TITLE SAMPLE NAME:,Polyethylene Low Density (bags, packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,99.1375
400.1569,100.146
401.1211,100.75
402.0854,101.03
403.0496,101.161
404.0138,101.296
404.9781,101.514
405.9423,101.807
406.9065,102.115
407.8708,102.384
408.8350,102.612
409.7992,102.837
410.7635,103.067
411.7277,103.228
412.6919,103.172
413.6562,102.766
414.6204,101.975
415.5846,100.912
416.5489,99.8438
417.5131,99.1496
418.4773,99.1356
419.4416,99.7311
420.4058,100.475
421.3700,100.93
422.3343,100.992
423.2985,100.817
424.2627,100.638
425.2270,100.628
426.1912,100.84
427.1554,101.21
428.1197,101.626
429.0839,101.987
430.0481,102.24
431.0124,102.372
431.9766,102.395
432.9408,102.34
433.9051,102.247
434.8693,102.153
435.8335,102.067
436.7978,101.966
437.7620,101.806
438.7262,101.567
439.6905,101.284
440.6547,101.053
441.6189,100.985
442.5832,101.151
443.5474,101.522
444.5116,101.976
445.4759,102.363
446.4401,102.585
447.4043,102.631
448.3686,102.561
449.3328,102.457
450.2970,102.377
451.2613,102.338
452.2255,102.308
453.1897,102.241
454.1540,102.104
455.1182,101.911
456.0824,101.727
457.0467,101.654
458.0109,101.773
458.9751,102.088
459.9394,102.518
460.9036,102.946
461.8678,103.281
462.8321,103.479
463.7963,103.533
464.7605,103.46
465.7248,103.282
466.6890,103.022
467.6532,102.706
468.6175,102.366
469.5817,102.055
470.5459,101.845
471.5102,101.814
472.4744,102.004
473.4386,102.376
474.4029,102.827
475.3671,103.235
476.3313,103.515
477.2956,103.643
478.2598,103.642
479.2240,103.557
480.1883,103.433
481.1525,103.301
482.1167,103.19
483.0810,103.131
484.0452,103.155
485.0094,103.267
485.9737,103.429
486.9379,103.571
487.9021,103.618
488.8664,103.538
489.8306,103.358
490.7948,103.157
491.7591,103.028
492.7233,103.031
493.6875,103.162
494.6518,103.354
495.6160,103.516
496.5802,103.577
497.5445,103.509
498.5087,103.336
499.4729,103.109
500.4372,102.892
501.4014,102.731
502.3656,102.644
503.3299,102.618
504.2941,102.626
505.2583,102.644
506.2226,102.663
507.1868,102.688
508.1510,102.732
509.1153,102.801
510.0795,102.886
511.0437,102.965
512.0080,102.998
512.9722,102.949
513.9365,102.794
514.9007,102.549
515.8649,102.274
516.8292,102.066
517.7934,102.008
518.7576,102.128
519.7219,102.364
520.6861,102.607
521.6503,102.753
522.6146,102.759
523.5788,102.652
524.5430,102.511
525.5073,102.428
526.4715,102.459
527.4357,102.598
528.4000,102.787
529.3642,102.96
530.3284,103.068
531.2927,103.095
532.2569,103.052
533.2211,102.966
534.1854,102.868
535.1496,102.788
536.1138,102.745
537.0781,102.745
538.0423,102.781
539.0065,102.834
539.9708,102.88
540.9350,102.9
541.8992,102.886
542.8635,102.84
543.8277,102.778
544.7919,102.717
545.7562,102.677
546.7204,102.67
547.6846,102.701
548.6489,102.765
549.6131,102.851
550.5773,102.947
551.5416,103.046
552.5058,103.147
553.4700,103.253
554.4343,103.365
555.3985,103.479
556.3627,103.585
557.3270,103.673
558.2912,103.734
559.2554,103.769
560.2197,103.784
561.1839,103.789
562.1481,103.786
563.1124,103.77
564.0766,103.727
565.0408,103.647
566.0051,103.536
566.9693,103.414
567.9335,103.314
568.8978,103.26
569.8620,103.25
570.8262,103.258
571.7905,103.245
572.7547,103.184
573.7189,103.071
574.6832,102.932
575.6474,102.804
576.6116,102.716
577.5759,102.675
578.5401,102.666
579.5043,102.668
580.4686,102.669
581.4328,102.67
582.3970,102.682
583.3613,102.712
584.3255,102.76
585.2897,102.81
586.2540,102.842
587.2182,102.84
588.1824,102.799
589.1467,102.731
590.1109,102.663
591.0751,102.627
592.0394,102.646
593.0036,102.717
593.9678,102.814
594.9321,102.894
595.8963,102.923
596.8605,102.892
597.8248,102.826
598.7890,102.767
599.7532,102.753
600.7175,102.795
601.6817,102.877
602.6459,102.964
603.6102,103.025
604.5744,103.05
605.5386,103.049
606.5029,103.042
607.4671,103.046
608.4313,103.068
609.3956,103.101
610.3598,103.127
611.3240,103.12
612.2883,103.054
613.2525,102.916
614.2167,102.715
615.1810,102.493
616.1452,102.313
617.1094,102.235
618.0737,102.285
619.0379,102.436
620.0021,102.623
620.9664,102.777
