TITLE SAMPLE NAME:,Polyethylene Terephthalate (bottles, containers)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,85.7128
400.1569,86.0841
401.1211,86.4322
402.0854,86.7677
403.0496,87.0879
404.0138,87.3706
404.9781,87.5825
405.9423,87.6976
406.9065,87.7185
407.8708,87.6845
408.8350,87.6554
409.7992,87.6825
410.7635,87.7798
411.7277,87.9159
412.6919,88.0321
413.6562,88.0768
414.6204,88.0289
415.5846,87.8968
416.5489,87.7083
417.5131,87.5017
418.4773,87.3102
419.4416,87.1366
420.4058,86.9497
421.3700,86.7203
422.3343,86.4488
423.2985,86.1615
424.2627,85.8948
425.2270,85.6753
426.1912,85.5033
427.1554,85.3501
428.1197,85.1763
429.0839,84.9578
430.0481,84.7041
431.0124,84.4578
431.9766,84.2785
432.9408,84.2183
433.9051,84.303
434.8693,84.5265
435.8335,84.857
436.7978,85.2527
437.7620,85.6779
438.7262,86.1115
439.6905,86.5431
440.6547,86.9619
441.6189,87.3496
442.5832,87.6864
443.5474,87.9664
444.5116,88.2089
445.4759,88.4468
446.4401,88.7016
447.4043,88.966
448.3686,89.2089
449.3328,89.3958
450.2970,89.5116
451.2613,89.5691
452.2255,89.5983
453.1897,89.6247
454.1540,89.6542
455.1182,89.6758
456.0824,89.6774
457.0467,89.6625
458.0109,89.6534
458.9751,89.6753
459.9394,89.7343
460.9036,89.8132
461.8678,89.8856
462.8321,89.9293
463.7963,89.9336
464.7605,89.8994
465.7248,89.8379
466.6890,89.7671
467.6532,89.7051
468.6175,89.6638
469.5817,89.6441
470.5459,89.6365
471.5102,89.627
472.4744,89.6071
473.4386,89.5816
474.4029,89.5647
475.3671,89.5678
476.3313,89.5896
477.2956,89.6157
478.2598,89.6262
479.2240,89.606
480.1883,89.5517
481.1525,89.4724
482.1167,89.3836
483.0810,89.2993
484.0452,89.2253
485.0094,89.1585
485.9737,89.0898
486.9379,89.0103
487.9021,88.9142
488.8664,88.7986
489.8306,88.6608
490.7948,88.4976
491.7591,88.3064
492.7233,88.089
493.6875,87.8544
494.6518,87.6169
495.6160,87.3898
496.5802,87.1789
497.5445,86.9815
498.5087,86.7908
499.4729,86.6041
500.4372,86.4295
501.4014,86.2872
502.3656,86.2035
503.3299,86.2032
504.2941,86.3067
505.2583,86.5314
506.2226,86.8893
507.1868,87.3774
508.1510,87.9644
509.1153,88.5884
510.0795,89.1712
511.0437,89.6452
512.0080,89.9738
512.9722,90.1551
513.9365,90.2127
514.9007,90.1839
515.8649,90.1116
516.8292,90.0406
517.7934,90.0092
518.7576,90.0376
519.7219,90.1178
520.6861,90.2187
521.6503,90.3051
522.6146,90.3553
523.5788,90.372
524.5430,90.3808
525.5073,90.4174
526.4715,90.5056
527.4357,90.6414
528.4000,90.7964
529.3642,90.9384
530.3284,91.0499
531.2927,91.1345
532.2569,91.2089
533.2211,91.2903
534.1854,91.3846
535.1496,91.4839
536.1138,91.5739
537.0781,91.6447
538.0423,91.696
539.0065,91.7357
539.9708,91.7719
540.9350,91.8069
541.8992,91.8356
542.8635,91.8515
543.8277,91.8525
544.7919,91.8445
545.7562,91.8394
546.7204,91.8493
547.6846,91.8804
548.6489,91.9311
549.6131,91.9945
550.5773,92.062
551.5416,92.1266
552.5058,92.1822
553.4700,92.2238
554.4343,92.2472
555.3985,92.2517
556.3627,92.2425
557.3270,92.2302
558.2912,92.2278
559.2554,92.2443
560.2197,92.2808
561.1839,92.3292
562.1481,92.3753
563.1124,92.4041
564.0766,92.4049
565.0408,92.375
566.0051,92.3203
566.9693,92.2541
567.9335,92.1939
568.8978,92.156
569.8620,92.1482
570.8262,92.1667
571.7905,92.1966
572.7547,92.2184
573.7189,92.2159
574.6832,92.1834
575.6474,92.1281
576.6116,92.067
577.5759,92.0184
578.5401,91.9934
579.5043,91.9914
580.4686,92.0027
581.4328,92.0149
582.3970,92.0198
583.3613,92.0167
584.3255,92.0112
585.2897,92.0092
586.2540,92.0118
587.2182,92.0129
588.1824,92.0024
589.1467,91.973
590.1109,91.926
591.0751,91.8723
592.0394,91.8274
593.0036,91.8019
593.9678,91.7949
594.9321,91.7952
595.8963,91.7894
596.8605,91.7695
597.8248,91.7369
598.7890,91.6993
599.7532,91.6647
