TITLE SAMPLE NAME:,Polyethylene Terephthalate (bottles, containers)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,82.8821
400.1569,83.5216
401.1211,84.0055
402.0854,84.2193
403.0496,84.1934
404.0138,84.0526
404.9781,83.9464
405.9423,83.9744
406.9065,84.1326
407.8708,84.3221
408.8350,84.4188
409.7992,84.3559
410.7635,84.1625
411.7277,83.9355
412.6919,83.7667
413.6562,83.6829
414.6204,83.6422
415.5846,83.5705
416.5489,83.4073
417.5131,83.1499
418.4773,82.8769
419.4416,82.6971
420.4058,82.6394
421.3700,82.6279
422.3343,82.5606
423.2985,82.3741
424.2627,82.0598
425.2270,81.6567
426.1912,81.2325
427.1554,80.852
428.1197,80.5523
429.0839,80.3351
430.0481,80.1773
431.0124,80.048
431.9766,79.9267
432.9408,79.8185
433.9051,79.7583
434.8693,79.7985
435.8335,79.9834
436.7978,80.3238
437.7620,80.789
438.7262,81.325
439.6905,81.8796
440.6547,82.4196
441.6189,82.9316
442.5832,83.415
443.5474,83.8721
444.5116,84.3016
445.4759,84.6954
446.4401,85.041
447.4043,85.3257
448.3686,85.5416
449.3328,85.6907
450.2970,85.7866
451.2613,85.8524
452.2255,85.9148
453.1897,85.9956
454.1540,86.1047
455.1182,86.235
456.0824,86.3608
457.0467,86.4416
458.0109,86.4414
458.9751,86.3544
459.9394,86.2148
460.9036,86.0768
461.8678,85.9856
462.8321,85.9619
463.7963,86.0009
464.7605,86.0783
465.7248,86.1615
466.6890,86.2208
467.6532,86.2391
468.6175,86.2123
469.5817,86.1458
470.5459,86.0514
471.5102,85.9448
472.4744,85.8425
473.4386,85.7549
474.4029,85.6812
475.3671,85.6106
476.3313,85.5309
477.2956,85.4364
478.2598,85.3314
479.2240,85.2276
480.1883,85.1364
481.1525,85.0613
482.1167,84.9951
483.0810,84.9238
484.0452,84.8359
485.0094,84.7286
485.9737,84.6078
486.9379,84.4806
487.9021,84.3469
488.8664,84.1978
489.8306,84.0193
490.7948,83.7997
491.7591,83.5349
492.7233,83.2308
493.6875,82.9012
494.6518,82.5654
495.6160,82.2454
496.5802,81.963
497.5445,81.7342
498.5087,81.5636
499.4729,81.4399
500.4372,81.3404
501.4014,81.2443
502.3656,81.1515
503.3299,81.0945
504.2941,81.13
505.2583,81.3161
506.2226,81.6846
507.1868,82.2239
508.1510,82.8772
509.1153,83.5605
510.0795,84.1922
511.0437,84.7196
512.0080,85.1249
512.9722,85.4152
513.9365,85.6066
514.9007,85.7136
515.8649,85.7502
516.8292,85.7353
517.7934,85.6962
518.7576,85.6636
519.7219,85.6586
520.6861,85.6849
521.6503,85.7315
522.6146,85.7837
523.5788,85.8331
524.5430,85.8815
525.5073,85.939
526.4715,86.0167
527.4357,86.1192
528.4000,86.2419
529.3642,86.375
530.3284,86.5077
531.2927,86.6315
532.2569,86.7405
533.2211,86.8336
534.1854,86.9155
535.1496,86.9967
536.1138,87.0895
537.0781,87.2008
538.0423,87.3267
539.0065,87.4523
539.9708,87.5581
540.9350,87.6308
541.8992,87.6702
542.8635,87.689
543.8277,87.7055
544.7919,87.7335
545.7562,87.7765
546.7204,87.8279
547.6846,87.8781
548.6489,87.9218
549.6131,87.9611
550.5773,88.0024
551.5416,88.0499
552.5058,88.101
553.4700,88.1475
554.4343,88.181
555.3985,88.1992
556.3627,88.2096
557.3270,88.225
558.2912,88.256
559.2554,88.3028
560.2197,88.3538
561.1839,88.391
562.1481,88.399
563.1124,88.3737
564.0766,88.3237
565.0408,88.266
566.0051,88.2177
566.9693,88.1896
567.9335,88.1826
568.8978,88.1903
569.8620,88.2032
570.8262,88.214
571.7905,88.2205
572.7547,88.2244
573.7189,88.2294
574.6832,88.2381
575.6474,88.2508
576.6116,88.2658
577.5759,88.2803
578.5401,88.2921
579.5043,88.2994
580.4686,88.3002
581.4328,88.2928
582.3970,88.2759
583.3613,88.2514
584.3255,88.2243
585.2897,88.202
586.2540,88.1901
587.2182,88.1896
588.1824,88.196
589.1467,88.2015
590.1109,88.199
591.0751,88.1855
592.0394,88.1622
593.0036,88.1326
593.9678,88.0999
594.9321,88.0657
595.8963,88.0307
596.8605,87.9967
597.8248,87.9665
598.7890,87.9428
599.7532,87.9257
600.7175,87.9119
