TITLE SAMPLE NAME:,Polypropylene (medicine containers, plastics caps, containers, makeup packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,87.4381
400.1569,88.1615
401.1211,89.11
402.0854,90.0584
403.0496,90.8452
404.0138,91.3808
404.9781,91.6457
405.9423,91.6869
406.9065,91.5952
407.8708,91.4669
408.8350,91.3736
409.7992,91.3571
410.7635,91.4342
411.7277,91.5922
412.6919,91.7791
413.6562,91.9088
414.6204,91.8839
415.5846,91.6266
416.5489,91.1191
417.5131,90.4649
418.4773,89.913
419.4416,89.7146
420.4058,89.8968
421.3700,90.2756
422.3343,90.662
423.2985,90.9732
424.2627,91.2163
425.2270,91.4344
426.1912,91.6605
427.1554,91.8945
428.1197,92.1086
429.0839,92.2676
430.0481,92.3462
431.0124,92.336
431.9766,92.2443
432.9408,92.0927
433.9051,91.9171
434.8693,91.7627
435.8335,91.6716
436.7978,91.6616
437.7620,91.7141
438.7262,91.7819
439.6905,91.8132
440.6547,91.776
441.6189,91.6704
442.5832,91.5248
443.5474,91.3768
444.5116,91.2506
445.4759,91.1465
446.4401,91.0488
447.4043,90.9407
448.3686,90.8151
449.3328,90.6768
450.2970,90.538
451.2613,90.4109
452.2255,90.2991
453.1897,90.1929
454.1540,90.0737
455.1182,89.9269
456.0824,89.7606
457.0467,89.618
458.0109,89.5663
458.9751,89.6563
459.9394,89.8843
460.9036,90.1948
461.8678,90.5146
462.8321,90.7844
463.7963,90.9721
464.7605,91.075
465.7248,91.1128
466.6890,91.1132
467.6532,91.0984
468.6175,91.0802
469.5817,91.0683
470.5459,91.0818
471.5102,91.1519
472.4744,91.3068
473.4386,91.5484
474.4029,91.8426
475.3671,92.1339
476.3313,92.3721
477.2956,92.5291
478.2598,92.6038
479.2240,92.6171
480.1883,92.6025
481.1525,92.5948
482.1167,92.6205
483.0810,92.6919
484.0452,92.8029
485.0094,92.9304
485.9737,93.0432
486.9379,93.1157
487.9021,93.1392
488.8664,93.1239
489.8306,93.0947
490.7948,93.0818
491.7591,93.1096
492.7233,93.1881
493.6875,93.3091
494.6518,93.4502
495.6160,93.5811
496.5802,93.6716
497.5445,93.6984
498.5087,93.6523
499.4729,93.5448
500.4372,93.4102
501.4014,93.2969
502.3656,93.2467
503.3299,93.2739
504.2941,93.3584
505.2583,93.4597
506.2226,93.5387
507.1868,93.5746
508.1510,93.5697
509.1153,93.5419
510.0795,93.5114
511.0437,93.4881
512.0080,93.467
512.9722,93.432
513.9365,93.3644
514.9007,93.2546
515.8649,93.112
516.8292,92.9705
517.7934,92.8781
518.7576,92.8728
519.7219,92.9564
520.6861,93.0896
521.6503,93.2127
522.6146,93.2745
523.5788,93.255
524.5430,93.1743
525.5073,93.0836
526.4715,93.038
527.4357,93.0626
528.4000,93.1399
529.3642,93.2252
530.3284,93.2748
531.2927,93.2675
532.2569,93.2113
533.2211,93.1349
534.1854,93.0718
535.1496,93.0445
536.1138,93.0564
537.0781,93.0951
538.0423,93.1418
539.0065,93.1817
539.9708,93.2091
540.9350,93.2269
541.8992,93.242
542.8635,93.26
543.8277,93.2836
544.7919,93.314
545.7562,93.3535
546.7204,93.4058
547.6846,93.4731
548.6489,93.5514
549.6131,93.6294
550.5773,93.6914
551.5416,93.7251
552.5058,93.7281
553.4700,93.7097
554.4343,93.6868
555.3985,93.6756
556.3627,93.6851
557.3270,93.7143
558.2912,93.7555
559.2554,93.7993
560.2197,93.8385
561.1839,93.8691
562.1481,93.8883
563.1124,93.8931
564.0766,93.8803
565.0408,93.8489
566.0051,93.8029
566.9693,93.7523
567.9335,93.7105
568.8978,93.6884
569.8620,93.6888
570.8262,93.7055
571.7905,93.7264
572.7547,93.7406
573.7189,93.742
574.6832,93.7315
575.6474,93.7141
576.6116,93.6959
577.5759,93.6819
578.5401,93.6747
579.5043,93.6759
580.4686,93.6867
581.4328,93.7083
582.3970,93.7414
583.3613,93.785
584.3255,93.8356
585.2897,93.8862
586.2540,93.9258
587.2182,93.9419
588.1824,93.9255
589.1467,93.8775
590.1109,93.8125
591.0751,93.7563
592.0394,93.7347
593.0036,93.7594
593.9678,93.8201
594.9321,93.8899
595.8963,93.9406
596.8605,93.957
597.8248,93.9439
598.7890,93.9213
599.7532,93.9121
