TITLE SAMPLE NAME:,Polypropylene (medicine containers, plastics caps, containers, makeup packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,94.9233
400.1569,95.4782
401.1211,96.1335
402.0854,96.7848
403.0496,97.3547
404.0138,97.7842
404.9781,98.0325
405.9423,98.0906
406.9065,97.9953
407.8708,97.8239
408.8350,97.6687
409.7992,97.6046
410.7635,97.66
411.7277,97.7999
412.6919,97.9339
413.6562,97.952
414.6204,97.7642
415.5846,97.3256
416.5489,96.6623
417.5131,95.911
418.4773,95.3182
419.4416,95.0973
420.4058,95.244
421.3700,95.5737
422.3343,95.9108
423.2985,96.1827
424.2627,96.399
425.2270,96.6005
426.1912,96.8169
427.1554,97.045
428.1197,97.2516
429.0839,97.3925
430.0481,97.4322
431.0124,97.3592
431.9766,97.1928
432.9408,96.9813
433.9051,96.7878
434.8693,96.6694
435.8335,96.653
436.7978,96.7227
437.7620,96.8272
438.7262,96.9058
439.6905,96.9174
440.6547,96.8557
441.6189,96.7492
442.5832,96.6459
443.5474,96.5906
444.5116,96.602
445.4759,96.6648
446.4401,96.74
447.4043,96.7828
448.3686,96.7587
449.3328,96.6534
450.2970,96.4744
451.2613,96.2457
452.2255,95.9944
453.1897,95.7403
454.1540,95.4938
455.1182,95.2672
456.0824,95.0879
457.0467,94.9993
458.0109,95.0405
458.9751,95.2136
459.9394,95.4754
460.9036,95.7644
461.8678,96.0347
462.8321,96.2688
463.7963,96.4685
464.7605,96.6384
465.7248,96.7745
466.6890,96.863
467.6532,96.8907
468.6175,96.8578
469.5817,96.7859
470.5459,96.7153
471.5102,96.6901
472.4744,96.7374
473.4386,96.8516
474.4029,97.0015
475.3671,97.1542
476.3313,97.2922
477.2956,97.4126
478.2598,97.5146
479.2240,97.5899
480.1883,97.6241
481.1525,97.6113
482.1167,97.5676
483.0810,97.5319
484.0452,97.5458
485.0094,97.6251
485.9737,97.7441
486.9379,97.8492
487.9021,97.8916
488.8664,97.8542
489.8306,97.7596
490.7948,97.6578
491.7591,97.6012
492.7233,97.62
493.6875,97.709
494.6518,97.8334
495.6160,97.9452
496.5802,98.0008
497.5445,97.9733
498.5087,97.8602
499.4729,97.6861
500.4372,97.4978
501.4014,97.3492
502.3656,97.2773
503.3299,97.2852
504.2941,97.3452
505.2583,97.4202
506.2226,97.4867
507.1868,97.5429
508.1510,97.5997
509.1153,97.6633
510.0795,97.7226
511.0437,97.7494
512.0080,97.7128
512.9722,97.5957
513.9365,97.406
514.9007,97.1784
515.8649,96.9673
516.8292,96.83
517.7934,96.8015
518.7576,96.8749
519.7219,97.0011
520.6861,97.115
521.6503,97.1678
522.6146,97.1473
523.5788,97.0781
524.5430,97.0082
525.5073,96.9859
526.4715,97.0352
527.4357,97.1445
528.4000,97.2775
529.3642,97.3955
530.3284,97.4743
531.2927,97.5079
532.2569,97.5045
533.2211,97.4801
534.1854,97.4528
535.1496,97.4381
536.1138,97.4446
537.0781,97.4721
538.0423,97.5125
539.0065,97.5548
539.9708,97.5897
540.9350,97.6121
541.8992,97.6195
542.8635,97.6092
543.8277,97.5787
544.7919,97.529
545.7562,97.4696
546.7204,97.4189
547.6846,97.3977
548.6489,97.4188
549.6131,97.4793
550.5773,97.5621
551.5416,97.6445
552.5058,97.7091
553.4700,97.7504
554.4343,97.7746
555.3985,97.7933
556.3627,97.8161
557.3270,97.8452
558.2912,97.8758
559.2554,97.8994
560.2197,97.9093
561.1839,97.9032
562.1481,97.8835
563.1124,97.8548
564.0766,97.821
565.0408,97.784
566.0051,97.7459
566.9693,97.711
567.9335,97.6861
568.8978,97.677
569.8620,97.6825
570.8262,97.6925
571.7905,97.692
572.7547,97.6689
573.7189,97.6214
574.6832,97.5608
575.6474,97.5064
576.6116,97.4756
577.5759,97.4751
578.5401,97.4987
579.5043,97.5325
580.4686,97.5643
581.4328,97.5898
582.3970,97.6142
583.3613,97.6462
584.3255,97.6908
585.2897,97.7424
586.2540,97.7853
587.2182,97.8008
588.1824,97.7778
589.1467,97.7209
590.1109,97.6516
591.0751,97.5996
592.0394,97.5882
593.0036,97.6211
593.9678,97.6802
594.9321,97.7364
595.8963,97.7663
596.8605,97.7629
597.8248,97.737
598.7890,97.7083
599.7532,97.6932
