TITLE SAMPLE NAME:,Polypropylene (medicine containers, plastics caps, containers, makeup packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,95.0474
400.1569,95.2911
401.1211,96.0035
402.0854,96.8955
403.0496,97.7237
404.0138,98.332
404.9781,98.6583
405.9423,98.7302
406.9065,98.6376
407.8708,98.4823
408.8350,98.3373
409.7992,98.2413
410.7635,98.216
411.7277,98.2737
412.6919,98.4041
413.6562,98.5593
414.6204,98.6563
415.5846,98.5978
416.5489,98.3114
417.5131,97.8182
418.4773,97.2989
419.4416,97.0177
420.4058,97.0942
421.3700,97.4227
422.3343,97.8195
423.2985,98.1556
424.2627,98.3841
425.2270,98.5194
426.1912,98.6069
427.1554,98.6898
428.1197,98.7853
429.0839,98.8796
430.0481,98.9377
431.0124,98.9216
431.9766,98.8092
432.9408,98.6102
433.9051,98.3719
434.8693,98.1678
435.8335,98.0702
436.7978,98.1148
437.7620,98.2814
438.7262,98.5034
439.6905,98.7001
440.6547,98.8087
441.6189,98.8033
442.5832,98.6969
443.5474,98.5287
444.5116,98.3407
445.4759,98.1594
446.4401,97.9936
447.4043,97.8445
448.3686,97.715
449.3328,97.6117
450.2970,97.5408
451.2613,97.5009
452.2255,97.4793
453.1897,97.4522
454.1540,97.3917
455.1182,97.2746
456.0824,97.0965
457.0467,96.8847
458.0109,96.6999
458.9751,96.6109
459.9394,96.6567
460.9036,96.8305
461.8678,97.0924
462.8321,97.3896
463.7963,97.6685
464.7605,97.883
465.7248,98.0056
466.6890,98.0375
467.6532,98.0078
468.6175,97.963
469.5817,97.9505
470.5459,98.0052
471.5102,98.1382
472.4744,98.33
473.4386,98.5382
474.4029,98.7178
475.3671,98.8413
476.3313,98.9041
477.2956,98.9176
478.2598,98.8989
479.2240,98.8629
480.1883,98.8187
481.1525,98.7714
482.1167,98.7264
483.0810,98.6933
484.0452,98.6853
485.0094,98.7119
485.9737,98.7718
486.9379,98.8516
487.9021,98.9318
488.8664,98.9943
489.8306,99.0277
490.7948,99.0295
491.7591,99.0075
492.7233,98.9781
493.6875,98.9623
494.6518,98.9772
495.6160,99.0286
496.5802,99.1059
497.5445,99.1865
498.5087,99.2446
499.4729,99.2643
500.4372,99.2476
501.4014,99.2142
502.3656,99.189
503.3299,99.1859
504.2941,99.1995
505.2583,99.2121
506.2226,99.2084
507.1868,99.1864
508.1510,99.1586
509.1153,99.1416
510.0795,99.1447
511.0437,99.1626
512.0080,99.1787
512.9722,99.1744
513.9365,99.1379
514.9007,99.0704
515.8649,98.9862
516.8292,98.908
517.7934,98.8579
518.7576,98.8462
519.7219,98.867
520.6861,98.9027
521.6503,98.934
522.6146,98.9487
523.5788,98.943
524.5430,98.9212
525.5073,98.8918
526.4715,98.8647
527.4357,98.8475
528.4000,98.8442
529.3642,98.8548
530.3284,98.8755
531.2927,98.8997
532.2569,98.9192
533.2211,98.9276
534.1854,98.9237
535.1496,98.9126
536.1138,98.9037
537.0781,98.9058
538.0423,98.9227
539.0065,98.9523
539.9708,98.9882
540.9350,99.0234
541.8992,99.0533
542.8635,99.0774
543.8277,99.0977
544.7919,99.1184
545.7562,99.143
546.7204,99.1732
547.6846,99.208
548.6489,99.2433
549.6131,99.2728
550.5773,99.2897
551.5416,99.2888
552.5058,99.2691
553.4700,99.2352
554.4343,99.1969
555.3985,99.1664
556.3627,99.1532
557.3270,99.1608
558.2912,99.185
559.2554,99.2171
560.2197,99.2475
561.1839,99.2693
562.1481,99.2786
563.1124,99.2734
564.0766,99.2526
565.0408,99.2168
566.0051,99.1703
566.9693,99.1219
567.9335,99.0825
568.8978,99.0611
569.8620,99.0593
570.8262,99.0711
571.7905,99.0861
572.7547,99.0954
573.7189,99.0954
574.6832,99.0883
575.6474,99.0793
576.6116,99.0734
577.5759,99.0711
578.5401,99.0688
579.5043,99.0606
580.4686,99.0422
581.4328,99.0131
582.3970,98.9777
583.3613,98.943
584.3255,98.9149
585.2897,98.8946
586.2540,98.8779
587.2182,98.8582
588.1824,98.8309
589.1467,98.7976
590.1109,98.7668
591.0751,98.7492
592.0394,98.7513
593.0036,98.7701
593.9678,98.7944
594.9321,98.8114
595.8963,98.8157
596.8605,98.813
597.8248,98.8175
598.7890,98.8444
599.7532,98.9009
