TITLE SAMPLE NAME:,Polypropylene (medicine containers, plastics caps, containers, makeup packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,96.6018
400.1569,96.6101
401.1211,96.8406
402.0854,97.2075
403.0496,97.6112
404.0138,97.9613
404.9781,98.1858
405.9423,98.2428
406.9065,98.1354
407.8708,97.9159
408.8350,97.6716
409.7992,97.4979
410.7635,97.4636
411.7277,97.5773
412.6919,97.7734
413.6562,97.9371
414.6204,97.9499
415.5846,97.7269
416.5489,97.2489
417.5131,96.6079
418.4773,96.0268
419.4416,95.7419
420.4058,95.8045
421.3700,96.0683
422.3343,96.3587
423.2985,96.584
424.2627,96.7379
425.2270,96.8597
426.1912,96.9905
427.1554,97.1426
428.1197,97.2943
429.0839,97.4065
430.0481,97.4464
431.0124,97.4034
431.9766,97.2936
432.9408,97.1536
433.9051,97.0299
434.8693,96.9663
435.8335,96.9917
436.7978,97.1075
437.7620,97.2825
438.7262,97.4615
439.6905,97.5841
440.6547,97.6061
441.6189,97.5156
442.5832,97.3423
443.5474,97.1484
444.5116,97.0019
445.4759,96.9434
446.4401,96.9698
447.4043,97.0409
448.3686,97.1003
449.3328,97.0998
450.2970,97.0172
451.2613,96.8614
452.2255,96.661
453.1897,96.442
454.1540,96.2126
455.1182,95.9656
456.0824,95.7004
457.0467,95.4477
458.0109,95.2736
458.9751,95.2469
459.9394,95.3934
460.9036,95.6827
461.8678,96.0541
462.8321,96.4457
463.7963,96.8075
464.7605,97.1012
465.7248,97.2998
466.6890,97.3917
467.6532,97.3861
468.6175,97.3143
469.5817,97.2244
470.5459,97.1697
471.5102,97.19
472.4744,97.2931
473.4386,97.4508
474.4029,97.6198
475.3671,97.7695
476.3313,97.8935
477.2956,98
478.2598,98.0939
479.2240,98.1662
480.1883,98.1973
481.1525,98.1717
482.1167,98.0938
483.0810,97.993
484.0452,97.9112
485.0094,97.8796
485.9737,97.8994
486.9379,97.9424
487.9021,97.9704
488.8664,97.9569
489.8306,97.9008
490.7948,97.8252
491.7591,97.765
492.7233,97.7483
493.6875,97.7813
494.6518,97.8456
495.6160,97.9071
496.5802,97.932
497.5445,97.8989
498.5087,97.8059
499.4729,97.6705
500.4372,97.523
501.4014,97.3958
502.3656,97.3105
503.3299,97.2715
504.2941,97.2693
505.2583,97.2911
506.2226,97.3285
507.1868,97.3771
508.1510,97.4318
509.1153,97.4816
510.0795,97.5095
511.0437,97.4982
512.0080,97.4359
512.9722,97.3199
513.9365,97.1588
514.9007,96.9727
515.8649,96.7931
516.8292,96.6572
517.7934,96.5954
518.7576,96.6136
519.7219,96.6868
520.6861,96.7711
521.6503,96.8268
522.6146,96.8357
523.5788,96.8062
524.5430,96.7657
525.5073,96.7449
526.4715,96.7608
527.4357,96.8078
528.4000,96.8642
529.3642,96.9077
530.3284,96.9273
531.2927,96.9255
532.2569,96.9139
533.2211,96.9057
534.1854,96.9095
535.1496,96.9269
536.1138,96.9527
537.0781,96.9798
538.0423,97.002
539.0065,97.0169
539.9708,97.0253
540.9350,97.0297
541.8992,97.0315
542.8635,97.031
543.8277,97.0275
544.7919,97.0215
545.7562,97.0157
546.7204,97.0146
547.6846,97.024
548.6489,97.0491
549.6131,97.0937
550.5773,97.1584
551.5416,97.2402
552.5058,97.3318
553.4700,97.4235
554.4343,97.506
555.3985,97.5723
556.3627,97.6195
557.3270,97.6472
558.2912,97.6568
559.2554,97.6514
560.2197,97.637
561.1839,97.6214
562.1481,97.6114
563.1124,97.6075
564.0766,97.6024
565.0408,97.584
566.0051,97.5445
566.9693,97.487
567.9335,97.4271
568.8978,97.3834
569.8620,97.3654
570.8262,97.3663
571.7905,97.3669
572.7547,97.3478
573.7189,97.3014
574.6832,97.2368
575.6474,97.1747
576.6116,97.1355
577.5759,97.1289
578.5401,97.1506
579.5043,97.1877
580.4686,97.2272
581.4328,97.2626
582.3970,97.2942
583.3613,97.3257
584.3255,97.3583
585.2897,97.3879
586.2540,97.4058
587.2182,97.4034
588.1824,97.377
589.1467,97.3318
590.1109,97.2805
591.0751,97.2397
592.0394,97.2219
593.0036,97.2299
593.9678,97.2558
594.9321,97.2857
595.8963,97.3073
596.8605,97.3156
597.8248,97.313
598.7890,97.3058
599.7532,97.299
