TITLE SAMPLE NAME:,Polypropylene (medicine containers, plastics caps, containers, makeup packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,93.0132
400.1569,93.6204
401.1211,94.406
402.0854,95.2079
403.0496,95.9131
404.0138,96.4568
404.9781,96.8118
405.9423,96.9845
406.9065,97.0123
407.8708,96.9571
408.8350,96.891
409.7992,96.8792
410.7635,96.9574
411.7277,97.1072
412.6919,97.249
413.6562,97.2663
414.6204,97.0469
415.5846,96.5198
416.5489,95.6996
417.5131,94.7518
418.4773,94.0063
419.4416,93.771
420.4058,94.0635
421.3700,94.6347
422.3343,95.2216
423.2985,95.6864
424.2627,96.0055
425.2270,96.2172
426.1912,96.3758
427.1554,96.5203
428.1197,96.6595
429.0839,96.7758
430.0481,96.8408
431.0124,96.8349
431.9766,96.7642
432.9408,96.6665
433.9051,96.5995
434.8693,96.614
435.8335,96.7239
436.7978,96.8928
437.7620,97.0506
438.7262,97.1301
439.6905,97.0985
440.6547,96.9689
441.6189,96.7909
442.5832,96.6293
443.5474,96.5387
444.5116,96.5431
445.4759,96.6282
446.4401,96.7491
447.4043,96.8448
448.3686,96.8571
449.3328,96.7498
450.2970,96.5253
451.2613,96.2246
452.2255,95.9061
453.1897,95.6139
454.1540,95.3591
455.1182,95.129
456.0824,94.916
457.0467,94.7454
458.0109,94.6752
458.9751,94.7571
459.9394,94.9924
460.9036,95.328
461.8678,95.69
462.8321,96.0163
463.7963,96.2706
464.7605,96.4421
465.7248,96.5383
466.6890,96.5749
467.6532,96.567
468.6175,96.5261
469.5817,96.4647
470.5459,96.4037
471.5102,96.3738
472.4744,96.4064
473.4386,96.5163
474.4029,96.6927
475.3671,96.9059
476.3313,97.1222
477.2956,97.3122
478.2598,97.4528
479.2240,97.5264
480.1883,97.5262
481.1525,97.4637
482.1167,97.3731
483.0810,97.3042
484.0452,97.3021
485.0094,97.3804
485.9737,97.5109
486.9379,97.6384
487.9021,97.712
488.8664,97.7105
489.8306,97.6492
490.7948,97.5686
491.7591,97.5135
492.7233,97.512
493.6875,97.5643
494.6518,97.6459
495.6160,97.72
496.5802,97.7508
497.5445,97.7148
498.5087,97.6088
499.4729,97.4538
500.4372,97.2902
501.4014,97.1632
502.3656,97.101
503.3299,97.1014
504.2941,97.138
505.2583,97.1824
506.2226,97.2224
507.1868,97.2656
508.1510,97.3254
509.1153,97.404
510.0795,97.4824
511.0437,97.5277
512.0080,97.5089
512.9722,97.4122
513.9365,97.2482
514.9007,97.0497
515.8649,96.8643
516.8292,96.7412
517.7934,96.7119
518.7576,96.7729
519.7219,96.8848
520.6861,96.992
521.6503,97.0509
522.6146,97.0483
523.5788,97.0035
524.5430,96.957
525.5073,96.9496
526.4715,97
527.4357,97.0962
528.4000,97.2064
529.3642,97.3001
530.3284,97.362
531.2927,97.3929
532.2569,97.4027
533.2211,97.4021
534.1854,97.3993
535.1496,97.3996
536.1138,97.4064
537.0781,97.4217
538.0423,97.4455
539.0065,97.4751
539.9708,97.5056
540.9350,97.5314
541.8992,97.5468
542.8635,97.5466
543.8277,97.5276
544.7919,97.4917
545.7562,97.4478
546.7204,97.4115
547.6846,97.399
548.6489,97.4188
549.6131,97.467
550.5773,97.5286
551.5416,97.5863
552.5058,97.6302
553.4700,97.6625
554.4343,97.6943
555.3985,97.7365
556.3627,97.7913
557.3270,97.8492
558.2912,97.8951
559.2554,97.9184
560.2197,97.9193
561.1839,97.9075
562.1481,97.8932
563.1124,97.8782
564.0766,97.8539
565.0408,97.8089
566.0051,97.7407
566.9693,97.6637
567.9335,97.6042
568.8978,97.585
569.8620,97.6087
570.8262,97.6536
571.7905,97.6852
572.7547,97.6768
573.7189,97.6243
574.6832,97.5481
575.6474,97.4808
576.6116,97.4482
577.5759,97.4563
578.5401,97.4916
579.5043,97.5329
580.4686,97.5646
581.4328,97.5837
582.3970,97.5985
583.3613,97.6205
584.3255,97.6567
585.2897,97.7046
586.2540,97.7522
587.2182,97.7832
588.1824,97.7844
589.1467,97.7529
590.1109,97.6993
591.0751,97.6459
592.0394,97.6165
593.0036,97.6243
593.9678,97.6649
594.9321,97.7198
595.8963,97.7675
596.8605,97.7944
597.8248,97.7998
598.7890,97.7922
599.7532,97.7824
600.7175,97.7767
