TITLE SAMPLE NAME:,Polyvinyl Chloride (pipe pieces)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,81.7723
401.1211,82.6168
403.0496,83.4974
404.9781,84.3012
406.9065,84.9451
408.8350,85.3758
410.7635,85.5632
412.6919,85.5024
414.6204,85.2348
416.5489,84.8698
418.4773,84.5705
420.4058,84.4794
422.3343,84.6363
424.2627,84.9745
426.1912,85.3901
428.1197,85.8108
430.0481,86.223
431.9766,86.6577
433.9051,87.1553
435.8335,87.7297
437.7620,88.356
439.6905,88.9902
441.6189,89.598
443.5474,90.1675
445.4759,90.6967
447.4043,91.176
449.3328,91.5851
451.2613,91.9078
453.1897,92.1499
455.1182,92.3438
457.0467,92.5326
458.9751,92.7411
460.9036,92.9584
462.8321,93.1473
464.7605,93.272
466.6890,93.3205
468.6175,93.3078
470.5459,93.2644
472.4744,93.2188
474.4029,93.1854
476.3313,93.1649
478.2598,93.1529
480.1883,93.1484
482.1167,93.1551
484.0452,93.1789
485.9737,93.2234
487.9021,93.2865
489.8306,93.3584
491.7591,93.4221
493.6875,93.4578
495.6160,93.4521
497.5445,93.4065
499.4729,93.3423
501.4014,93.2922
503.3299,93.2816
505.2583,93.3097
507.1868,93.3451
509.1153,93.3411
511.0437,93.2631
512.9722,93.1093
514.9007,92.9144
516.8292,92.7324
518.7576,92.6085
520.6861,92.5562
522.6146,92.5539
524.5430,92.5611
526.4715,92.5416
528.4000,92.4794
530.3284,92.3792
532.2569,92.2573
534.1854,92.1284
536.1138,91.9986
538.0423,91.866
539.9708,91.7264
541.8992,91.5812
543.8277,91.4419
545.7562,91.3276
547.6846,91.2587
549.6131,91.2463
551.5416,91.2861
553.4700,91.3567
555.3985,91.4261
557.3270,91.4611
559.2554,91.4369
561.1839,91.3424
563.1124,91.1801
565.0408,90.9622
566.9693,90.7052
568.8978,90.4242
570.8262,90.1297
572.7547,89.827
574.6832,89.5177
576.6116,89.2023
578.5401,88.8806
580.4686,88.5506
582.3970,88.2053
584.3255,87.8323
586.2540,87.4155
588.1824,86.9384
590.1109,86.3856
592.0394,85.7407
593.9678,84.9841
