TITLE SAMPLE NAME:,Polyvinyl Chloride (pipe pieces)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,91.9443
401.1211,92.6495
403.0496,93.4458
404.9781,94.1807
406.9065,94.7482
408.8350,95.1016
410.7635,95.2386
412.6919,95.1861
414.6204,95.0013
416.5489,94.7807
418.4773,94.6498
420.4058,94.7091
422.3343,94.9757
424.2627,95.3812
426.1912,95.8243
428.1197,96.2259
430.0481,96.5529
431.9766,96.8155
433.9051,97.0465
435.8335,97.2735
437.7620,97.5018
439.6905,97.7202
441.6189,97.9208
443.5474,98.1111
445.4759,98.3058
447.4043,98.5064
449.3328,98.6933
451.2613,98.8392
453.1897,98.9355
455.1182,99.0092
457.0467,99.1151
458.9751,99.2992
460.9036,99.5591
462.8321,99.8378
464.7605,100.058
466.6890,100.166
468.6175,100.163
470.5459,100.104
472.4744,100.064
474.4029,100.096
476.3313,100.202
478.2598,100.346
480.1883,100.479
482.1167,100.573
484.0452,100.628
485.9737,100.664
487.9021,100.705
489.8306,100.758
491.7591,100.812
493.6875,100.844
495.6160,100.836
497.5445,100.783
499.4729,100.702
501.4014,100.626
503.3299,100.583
505.2583,100.582
507.1868,100.606
509.1153,100.623
511.0437,100.603
512.9722,100.542
514.9007,100.458
516.8292,100.383
518.7576,100.348
520.6861,100.363
522.6146,100.416
524.5430,100.483
526.4715,100.54
528.4000,100.574
530.3284,100.586
532.2569,100.585
534.1854,100.58
536.1138,100.576
538.0423,100.576
539.9708,100.573
541.8992,100.566
543.8277,100.556
545.7562,100.555
547.6846,100.578
549.6131,100.642
551.5416,100.752
553.4700,100.896
555.3985,101.049
557.3270,101.178
559.2554,101.256
561.1839,101.274
563.1124,101.237
565.0408,101.162
566.9693,101.068
568.8978,100.964
570.8262,100.855
572.7547,100.741
574.6832,100.626
576.6116,100.52
578.5401,100.438
580.4686,100.386
582.3970,100.359
584.3255,100.341
586.2540,100.311
588.1824,100.259
590.1109,100.185
592.0394,100.105
593.9678,100.029
595.8963,99.9614
597.8248,99.8938
599.7532,99.8143
601.6817,99.7166
603.6102,99.6041
605.5386,99.4876
