TITLE SAMPLE NAME:,Polyvinyl Chloride (pipe pieces)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,87.1046
401.1211,87.0474
403.0496,87.1899
404.9781,87.5084
406.9065,87.9184
408.8350,88.2883
410.7635,88.4549
412.6919,88.269
414.6204,87.6849
416.5489,86.8505
418.4773,86.0943
420.4058,85.747
422.3343,85.9289
424.2627,86.5137
426.1912,87.2649
428.1197,87.9804
430.0481,88.5574
431.9766,88.9923
433.9051,89.3482
435.8335,89.7081
437.7620,90.1302
439.6905,90.6215
441.6189,91.1366
443.5474,91.5999
445.4759,91.9432
447.4043,92.1411
449.3328,92.2223
451.2613,92.2514
453.1897,92.2978
455.1182,92.4065
457.0467,92.5791
458.9751,92.7732
460.9036,92.9267
462.8321,92.9959
464.7605,92.9805
466.6890,92.9236
468.6175,92.8924
470.5459,92.9434
472.4744,93.0868
474.4029,93.275
476.3313,93.4335
478.2598,93.5113
480.1883,93.5104
482.1167,93.4747
484.0452,93.4548
485.9737,93.4722
487.9021,93.5047
489.8306,93.4996
491.7591,93.4035
493.6875,93.1902
495.6160,92.8737
497.5445,92.5051
499.4729,92.1558
501.4014,91.8888
503.3299,91.727
505.2583,91.6353
507.1868,91.533
509.1153,91.3363
511.0437,91.0028
512.9722,90.5528
514.9007,90.0551
516.8292,89.5901
518.7576,89.2096
520.6861,88.9185
522.6146,88.6845
524.5430,88.4668
526.4715,88.2393
528.4000,87.998
530.3284,87.7529
532.2569,87.5163
534.1854,87.2961
536.1138,87.0955
538.0423,86.9175
539.9708,86.7694
541.8992,86.6637
543.8277,86.6169
545.7562,86.6448
547.6846,86.7567
549.6131,86.9512
551.5416,87.2154
553.4700,87.5277
555.3985,87.8642
557.3270,88.2056
559.2554,88.5428
561.1839,88.8763
563.1124,89.2114
565.0408,89.5494
566.9693,89.8815
568.8978,90.1915
570.8262,90.465
572.7547,90.7025
574.6832,90.9231
576.6116,91.1575
578.5401,91.4303
580.4686,91.745
582.3970,92.0793
584.3255,92.3979
586.2540,92.6726
588.1824,92.8993
590.1109,93.1003
592.0394,93.3115
593.9678,93.5627
