TITLE SAMPLE NAME:,Polyvinyl Chloride (pipe pieces)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,77.2216
401.1211,78.678
403.0496,79.9653
404.9781,80.9377
406.9065,81.5658
408.8350,81.8859
410.7635,81.9552
412.6919,81.8335
414.6204,81.5878
416.5489,81.3008
418.4773,81.0652
420.4058,80.9553
422.3343,81.0021
424.2627,81.1994
426.1912,81.5312
428.1197,81.9888
430.0481,82.5659
431.9766,83.2434
433.9051,83.9805
435.8335,84.7255
437.7620,85.4421
439.6905,86.1284
441.6189,86.8078
443.5474,87.4962
445.4759,88.1717
447.4043,88.7736
449.3328,89.2331
451.2613,89.5151
453.1897,89.6444
455.1182,89.7043
457.0467,89.7993
458.9751,89.9947
460.9036,90.271
462.8321,90.5363
464.7605,90.6883
466.6890,90.6771
468.6175,90.5306
470.5459,90.3339
472.4744,90.1746
474.4029,90.0882
476.3313,90.0466
478.2598,89.9939
480.1883,89.894
482.1167,89.7529
484.0452,89.6067
485.9737,89.4926
487.9021,89.4262
489.8306,89.3995
491.7591,89.3956
493.6875,89.4046
495.6160,89.4264
497.5445,89.4626
499.4729,89.5068
501.4014,89.5403
503.3299,89.5396
505.2583,89.4867
507.1868,89.3777
509.1153,89.2223
511.0437,89.0387
512.9722,88.8462
514.9007,88.6622
516.8292,88.4999
518.7576,88.3667
520.6861,88.2625
522.6146,88.1791
524.5430,88.102
526.4715,88.0155
528.4000,87.9077
530.3284,87.7743
532.2569,87.6186
534.1854,87.4482
536.1138,87.2702
538.0423,87.0893
539.9708,86.9087
541.8992,86.7332
543.8277,86.5726
545.7562,86.4416
547.6846,86.3556
549.6131,86.3236
551.5416,86.3415
553.4700,86.3889
555.3985,86.4325
557.3270,86.4353
559.2554,86.3686
561.1839,86.22
563.1124,85.9952
565.0408,85.7114
566.9693,85.3881
568.8978,85.0395
570.8262,84.6728
572.7547,84.2901
574.6832,83.8919
576.6116,83.4777
578.5401,83.0456
580.4686,82.5893
582.3970,82.0992
584.3255,81.5639
586.2540,80.9722
588.1824,80.3104
590.1109,79.5559
592.0394,78.6716
593.9678,77.6098
