TITLE SAMPLE NAME:,Polyvinyl Chloride (pipe pieces)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,88.7011
401.1211,89.0458
403.0496,89.4037
404.9781,89.7432
406.9065,90.0261
408.8350,90.216
410.7635,90.284
412.6919,90.2138
414.6204,90.0085
416.5489,89.7005
418.4773,89.3531
420.4058,89.0411
422.3343,88.82
424.2627,88.7141
426.1912,88.7301
428.1197,88.8767
430.0481,89.1675
431.9766,89.6058
433.9051,90.1654
435.8335,90.786
437.7620,91.3947
439.6905,91.9407
441.6189,92.4154
443.5474,92.8414
445.4759,93.2426
447.4043,93.6174
449.3328,93.9378
451.2613,94.17
453.1897,94.2997
455.1182,94.3473
457.0467,94.3633
458.9751,94.4023
460.9036,94.491
462.8321,94.6148
464.7605,94.7301
466.6890,94.7914
468.6175,94.7714
470.5459,94.6715
472.4744,94.5173
474.4029,94.3441
476.3313,94.1794
478.2598,94.0345
480.1883,93.9073
482.1167,93.7913
484.0452,93.6836
485.9737,93.5873
487.9021,93.51
489.8306,93.4581
491.7591,93.432
493.6875,93.4237
495.6160,93.4196
497.5445,93.406
499.4729,93.3747
501.4014,93.3251
503.3299,93.2623
505.2583,93.1908
507.1868,93.1108
509.1153,93.0187
511.0437,92.9112
512.9722,92.7895
514.9007,92.6607
516.8292,92.5342
518.7576,92.4173
520.6861,92.312
522.6146,92.2158
524.5430,92.1245
526.4715,92.034
528.4000,91.9407
530.3284,91.8407
532.2569,91.7302
534.1854,91.6075
536.1138,91.4752
538.0423,91.3399
539.9708,91.2104
541.8992,91.0943
543.8277,90.9975
545.7562,90.9241
547.6846,90.8772
549.6131,90.8584
551.5416,90.8644
553.4700,90.8846
555.3985,90.9011
557.3270,90.8928
559.2554,90.8421
561.1839,90.7396
563.1124,90.5859
565.0408,90.3888
566.9693,90.1589
568.8978,89.9066
570.8262,89.639
572.7547,89.3604
574.6832,89.0717
576.6116,88.7718
578.5401,88.4579
580.4686,88.1263
582.3970,87.7719
584.3255,87.3883
586.2540,86.9666
588.1824,86.4929
590.1109,85.9458
592.0394,85.2958
593.9678,84.5087
