TITLE SAMPLE NAME:,Polyvinyl Chloride (pipe pieces)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,83.994
401.1211,83.7328
403.0496,83.6491
404.9781,83.754
406.9065,83.992
408.8350,84.26
410.7635,84.4196
412.6919,84.3307
414.6204,83.9214
416.5489,83.2707
418.4773,82.6187
420.4058,82.2411
422.3343,82.2723
424.2627,82.6524
426.1912,83.2187
428.1197,83.8203
430.0481,84.3735
431.9766,84.8657
433.9051,85.3291
435.8335,85.8071
437.7620,86.323
439.6905,86.8642
441.6189,87.3848
443.5474,87.8246
445.4759,88.1402
447.4043,88.3309
449.3328,88.439
451.2613,88.5251
453.1897,88.6345
455.1182,88.7751
457.0467,88.9152
458.9751,89.0062
460.9036,89.0184
462.8321,88.9622
464.7605,88.8816
466.6890,88.83
468.6175,88.8463
470.5459,88.9352
472.4744,89.0614
474.4029,89.166
476.3313,89.2026
478.2598,89.1642
480.1883,89.0838
482.1167,89.0093
484.0452,88.9731
485.9737,88.9731
487.9021,88.9749
489.8306,88.9308
491.7591,88.8039
493.6875,88.5817
495.6160,88.279
497.5445,87.9338
499.4729,87.598
501.4014,87.3204
503.3299,87.1229
505.2583,86.9829
507.1868,86.8368
509.1153,86.6105
511.0437,86.2577
512.9722,85.7842
514.9007,85.244
516.8292,84.7107
518.7576,84.2426
520.6861,83.8579
522.6146,83.5358
524.5430,83.2378
526.4715,82.9326
528.4000,82.6106
530.3284,82.2826
532.2569,81.9697
534.1854,81.6919
536.1138,81.4617
538.0423,81.2841
539.9708,81.1597
541.8992,81.0902
543.8277,81.0806
545.7562,81.1382
547.6846,81.269
549.6131,81.4733
551.5416,81.7444
553.4700,82.0694
555.3985,82.4328
557.3270,82.8218
559.2554,83.2295
561.1839,83.655
563.1124,84.0988
565.0408,84.5556
566.9693,85.0088
568.8978,85.4343
570.8262,85.8109
572.7547,86.1344
574.6832,86.4222
576.6116,86.7058
578.5401,87.0128
580.4686,87.3501
582.3970,87.6989
584.3255,88.0253
586.2540,88.3017
588.1824,88.5239
590.1109,88.7151
592.0394,88.9134
593.9678,89.1522
