TITLE SAMPLE NAME:,Polyvinyl Chloride (pipe pieces)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,83.5007
401.1211,84.0543
403.0496,84.632
404.9781,85.1441
406.9065,85.5271
408.8350,85.7348
410.7635,85.7309
412.6919,85.4959
414.6204,85.0535
416.5489,84.4971
418.4773,83.9803
420.4058,83.6491
422.3343,83.5635
424.2627,83.6873
426.1912,83.9457
428.1197,84.2844
430.0481,84.6894
431.9766,85.1729
433.9051,85.7444
435.8335,86.3888
437.7620,87.068
439.6905,87.741
441.6189,88.382
443.5474,88.9787
445.4759,89.5163
447.4043,89.9679
449.3328,90.3033
451.2613,90.5115
453.1897,90.6193
455.1182,90.6903
457.0467,90.7971
458.9751,90.9759
460.9036,91.1976
462.8321,91.3843
464.7605,91.4584
466.6890,91.3878
468.6175,91.2009
470.5459,90.9695
472.4744,90.7681
474.4029,90.6313
476.3313,90.5416
478.2598,90.4509
480.1883,90.3166
482.1167,90.1265
484.0452,89.9031
485.9737,89.6903
487.9021,89.5325
489.8306,89.4548
491.7591,89.4533
493.6875,89.4986
495.6160,89.5488
497.5445,89.5675
499.4729,89.5378
501.4014,89.4678
503.3299,89.3816
505.2583,89.3013
507.1868,89.2317
509.1153,89.1569
511.0437,89.0526
512.9722,88.903
514.9007,88.7135
516.8292,88.5112
518.7576,88.3322
520.6861,88.2038
522.6146,88.1312
524.5430,88.0961
526.4715,88.0663
528.4000,88.0093
530.3284,87.9045
532.2569,87.7486
534.1854,87.5544
536.1138,87.3433
538.0423,87.1357
539.9708,86.945
541.8992,86.7758
543.8277,86.6281
545.7562,86.5043
547.6846,86.4111
549.6131,86.3571
551.5416,86.3431
553.4700,86.3551
555.3985,86.3625
557.3270,86.327
559.2554,86.2174
561.1839,86.0221
563.1124,85.7518
565.0408,85.4318
566.9693,85.0884
568.8978,84.7379
570.8262,84.382
572.7547,84.0121
574.6832,83.6175
576.6116,83.192
578.5401,82.7352
580.4686,82.2498
582.3970,81.7352
584.3255,81.1836
586.2540,80.5786
588.1824,79.8949
590.1109,79.099
592.0394,78.1504
593.9678,77.0068
