TITLE SAMPLE NAME:,Polyvinyl Chloride (pipe pieces)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,94.215
401.1211,94.4561
403.0496,94.7191
404.9781,94.9658
406.9065,95.1763
408.8350,95.3374
410.7635,95.4268
412.6919,95.4105
414.6204,95.2609
416.5489,94.9884
418.4773,94.6625
420.4058,94.3902
422.3343,94.2586
424.2627,94.2964
426.1912,94.4828
428.1197,94.777
430.0481,95.1367
431.9766,95.5219
433.9051,95.8953
435.8335,96.2307
437.7620,96.5252
439.6905,96.8035
441.6189,97.1028
443.5474,97.4438
445.4759,97.8049
447.4043,98.1251
449.3328,98.3359
451.2613,98.4035
453.1897,98.3551
455.1182,98.2762
457.0467,98.2711
458.9751,98.4011
460.9036,98.6404
462.8321,98.8917
464.7605,99.0476
466.6890,99.0518
468.6175,98.9232
470.5459,98.7397
472.4744,98.5908
474.4029,98.5244
476.3313,98.5262
478.2598,98.5402
480.1883,98.5096
482.1167,98.4074
484.0452,98.2454
485.9737,98.064
487.9021,97.9115
489.8306,97.8221
491.7591,97.8018
493.6875,97.8278
495.6160,97.8602
497.5445,97.8611
499.4729,97.8128
501.4014,97.7253
503.3299,97.6284
505.2583,97.5521
507.1868,97.5073
509.1153,97.4817
511.0437,97.4506
512.9722,97.3953
514.9007,97.3149
516.8292,97.2275
518.7576,97.1587
520.6861,97.1273
522.6146,97.1363
524.5430,97.1728
526.4715,97.2159
528.4000,97.2452
530.3284,97.2472
532.2569,97.2173
534.1854,97.1589
536.1138,97.0792
538.0423,96.9862
539.9708,96.8867
541.8992,96.7875
543.8277,96.6983
545.7562,96.6344
547.6846,96.6137
549.6131,96.6487
551.5416,96.7371
553.4700,96.8563
555.3985,96.9669
557.3270,97.0263
559.2554,97.0049
561.1839,96.896
563.1124,96.7155
565.0408,96.4911
566.9693,96.2491
568.8978,96.0058
570.8262,95.766
572.7547,95.5283
574.6832,95.2914
576.6116,95.0574
578.5401,94.83
580.4686,94.6106
582.3970,94.3945
584.3255,94.1715
586.2540,93.9284
588.1824,93.6514
590.1109,93.3271
592.0394,92.9402
593.9678,92.4749
