TITLE SAMPLE NAME:,Polypropylene (medicine containers, plastics caps, containers, makeup packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,94.2688
400.1569,94.8118
401.1211,95.5127
402.0854,96.1786
403.0496,96.7061
404.0138,97.0637
404.9781,97.2641
405.9423,97.3422
406.9065,97.3371
407.8708,97.2847
408.8350,97.2216
409.7992,97.1925
410.7635,97.2429
411.7277,97.3935
412.6919,97.6149
413.6562,97.8313
414.6204,97.9492
415.5846,97.8883
416.5489,97.6096
417.5131,97.1596
418.4773,96.7075
419.4416,96.4696
420.4058,96.533
421.3700,96.8094
422.3343,97.1569
423.2985,97.4731
424.2627,97.706
425.2270,97.8391
426.1912,97.8821
427.1554,97.8654
428.1197,97.8279
429.0839,97.8015
430.0481,97.7969
431.0124,97.7975
431.9766,97.7689
432.9408,97.6832
433.9051,97.5441
434.8693,97.3943
435.8335,97.2946
436.7978,97.2843
437.7620,97.354
438.7262,97.4523
439.6905,97.5189
440.6547,97.5176
441.6189,97.4506
442.5832,97.3483
443.5474,97.2431
444.5116,97.1475
445.4759,97.0521
446.4401,96.9441
447.4043,96.8237
448.3686,96.7067
449.3328,96.6154
450.2970,96.5665
451.2613,96.5619
452.2255,96.5863
453.1897,96.6097
454.1540,96.5944
455.1182,96.505
456.0824,96.3264
457.0467,96.0852
458.0109,95.8564
458.9751,95.733
459.9394,95.7707
460.9036,95.9604
461.8678,96.2452
462.8321,96.5542
463.7963,96.826
464.7605,97.0201
465.7248,97.1231
466.6890,97.1468
467.6532,97.1194
468.6175,97.0756
469.5817,97.0497
470.5459,97.0732
471.5102,97.1677
472.4744,97.3333
473.4386,97.5416
474.4029,97.7453
475.3671,97.9001
476.3313,97.9825
477.2956,97.9943
478.2598,97.9571
479.2240,97.9022
480.1883,97.8572
481.1525,97.8368
482.1167,97.8408
483.0810,97.8593
484.0452,97.8814
485.0094,97.9011
485.9737,97.9182
486.9379,97.9342
487.9021,97.9486
488.8664,97.9586
489.8306,97.9616
490.7948,97.9583
491.7591,97.9544
492.7233,97.9593
493.6875,97.9815
494.6518,98.0236
495.6160,98.0796
496.5802,98.1358
497.5445,98.1764
498.5087,98.1905
499.4729,98.1788
500.4372,98.1555
501.4014,98.1421
502.3656,98.1545
503.3299,98.1917
504.2941,98.235
505.2583,98.2605
506.2226,98.2534
507.1868,98.2163
508.1510,98.1667
509.1153,98.126
510.0795,98.1076
511.0437,98.111
512.0080,98.1247
512.9722,98.1331
513.9365,98.1225
514.9007,98.085
515.8649,98.0213
516.8292,97.9421
517.7934,97.8674
518.7576,97.8191
519.7219,97.8096
520.6861,97.8344
521.6503,97.8751
522.6146,97.909
523.5788,97.9192
524.5430,97.9018
525.5073,97.8675
526.4715,97.836
527.4357,97.8248
528.4000,97.8405
529.3642,97.8776
530.3284,97.9241
531.2927,97.9671
532.2569,97.997
533.2211,98.0095
534.1854,98.0055
535.1496,97.9909
536.1138,97.9748
537.0781,97.9668
538.0423,97.9745
539.0065,98.0016
539.9708,98.0464
540.9350,98.1018
541.8992,98.1573
542.8635,98.202
543.8277,98.2291
544.7919,98.2392
545.7562,98.2406
546.7204,98.2452
547.6846,98.2608
548.6489,98.286
549.6131,98.3094
550.5773,98.3161
551.5416,98.2968
552.5058,98.2533
553.4700,98.1984
554.4343,98.1496
555.3985,98.1214
556.3627,98.1199
557.3270,98.1431
558.2912,98.1834
559.2554,98.2315
560.2197,98.278
561.1839,98.3142
562.1481,98.3315
563.1124,98.3241
564.0766,98.2915
565.0408,98.2403
566.0051,98.183
566.9693,98.1344
567.9335,98.1054
568.8978,98.0982
569.8620,98.1053
570.8262,98.1142
571.7905,98.1138
572.7547,98.1001
573.7189,98.077
574.6832,98.0532
575.6474,98.0367
576.6116,98.0301
577.5759,98.0285
578.5401,98.0229
579.5043,98.0052
580.4686,97.9716
581.4328,97.925
582.3970,97.8734
583.3613,97.8267
584.3255,97.7929
585.2897,97.775
586.2540,97.7701
587.2182,97.7711
588.1824,97.7695
589.1467,97.7599
590.1109,97.7426
591.0751,97.7234
592.0394,97.7105
593.0036,97.7099
593.9678,97.7224
594.9321,97.7442
595.8963,97.7709
596.8605,97.8019
597.8248,97.8412
598.7890,97.895
599.7532,97.9667
