TITLE SAMPLE NAME:,Polypropylene (medicine containers, plastics caps, containers, makeup packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,95.9418
400.1569,95.6724
401.1211,95.3481
402.0854,95.1275
403.0496,95.0728
404.0138,95.1755
404.9781,95.3844
405.9423,95.6326
406.9065,95.8678
407.8708,96.0733
408.8350,96.2642
409.7992,96.4612
410.7635,96.6639
411.7277,96.8456
412.6919,96.9761
413.6562,97.0535
414.6204,97.1181
415.5846,97.2437
416.5489,97.51
417.5131,97.9482
418.4773,98.4631
419.4416,98.8444
420.4058,98.9417
421.3700,98.7834
422.3343,98.4944
423.2985,98.1868
424.2627,97.9272
425.2270,97.7432
426.1912,97.6345
427.1554,97.5831
428.1197,97.5655
429.0839,97.5623
430.0481,97.5633
431.0124,97.5692
431.9766,97.5894
432.9408,97.6356
433.9051,97.712
434.8693,97.807
435.8335,97.8934
436.7978,97.9412
437.7620,97.9356
438.7262,97.8873
439.6905,97.8267
440.6547,97.7877
441.6189,97.7905
442.5832,97.8299
443.5474,97.8767
444.5116,97.8955
445.4759,97.8658
446.4401,97.7905
447.4043,97.6876
448.3686,97.5762
449.3328,97.4667
450.2970,97.3601
451.2613,97.2516
452.2255,97.1364
453.1897,97.0107
454.1540,96.8713
455.1182,96.7157
456.0824,96.5465
457.0467,96.3807
458.0109,96.2514
458.9751,96.1946
459.9394,96.2282
460.9036,96.344
461.8678,96.5183
462.8321,96.7267
463.7963,96.9502
464.7605,97.1754
465.7248,97.3914
466.6890,97.5884
467.6532,97.7577
468.6175,97.8929
469.5817,97.9912
470.5459,98.0559
471.5102,98.0962
472.4744,98.127
473.4386,98.1615
474.4029,98.2047
475.3671,98.2497
476.3313,98.2828
477.2956,98.2915
478.2598,98.2731
479.2240,98.2382
480.1883,98.2073
481.1525,98.1998
482.1167,98.2217
483.0810,98.261
484.0452,98.2941
485.0094,98.3011
485.9737,98.2781
486.9379,98.238
487.9021,98.1998
488.8664,98.1763
489.8306,98.1702
490.7948,98.1753
491.7591,98.1823
492.7233,98.1839
493.6875,98.1783
494.6518,98.1682
495.6160,98.1596
496.5802,98.1581
497.5445,98.1669
498.5087,98.1849
499.4729,98.2082
500.4372,98.2337
501.4014,98.2635
502.3656,98.3048
503.3299,98.3632
504.2941,98.4348
505.2583,98.5024
506.2226,98.5414
507.1868,98.5317
508.1510,98.4693
509.1153,98.3695
510.0795,98.2595
511.0437,98.1655
512.0080,98.1025
512.9722,98.0724
513.9365,98.0674
514.9007,98.0746
515.8649,98.0797
516.8292,98.0716
517.7934,98.0468
518.7576,98.0126
519.7219,97.9838
520.6861,97.9727
521.6503,97.9812
522.6146,97.9984
523.5788,98.005
524.5430,97.9827
525.5073,97.923
526.4715,97.8329
527.4357,97.7317
528.4000,97.6406
529.3642,97.5749
530.3284,97.5428
531.2927,97.5478
532.2569,97.5894
533.2211,97.6615
534.1854,97.7515
535.1496,97.8429
536.1138,97.9218
537.0781,97.9828
538.0423,98.0298
539.0065,98.0716
539.9708,98.1143
540.9350,98.157
541.8992,98.1923
542.8635,98.212
543.8277,98.2136
544.7919,98.2029
545.7562,98.192
546.7204,98.1931
547.6846,98.2122
548.6489,98.2461
549.6131,98.2845
550.5773,98.3154
551.5416,98.3313
552.5058,98.3333
553.4700,98.3295
554.4343,98.331
555.3985,98.3449
556.3627,98.37
557.3270,98.3971
558.2912,98.4153
559.2554,98.4186
560.2197,98.4095
561.1839,98.3975
562.1481,98.3924
563.1124,98.3991
564.0766,98.4152
565.0408,98.4335
566.0051,98.446
566.9693,98.4476
567.9335,98.4372
568.8978,98.4174
569.8620,98.3923
570.8262,98.3663
571.7905,98.3423
572.7547,98.3214
573.7189,98.3039
574.6832,98.2904
575.6474,98.2831
576.6116,98.2861
577.5759,98.3032
578.5401,98.3347
579.5043,98.3752
580.4686,98.414
581.4328,98.439
582.3970,98.442
583.3613,98.4228
584.3255,98.3901
585.2897,98.3574
586.2540,98.3374
587.2182,98.3365
588.1824,98.3528
589.1467,98.3776
590.1109,98.3989
591.0751,98.4068
592.0394,98.3972
593.0036,98.3735
593.9678,98.3443
594.9321,98.3174
595.8963,98.2962
596.8605,98.279
597.8248,98.2611
598.7890,98.2396
599.7532,98.216
