TITLE SAMPLE NAME:,Polypropylene (medicine containers, plastics caps, containers, makeup packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,103.277
400.1569,103.713
401.1211,104.1
402.0854,104.347
403.0496,104.436
404.0138,104.368
404.9781,104.139
405.9423,103.748
406.9065,103.227
407.8708,102.669
408.8350,102.216
409.7992,101.998
410.7635,102.061
411.7277,102.317
412.6919,102.568
413.6562,102.606
414.6204,102.313
415.5846,101.708
416.5489,100.949
417.5131,100.305
418.4773,100.042
419.4416,100.217
420.4058,100.604
421.3700,100.908
422.3343,100.993
423.2985,100.896
424.2627,100.739
425.2270,100.642
426.1912,100.667
427.1554,100.797
428.1197,100.965
429.0839,101.095
430.0481,101.144
431.0124,101.115
431.9766,101.048
432.9408,100.994
433.9051,100.986
434.8693,101.022
435.8335,101.065
436.7978,101.062
437.7620,100.976
438.7262,100.804
439.6905,100.582
440.6547,100.361
441.6189,100.189
442.5832,100.094
443.5474,100.076
444.5116,100.113
445.4759,100.177
446.4401,100.238
447.4043,100.276
448.3686,100.284
449.3328,100.266
450.2970,100.241
451.2613,100.221
452.2255,100.195
453.1897,100.112
454.1540,99.9019
455.1182,99.5158
456.0824,98.9768
457.0467,98.4079
458.0109,97.9967
458.9751,97.8931
459.9394,98.1212
460.9036,98.5854
461.8678,99.1489
462.8321,99.702
463.7963,100.183
464.7605,100.565
465.7248,100.835
466.6890,100.978
467.6532,100.983
468.6175,100.855
469.5817,100.623
470.5459,100.35
471.5102,100.119
472.4744,100.004
473.4386,100.039
474.4029,100.21
475.3671,100.469
476.3313,100.765
477.2956,101.05
478.2598,101.287
479.2240,101.441
480.1883,101.491
481.1525,101.437
482.1167,101.313
483.0810,101.172
484.0452,101.068
485.0094,101.029
485.9737,101.043
486.9379,101.071
487.9021,101.072
488.8664,101.029
489.8306,100.95
490.7948,100.864
491.7591,100.803
492.7233,100.789
493.6875,100.825
494.6518,100.899
495.6160,100.986
496.5802,101.054
497.5445,101.073
498.5087,101.025
499.4729,100.915
500.4372,100.773
501.4014,100.648
502.3656,100.582
503.3299,100.59
504.2941,100.652
505.2583,100.722
506.2226,100.759
507.1868,100.745
508.1510,100.695
509.1153,100.642
510.0795,100.622
511.0437,100.645
512.0080,100.692
512.9722,100.721
513.9365,100.692
514.9007,100.592
515.8649,100.447
516.8292,100.318
517.7934,100.273
518.7576,100.344
519.7219,100.505
520.6861,100.684
521.6503,100.806
522.6146,100.83
523.5788,100.76
524.5430,100.64
525.5073,100.527
526.4715,100.466
527.4357,100.465
528.4000,100.504
529.3642,100.558
530.3284,100.611
531.2927,100.661
532.2569,100.712
533.2211,100.765
534.1854,100.813
535.1496,100.849
536.1138,100.87
537.0781,100.885
538.0423,100.903
539.0065,100.932
539.9708,100.968
540.9350,101.002
541.8992,101.018
542.8635,101.006
543.8277,100.969
544.7919,100.917
545.7562,100.87
546.7204,100.849
547.6846,100.867
548.6489,100.924
549.6131,101.006
550.5773,101.094
551.5416,101.167
552.5058,101.217
553.4700,101.244
554.4343,101.259
555.3985,101.274
556.3627,101.298
557.3270,101.329
558.2912,101.362
559.2554,101.389
560.2197,101.408
561.1839,101.416
562.1481,101.414
563.1124,101.394
564.0766,101.348
565.0408,101.267
566.0051,101.154
566.9693,101.03
567.9335,100.928
568.8978,100.876
569.8620,100.887
570.8262,100.941
571.7905,101.003
572.7547,101.034
573.7189,101.011
574.6832,100.94
575.6474,100.843
576.6116,100.75
577.5759,100.684
578.5401,100.65
579.5043,100.641
580.4686,100.648
581.4328,100.664
582.3970,100.688
583.3613,100.722
584.3255,100.765
585.2897,100.81
586.2540,100.846
587.2182,100.857
588.1824,100.835
589.1467,100.786
590.1109,100.731
591.0751,100.698
592.0394,100.71
593.0036,100.767
593.9678,100.847
594.9321,100.917
595.8963,100.95
596.8605,100.946
597.8248,100.922
598.7890,100.906
599.7532,100.91
600.7175,100.931
601.6817,100.946
602.6459,100.94
603.6102,100.91
604.5744,100.873
605.5386,100.852
606.5029,100.863
607.4671,100.909
608.4313,100.978
609.3956,101.049
610.3598,101.103
611.3240,101.121
612.2883,101.092
613.2525,101.013
614.2167,100.895
615.1810,100.766
616.1452,100.664
617.1094,100.623
618.0737,100.654
619.0379,100.737
