TITLE SAMPLE NAME:,Polypropylene (medicine containers, plastics caps, containers, makeup packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,92.617
400.1569,92.6111
401.1211,92.5639
402.0854,92.5724
403.0496,92.6745
404.0138,92.8646
404.9781,93.1106
405.9423,93.3702
406.9065,93.61
407.8708,93.8216
408.8350,94.0208
409.7992,94.2301
410.7635,94.458
411.7277,94.6914
412.6919,94.9115
413.6562,95.1186
414.6204,95.3459
415.5846,95.6491
416.5489,96.0741
417.5131,96.5965
418.4773,97.0684
419.4416,97.2901
420.4058,97.2011
421.3700,96.9263
422.3343,96.6322
423.2985,96.4213
424.2627,96.3213
425.2270,96.3071
426.1912,96.3299
427.1554,96.3458
428.1197,96.3345
429.0839,96.299
430.0481,96.2534
431.0124,96.2118
431.9766,96.1841
432.9408,96.1786
433.9051,96.2037
434.8693,96.2656
435.8335,96.3612
436.7978,96.4753
437.7620,96.5853
438.7262,96.6721
439.6905,96.7282
440.6547,96.7575
441.6189,96.7693
442.5832,96.7712
443.5474,96.7643
444.5116,96.7455
445.4759,96.7136
446.4401,96.6743
447.4043,96.6399
448.3686,96.6228
449.3328,96.6296
450.2970,96.656
451.2613,96.6875
452.2255,96.7052
453.1897,96.6917
454.1540,96.6362
455.1182,96.5355
456.0824,96.3967
457.0467,96.2422
458.0109,96.1092
458.9751,96.0363
459.9394,96.0426
460.9036,96.1198
461.8678,96.2423
462.8321,96.381
463.7963,96.5131
464.7605,96.6272
465.7248,96.7259
466.6890,96.8249
467.6532,96.9448
468.6175,97.1001
469.5817,97.288
470.5459,97.4824
471.5102,97.6382
472.4744,97.711
473.4386,97.6859
474.4029,97.5886
475.3671,97.4691
476.3313,97.373
477.2956,97.3248
478.2598,97.3264
479.2240,97.3658
480.1883,97.4272
481.1525,97.4975
482.1167,97.5666
483.0810,97.6252
484.0452,97.665
485.0094,97.6826
485.9737,97.6827
486.9379,97.6756
487.9021,97.6686
488.8664,97.6607
489.8306,97.6423
490.7948,97.6029
491.7591,97.5414
492.7233,97.4723
493.6875,97.422
494.6518,97.417
495.6160,97.4708
496.5802,97.577
497.5445,97.7113
498.5087,97.8402
499.4729,97.9332
500.4372,97.9755
501.4014,97.9752
502.3656,97.9583
503.3299,97.9518
504.2941,97.9643
505.2583,97.9818
506.2226,97.9784
507.1868,97.9355
508.1510,97.8553
509.1153,97.7609
510.0795,97.6828
511.0437,97.6421
512.0080,97.6435
512.9722,97.6782
513.9365,97.7312
514.9007,97.7875
515.8649,97.8321
516.8292,97.8506
517.7934,97.8336
518.7576,97.7835
519.7219,97.7172
520.6861,97.6588
521.6503,97.6275
522.6146,97.6295
523.5788,97.6569
524.5430,97.6914
525.5073,97.7123
526.4715,97.7053
527.4357,97.6691
528.4000,97.6139
529.3642,97.5558
530.3284,97.5108
531.2927,97.4914
532.2569,97.5039
533.2211,97.5457
534.1854,97.6052
535.1496,97.6646
536.1138,97.7079
537.0781,97.7274
538.0423,97.7281
539.0065,97.7242
539.9708,97.7319
540.9350,97.7609
541.8992,97.809
542.8635,97.8634
543.8277,97.9072
544.7919,97.9278
545.7562,97.9237
546.7204,97.9051
547.6846,97.8881
548.6489,97.8861
549.6131,97.9031
550.5773,97.9337
551.5416,97.9677
552.5058,97.9966
553.4700,98.0173
554.4343,98.032
555.3985,98.0446
556.3627,98.0579
557.3270,98.0722
558.2912,98.0866
559.2554,98.0996
560.2197,98.1094
561.1839,98.1134
562.1481,98.1097
563.1124,98.0984
564.0766,98.0839
565.0408,98.0737
566.0051,98.0751
566.9693,98.09
567.9335,98.1127
568.8978,98.1318
569.8620,98.1365
570.8262,98.1222
571.7905,98.0924
572.7547,98.0552
573.7189,98.0196
574.6832,97.9919
575.6474,97.9756
576.6116,97.9722
577.5759,97.9814
578.5401,98.0015
579.5043,98.0282
580.4686,98.0548
581.4328,98.0732
582.3970,98.0762
583.3613,98.0601
584.3255,98.0263
585.2897,97.9817
586.2540,97.938
587.2182,97.9082
588.1824,97.9025
589.1467,97.9232
590.1109,97.962
591.0751,98.0012
592.0394,98.0213
593.0036,98.0104
593.9678,97.9707
594.9321,97.9163
595.8963,97.8649
596.8605,97.8285
597.8248,97.8095
598.7890,97.8014
599.7532,97.7947
