TITLE SAMPLE NAME:,Polypropylene (medicine containers, plastics caps, containers, makeup packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,95.1927
400.1569,95.7278
401.1211,96.3809
402.0854,96.9745
403.0496,97.4127
404.0138,97.6719
404.9781,97.7805
405.9423,97.7978
406.9065,97.7841
407.8708,97.7742
408.8350,97.7684
409.7992,97.7469
410.7635,97.6915
411.7277,97.5982
412.6919,97.4719
413.6562,97.3098
414.6204,97.092
415.5846,96.7895
416.5489,96.3913
417.5131,95.9472
418.4773,95.5883
419.4416,95.4506
420.4058,95.5478
421.3700,95.7711
422.3343,96.0005
423.2985,96.1714
424.2627,96.2732
425.2270,96.3254
426.1912,96.3539
427.1554,96.3741
428.1197,96.3864
429.0839,96.3822
430.0481,96.3543
431.0124,96.3029
431.9766,96.2365
432.9408,96.1671
433.9051,96.1049
434.8693,96.0548
435.8335,96.0155
436.7978,95.9824
437.7620,95.9516
438.7262,95.9231
439.6905,95.9002
440.6547,95.8859
441.6189,95.8776
442.5832,95.8651
443.5474,95.8355
444.5116,95.7823
445.4759,95.7093
446.4401,95.6245
447.4043,95.5301
448.3686,95.4168
449.3328,95.2692
450.2970,95.0763
451.2613,94.8403
452.2255,94.5766
453.1897,94.3055
454.1540,94.0452
455.1182,93.8141
456.0824,93.6397
457.0467,93.5606
458.0109,93.6106
458.9751,93.7919
459.9394,94.0663
460.9036,94.3777
461.8678,94.6816
462.8321,94.9558
463.7963,95.1929
464.7605,95.3862
465.7248,95.5211
466.6890,95.5789
467.6532,95.5506
468.6175,95.45
469.5817,95.3199
470.5459,95.2245
471.5102,95.2286
472.4744,95.3662
473.4386,95.6193
474.4029,95.9288
475.3671,96.2295
476.3313,96.4792
477.2956,96.6635
478.2598,96.7845
479.2240,96.8488
480.1883,96.8614
481.1525,96.8284
482.1167,96.7633
483.0810,96.69
484.0452,96.6372
485.0094,96.6259
485.9737,96.6581
486.9379,96.7158
487.9021,96.7716
488.8664,96.8026
489.8306,96.7997
490.7948,96.7717
491.7591,96.7407
492.7233,96.7319
493.6875,96.7609
494.6518,96.825
495.6160,96.9045
496.5802,96.9707
497.5445,96.9983
498.5087,96.9748
499.4729,96.905
500.4372,96.8102
501.4014,96.7191
502.3656,96.6558
503.3299,96.6286
504.2941,96.6284
505.2583,96.6369
506.2226,96.6395
507.1868,96.6334
508.1510,96.6286
509.1153,96.6409
510.0795,96.6793
511.0437,96.7374
512.0080,96.7912
512.9722,96.8072
513.9365,96.7572
514.9007,96.6328
515.8649,96.4555
516.8292,96.2748
517.7934,96.1492
518.7576,96.1155
519.7219,96.1678
520.6861,96.2626
521.6503,96.3458
522.6146,96.3809
523.5788,96.362
524.5430,96.3122
525.5073,96.2689
526.4715,96.2623
527.4357,96.3001
528.4000,96.3686
529.3642,96.4462
530.3284,96.5155
531.2927,96.5665
532.2569,96.5934
533.2211,96.5923
534.1854,96.5635
535.1496,96.5167
536.1138,96.4713
537.0781,96.449
538.0423,96.4629
539.0065,96.5091
539.9708,96.5693
540.9350,96.6221
541.8992,96.6553
542.8635,96.6709
543.8277,96.6802
544.7919,96.6941
545.7562,96.7163
546.7204,96.7433
547.6846,96.7699
548.6489,96.7938
549.6131,96.8171
550.5773,96.8427
551.5416,96.8707
552.5058,96.8991
553.4700,96.9258
554.4343,96.9517
555.3985,96.9797
556.3627,97.0128
557.3270,97.0503
558.2912,97.0885
559.2554,97.1222
560.2197,97.1462
561.1839,97.1554
562.1481,97.1433
563.1124,97.1027
564.0766,97.0296
565.0408,96.9298
566.0051,96.8212
566.9693,96.7309
567.9335,96.6844
568.8978,96.6914
569.8620,96.7398
570.8262,96.8001
571.7905,96.84
572.7547,96.839
573.7189,96.7955
574.6832,96.7239
575.6474,96.6451
576.6116,96.5759
577.5759,96.5224
578.5401,96.4811
579.5043,96.4444
580.4686,96.4064
581.4328,96.3655
582.3970,96.3248
583.3613,96.29
584.3255,96.2669
585.2897,96.258
586.2540,96.2609
587.2182,96.2681
588.1824,96.2702
589.1467,96.262
590.1109,96.2468
591.0751,96.2367
592.0394,96.2456
593.0036,96.2794
593.9678,96.3302
594.9321,96.3811
595.8963,96.4167
596.8605,96.4336
597.8248,96.4434
598.7890,96.4653
