TITLE SAMPLE NAME:,Polypropylene (medicine containers, plastics caps, containers, makeup packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,103.723
400.1569,102.972
401.1211,102.336
402.0854,101.834
403.0496,101.459
404.0138,101.2
404.9781,101.046
405.9423,100.976
406.9065,100.949
407.8708,100.913
408.8350,100.819
409.7992,100.643
410.7635,100.381
411.7277,100.057
412.6919,99.7085
413.6562,99.3815
414.6204,99.1193
415.5846,98.9634
416.5489,98.9498
417.5131,99.0826
418.4773,99.2899
419.4416,99.429
420.4058,99.3909
421.3700,99.183
422.3343,98.8882
423.2985,98.5914
424.2627,98.3463
425.2270,98.1704
426.1912,98.0511
427.1554,97.9614
428.1197,97.8818
429.0839,97.8147
430.0481,97.7819
431.0124,97.8095
431.9766,97.9074
432.9408,98.0583
433.9051,98.2232
434.8693,98.3605
435.8335,98.449
436.7978,98.4987
437.7620,98.5432
438.7262,98.6187
439.6905,98.7453
440.6547,98.9198
441.6189,99.1182
442.5832,99.3051
443.5474,99.4452
444.5116,99.5135
445.4759,99.5003
446.4401,99.4088
447.4043,99.2509
448.3686,99.0462
449.3328,98.8218
450.2970,98.61
451.2613,98.4413
452.2255,98.3337
453.1897,98.2849
454.1540,98.272
455.1182,98.2591
456.0824,98.2116
457.0467,98.1152
458.0109,97.9915
458.9751,97.8923
459.9394,97.8683
460.9036,97.9366
461.8678,98.0741
462.8321,98.2326
463.7963,98.3622
464.7605,98.4347
465.7248,98.4599
466.6890,98.4834
467.6532,98.5627
468.6175,98.7349
469.5817,98.9948
470.5459,99.292
471.5102,99.549
472.4744,99.6988
473.4386,99.7235
474.4029,99.6611
475.3671,99.574
476.3313,99.5093
477.2956,99.4803
478.2598,99.4725
479.2240,99.4638
480.1883,99.4447
481.1525,99.4264
482.1167,99.4339
483.0810,99.4875
484.0452,99.5862
485.0094,99.7031
485.9737,99.7991
486.9379,99.8429
487.9021,99.8235
488.8664,99.7501
489.8306,99.6451
490.7948,99.5353
491.7591,99.4439
492.7233,99.3847
493.6875,99.3577
494.6518,99.3499
495.6160,99.34
496.5802,99.3069
497.5445,99.2376
498.5087,99.133
499.4729,99.0092
500.4372,98.8933
501.4014,98.8139
502.3656,98.789
503.3299,98.818
504.2941,98.8829
505.2583,98.9569
506.2226,99.0133
507.1868,99.0312
508.1510,98.9988
509.1153,98.9165
510.0795,98.7985
511.0437,98.6703
512.0080,98.5606
512.9722,98.4911
513.9365,98.4672
514.9007,98.4744
515.8649,98.4843
516.8292,98.4673
517.7934,98.4101
518.7576,98.3247
519.7219,98.2421
520.6861,98.1934
521.6503,98.1944
522.6146,98.2407
523.5788,98.3116
524.5430,98.378
525.5073,98.4126
526.4715,98.4011
527.4357,98.3498
528.4000,98.282
529.3642,98.2256
530.3284,98.2003
531.2927,98.2101
532.2569,98.2438
533.2211,98.2818
534.1854,98.3066
535.1496,98.3115
536.1138,98.3015
537.0781,98.2867
538.0423,98.2745
539.0065,98.267
539.9708,98.2636
540.9350,98.2668
541.8992,98.2847
542.8635,98.3267
543.8277,98.3963
544.7919,98.4857
545.7562,98.5773
546.7204,98.6529
547.6846,98.7043
548.6489,98.7385
549.6131,98.7734
550.5773,98.8258
551.5416,98.9011
552.5058,98.9899
553.4700,99.0732
554.4343,99.1344
555.3985,99.1685
556.3627,99.1841
557.3270,99.1968
558.2912,99.2179
559.2554,99.2477
560.2197,99.2754
561.1839,99.2875
562.1481,99.2764
563.1124,99.2444
564.0766,99.2004
565.0408,99.153
566.0051,99.1048
566.9693,99.0525
567.9335,98.991
568.8978,98.9184
569.8620,98.8375
570.8262,98.754
571.7905,98.6719
572.7547,98.5926
573.7189,98.5159
574.6832,98.4427
575.6474,98.376
576.6116,98.3195
577.5759,98.2749
578.5401,98.2408
579.5043,98.2143
580.4686,98.1945
581.4328,98.1837
582.3970,98.1859
583.3613,98.2022
584.3255,98.2283
585.2897,98.2548
586.2540,98.273
587.2182,98.2804
588.1824,98.2822
589.1467,98.2876
590.1109,98.3022
591.0751,98.3231
592.0394,98.3396
593.0036,98.3405
593.9678,98.3221
594.9321,98.2908
595.8963,98.2584
596.8605,98.2355
597.8248,98.2259
598.7890,98.2271
599.7532,98.2346
600.7175,98.2455
