TITLE SAMPLE NAME:,Polystyrene (medicine-toys-disposable dishes)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,92.4861
400.1569,93.6523
401.1211,94.7594
402.0854,95.7204
403.0496,96.5404
404.0138,97.2471
404.9781,97.8481
405.9423,98.3197
406.9065,98.6234
407.8708,98.7388
408.8350,98.6895
409.7992,98.5427
410.7635,98.3799
411.7277,98.2504
412.6919,98.1375
413.6562,97.9669
414.6204,97.654
415.5846,97.1602
416.5489,96.5437
417.5131,95.9872
418.4773,95.7388
419.4416,95.9183
420.4058,96.3855
421.3700,96.885
422.3343,97.2593
423.2985,97.4946
424.2627,97.6533
425.2270,97.8018
426.1912,97.9707
427.1554,98.1532
428.1197,98.3301
429.0839,98.4913
430.0481,98.6376
431.0124,98.7679
431.9766,98.8723
432.9408,98.9441
433.9051,98.9965
434.8693,99.0644
435.8335,99.1785
436.7978,99.3303
437.7620,99.4621
438.7262,99.4965
439.6905,99.3846
440.6547,99.1398
441.6189,98.8378
442.5832,98.5822
443.5474,98.4545
444.5116,98.4782
445.4759,98.62
446.4401,98.8189
447.4043,99.0142
448.3686,99.1579
449.3328,99.216
450.2970,99.1709
451.2613,99.0251
452.2255,98.7994
453.1897,98.522
454.1540,98.2193
455.1182,97.9169
456.0824,97.6538
457.0467,97.4912
458.0109,97.4958
458.9751,97.6968
459.9394,98.0569
460.9036,98.4924
461.8678,98.9195
462.8321,99.2885
463.7963,99.5884
464.7605,99.8312
465.7248,100.026
466.6890,100.161
467.6532,100.201
468.6175,100.118
469.5817,99.9217
470.5459,99.6789
471.5102,99.4978
472.4744,99.476
473.4386,99.639
474.4029,99.9235
475.3671,100.223
476.3313,100.453
477.2956,100.58
478.2598,100.62
479.2240,100.605
480.1883,100.564
481.1525,100.508
482.1167,100.445
483.0810,100.388
484.0452,100.36
485.0094,100.378
485.9737,100.439
486.9379,100.517
487.9021,100.585
488.8664,100.624
489.8306,100.639
490.7948,100.648
491.7591,100.668
492.7233,100.707
493.6875,100.757
494.6518,100.8
495.6160,100.819
496.5802,100.798
497.5445,100.727
498.5087,100.606
499.4729,100.449
