TITLE SAMPLE NAME:,Polystyrene (medicine-toys-disposable dishes)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,93.3736
400.1569,93.9595
401.1211,94.3863
402.0854,94.6728
403.0496,94.8697
404.0138,95.0151
404.9781,95.1279
405.9423,95.2172
406.9065,95.2889
407.8708,95.3434
408.8350,95.3697
409.7992,95.3516
410.7635,95.2859
411.7277,95.1987
412.6919,95.1371
413.6562,95.1366
414.6204,95.1935
415.5846,95.2612
416.5489,95.2698
417.5131,95.1716
418.4773,95.005
419.4416,94.902
420.4058,94.9743
421.3700,95.2112
422.3343,95.5155
423.2985,95.7844
424.2627,95.9532
425.2270,96.009
426.1912,95.9855
427.1554,95.9404
428.1197,95.9242
429.0839,95.9608
430.0481,96.0449
431.0124,96.1512
431.9766,96.2473
432.9408,96.3079
433.9051,96.3255
434.8693,96.315
435.8335,96.3055
436.7978,96.3214
437.7620,96.363
438.7262,96.401
439.6905,96.389
440.6547,96.2894
441.6189,96.0985
442.5832,95.8599
443.5474,95.6512
444.5116,95.5456
445.4759,95.5738
446.4401,95.7151
447.4043,95.9192
448.3686,96.1352
449.3328,96.3288
450.2970,96.4836
451.2613,96.5913
452.2255,96.6415
453.1897,96.6211
454.1540,96.5235
455.1182,96.3635
456.0824,96.1864
457.0467,96.0602
458.0109,96.0435
458.9751,96.1437
459.9394,96.3093
460.9036,96.467
461.8678,96.5668
462.8321,96.5999
463.7963,96.5903
464.7605,96.5743
465.7248,96.5787
466.6890,96.6079
467.6532,96.644
468.6175,96.6591
469.5817,96.6306
470.5459,96.5524
471.5102,96.4416
472.4744,96.3344
473.4386,96.2705
474.4029,96.2714
475.3671,96.3312
476.3313,96.4242
477.2956,96.5197
478.2598,96.5959
479.2240,96.6469
480.1883,96.6816
481.1525,96.7155
482.1167,96.7602
483.0810,96.8157
484.0452,96.8694
485.0094,96.9025
485.9737,96.9002
486.9379,96.8606
487.9021,96.7966
488.8664,96.7321
489.8306,96.6934
490.7948,96.6979
491.7591,96.7449
492.7233,96.813
493.6875,96.8706
494.6518,96.8923
495.6160,96.8708
496.5802,96.8171
