TITLE SAMPLE NAME:,Polystyrene (medicine-toys-disposable dishes)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,91.5738
400.1569,91.9548
401.1211,92.3204
402.0854,92.6207
403.0496,92.8453
404.0138,93.0103
404.9781,93.1491
405.9423,93.2984
406.9065,93.4735
407.8708,93.6486
408.8350,93.7629
409.7992,93.7579
410.7635,93.6249
411.7277,93.4268
412.6919,93.2661
413.6562,93.2185
414.6204,93.2897
415.5846,93.4193
416.5489,93.5131
417.5131,93.4948
418.4773,93.3744
419.4416,93.2691
420.4058,93.2986
421.3700,93.4743
422.3343,93.7185
423.2985,93.9393
424.2627,94.0748
425.2270,94.1086
426.1912,94.0678
427.1554,94.0042
428.1197,93.968
429.0839,93.9859
430.0481,94.0544
431.0124,94.1441
431.9766,94.2151
432.9408,94.2394
433.9051,94.2206
434.8693,94.1964
435.8335,94.2168
436.7978,94.3087
437.7620,94.451
438.7262,94.5835
439.6905,94.6408
440.6547,94.5873
441.6189,94.4351
442.5832,94.2353
443.5474,94.0486
444.5116,93.9134
445.4759,93.8365
446.4401,93.8102
447.4043,93.8316
448.3686,93.906
449.3328,94.0342
450.2970,94.1981
451.2613,94.3602
452.2255,94.4786
453.1897,94.5275
454.1540,94.5084
455.1182,94.4452
456.0824,94.3719
457.0467,94.319
458.0109,94.3011
458.9751,94.3122
459.9394,94.333
460.9036,94.3465
461.8678,94.3489
462.8321,94.35
463.7963,94.3656
464.7605,94.4063
465.7248,94.4666
466.6890,94.5236
467.6532,94.5454
468.6175,94.5073
469.5817,94.4029
470.5459,94.2499
471.5102,94.0866
472.4744,93.9595
473.4386,93.9044
474.4029,93.9322
475.3671,94.029
476.3313,94.1651
477.2956,94.3057
478.2598,94.4184
479.2240,94.4799
480.1883,94.4839
481.1525,94.4434
482.1167,94.3871
483.0810,94.347
484.0452,94.343
485.0094,94.3715
485.9737,94.4057
486.9379,94.4107
487.9021,94.3626
488.8664,94.2613
489.8306,94.1312
490.7948,94.011
491.7591,93.9347
492.7233,93.9137
493.6875,93.9318
494.6518,93.9569
495.6160,93.9617
496.5802,93.9361
