TITLE SAMPLE NAME:,Polystyrene (medicine-toys-disposable dishes)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,96.755
400.1569,96.7755
401.1211,96.5905
402.0854,96.3805
403.0496,96.2763
404.0138,96.3276
404.9781,96.5138
405.9423,96.7737
406.9065,97.0415
407.8708,97.2728
408.8350,97.4432
409.7992,97.5318
410.7635,97.5147
411.7277,97.3813
412.6919,97.1556
413.6562,96.8943
414.6204,96.665
415.5846,96.5268
416.5489,96.523
417.5131,96.6683
418.4773,96.9224
419.4416,97.1885
420.4058,97.3788
421.3700,97.4744
422.3343,97.5074
423.2985,97.5176
424.2627,97.5341
425.2270,97.575
426.1912,97.6511
427.1554,97.7676
428.1197,97.9206
429.0839,98.0914
430.0481,98.2424
431.0124,98.3233
431.9766,98.2917
432.9408,98.1402
433.9051,97.9147
434.8693,97.7043
435.8335,97.6017
436.7978,97.6534
437.7620,97.8323
438.7262,98.0539
439.6905,98.2203
440.6547,98.2619
441.6189,98.1602
442.5832,97.9487
443.5474,97.6938
444.5116,97.4643
445.4759,97.3075
446.4401,97.2445
447.4043,97.2798
448.3686,97.4071
449.3328,97.6077
450.2970,97.8434
451.2613,98.059
452.2255,98.1991
453.1897,98.2328
454.1540,98.1707
455.1182,98.0635
456.0824,97.981
457.0467,97.9776
458.0109,98.0562
458.9751,98.162
459.9394,98.2225
460.9036,98.2006
461.8678,98.1135
462.8321,98.0127
463.7963,97.9528
464.7605,97.9645
465.7248,98.0433
466.6890,98.1562
467.6532,98.2619
468.6175,98.3273
469.5817,98.334
470.5459,98.2777
471.5102,98.1705
472.4744,98.0436
473.4386,97.9399
474.4029,97.8949
475.3671,97.9176
476.3313,97.9892
477.2956,98.0749
478.2598,98.1414
479.2240,98.1703
480.1883,98.1632
481.1525,98.1371
482.1167,98.1145
483.0810,98.1132
484.0452,98.139
485.0094,98.1834
485.9737,98.2259
486.9379,98.2439
487.9021,98.2236
488.8664,98.1675
489.8306,98.0956
490.7948,98.036
491.7591,98.011
492.7233,98.0222
493.6875,98.0497
494.6518,98.0649
495.6160,98.0483
496.5802,97.9996
