TITLE SAMPLE NAME:,Polystyrene (medicine-toys-disposable dishes)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,94.1747
400.1569,94.4317
401.1211,94.5427
402.0854,94.5651
403.0496,94.5849
404.0138,94.6682
404.9781,94.8399
405.9423,95.078
406.9065,95.325
407.8708,95.5135
408.8350,95.5946
409.7992,95.5564
410.7635,95.4277
411.7277,95.2658
412.6919,95.1284
413.6562,95.0463
414.6204,95.0179
415.5846,95.0231
416.5489,95.0447
417.5131,95.0819
418.4773,95.1508
419.4416,95.2627
420.4058,95.4017
421.3700,95.5363
422.3343,95.6433
423.2985,95.7144
424.2627,95.7514
425.2270,95.7609
426.1912,95.7536
427.1554,95.7463
428.1197,95.7612
429.0839,95.8204
430.0481,95.9352
431.0124,96.0944
431.9766,96.2607
432.9408,96.3847
433.9051,96.4291
434.8693,96.3901
435.8335,96.2976
436.7978,96.1937
437.7620,96.1043
438.7262,96.0272
439.6905,95.9436
440.6547,95.8416
441.6189,95.7343
442.5832,95.6566
443.5474,95.6444
444.5116,95.708
445.4759,95.8245
446.4401,95.9553
447.4043,96.0716
448.3686,96.1683
449.3328,96.26
450.2970,96.365
451.2613,96.4868
452.2255,96.6045
453.1897,96.6792
454.1540,96.6733
455.1182,96.5726
456.0824,96.4017
457.0467,96.2233
458.0109,96.1118
458.9751,96.1084
459.9394,96.1952
460.9036,96.3165
461.8678,96.4206
462.8321,96.4859
463.7963,96.5198
464.7605,96.5423
465.7248,96.5667
466.6890,96.589
467.6532,96.5912
468.6175,96.554
469.5817,96.4682
470.5459,96.3418
471.5102,96.1997
472.4744,96.0784
473.4386,96.0134
474.4029,96.0251
475.3671,96.1116
476.3313,96.2509
477.2956,96.4084
478.2598,96.5472
479.2240,96.6398
480.1883,96.6768
481.1525,96.6691
482.1167,96.6394
483.0810,96.6093
484.0452,96.588
485.0094,96.5695
485.9737,96.5396
486.9379,96.488
487.9021,96.417
488.8664,96.3438
489.8306,96.2946
490.7948,96.2929
491.7591,96.3454
492.7233,96.4338
493.6875,96.5193
494.6518,96.5606
495.6160,96.5336
496.5802,96.4406
