TITLE SAMPLE NAME:,Polystyrene (medicine-toys-disposable dishes)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,91.0057
400.1569,92.3337
401.1211,93.6521
402.0854,94.7625
403.0496,95.5987
404.0138,96.1772
404.9781,96.554
405.9423,96.793
406.9065,96.9438
407.8708,97.0346
408.8350,97.0838
409.7992,97.1125
410.7635,97.1399
411.7277,97.1577
412.6919,97.1115
413.6562,96.914
414.6204,96.4864
415.5846,95.8089
416.5489,94.9717
417.5131,94.2121
418.4773,93.8488
419.4416,94.0465
420.4058,94.6434
421.3700,95.3174
422.3343,95.8507
423.2985,96.1951
424.2627,96.3977
425.2270,96.5228
426.1912,96.6108
427.1554,96.6748
428.1197,96.7191
429.0839,96.7551
430.0481,96.8004
431.0124,96.8657
431.9766,96.9494
432.9408,97.046
433.9051,97.1601
434.8693,97.306
435.8335,97.4852
436.7978,97.6631
437.7620,97.7696
438.7262,97.7343
439.6905,97.5302
440.6547,97.1978
441.6189,96.8353
442.5832,96.559
443.5474,96.4497
444.5116,96.5185
445.4759,96.7118
446.4401,96.9472
447.4043,97.1489
448.3686,97.2665
449.3328,97.2789
450.2970,97.1927
451.2613,97.0328
452.2255,96.8258
453.1897,96.5826
454.1540,96.2957
455.1182,95.9577
456.0824,95.5933
457.0467,95.2808
458.0109,95.1322
458.9751,95.2268
459.9394,95.5534
460.9036,96.0219
461.8678,96.5243
462.8321,96.9851
463.7963,97.3763
464.7605,97.7038
465.7248,97.9804
466.6890,98.2029
467.6532,98.347
468.6175,98.3853
469.5817,98.3149
470.5459,98.1766
471.5102,98.0506
472.4744,98.0201
473.4386,98.1223
474.4029,98.3284
475.3671,98.571
476.3313,98.79
477.2956,98.9584
478.2598,99.0779
479.2240,99.1584
480.1883,99.2019
481.1525,99.2037
482.1167,99.1682
483.0810,99.1223
484.0452,99.109
485.0094,99.1597
485.9737,99.2672
486.9379,99.3855
487.9021,99.4577
488.8664,99.4509
489.8306,99.3756
490.7948,99.2801
491.7591,99.2252
492.7233,99.2516
493.6875,99.3601
494.6518,99.5139
495.6160,99.6568
496.5802,99.7374
