TITLE SAMPLE NAME:,Polystyrene (medicine-toys-disposable dishes)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,89.3991
400.1569,90.087
401.1211,90.1429
402.0854,89.8129
403.0496,89.364
404.0138,88.993
404.9781,88.8117
405.9423,88.8559
406.9065,89.1042
407.8708,89.5064
408.8350,90.0077
409.7992,90.5498
410.7635,91.0596
411.7277,91.4508
412.6919,91.6544
413.6562,91.6531
414.6204,91.4887
415.5846,91.2486
416.5489,91.05
417.5131,91.0158
418.4773,91.207
419.4416,91.5471
420.4058,91.8729
421.3700,92.0822
422.3343,92.1826
423.2985,92.2347
424.2627,92.2944
425.2270,92.3876
426.1912,92.5116
427.1554,92.6517
428.1197,92.7986
429.0839,92.951
430.0481,93.1057
431.0124,93.2468
431.9766,93.3484
432.9408,93.391
433.9051,93.3805
434.8693,93.3505
435.8335,93.3433
436.7978,93.3795
437.7620,93.442
438.7262,93.4874
439.6905,93.4763
440.6547,93.4015
441.6189,93.2973
442.5832,93.2244
443.5474,93.232
444.5116,93.3243
445.4759,93.4567
446.4401,93.5671
447.4043,93.6136
448.3686,93.5942
449.3328,93.5388
450.2970,93.4869
451.2613,93.4618
452.2255,93.4586
453.1897,93.4522
454.1540,93.4204
455.1182,93.3648
456.0824,93.3192
457.0467,93.3366
458.0109,93.4557
458.9751,93.6678
459.9394,93.9152
460.9036,94.1267
461.8678,94.2536
462.8321,94.283
463.7963,94.2338
464.7605,94.1454
465.7248,94.0614
466.6890,94.0097
467.6532,93.9886
468.6175,93.9685
469.5817,93.908
470.5459,93.7804
471.5102,93.5978
472.4744,93.4181
473.4386,93.3195
474.4029,93.3553
475.3671,93.5242
476.3313,93.7744
477.2956,94.0285
478.2598,94.2127
479.2240,94.2797
480.1883,94.2226
481.1525,94.0733
482.1167,93.8883
483.0810,93.7283
484.0452,93.6385
485.0094,93.6347
485.9737,93.7004
486.9379,93.7977
487.9021,93.8841
488.8664,93.9266
489.8306,93.9094
490.7948,93.8352
491.7591,93.7222
492.7233,93.5958
493.6875,93.4777
494.6518,93.3797
495.6160,93.3031
496.5802,93.2439
