TITLE SAMPLE NAME:,Polystyrene (medicine-toys-disposable dishes)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,93.1304
400.1569,94.3605
401.1211,95.6809
402.0854,96.877
403.0496,97.854
404.0138,98.5902
404.9781,99.0979
405.9423,99.3998
406.9065,99.5184
407.8708,99.4754
408.8350,99.3046
409.7992,99.0655
410.7635,98.8374
411.7277,98.6833
412.6919,98.6027
413.6562,98.5183
414.6204,98.3142
415.5846,97.8987
416.5489,97.2733
417.5131,96.593
418.4773,96.1464
419.4416,96.1596
420.4058,96.5806
421.3700,97.1512
422.3343,97.6454
423.2985,97.9744
424.2627,98.154
425.2270,98.2428
426.1912,98.2963
427.1554,98.3472
428.1197,98.4054
429.0839,98.469
430.0481,98.5314
431.0124,98.5835
431.9766,98.6192
432.9408,98.6464
433.9051,98.695
434.8693,98.8046
435.8335,98.9922
436.7978,99.2222
437.7620,99.4082
438.7262,99.4546
439.6905,99.3093
440.6547,98.9968
441.6189,98.6129
442.5832,98.2844
443.5474,98.1103
444.5116,98.1173
445.4759,98.2608
446.4401,98.4615
447.4043,98.6456
448.3686,98.764
449.3328,98.7937
450.2970,98.7324
451.2613,98.5925
452.2255,98.3923
453.1897,98.1471
454.1540,97.8651
455.1182,97.5547
456.0824,97.2432
457.0467,96.9908
458.0109,96.8805
458.9751,96.9744
459.9394,97.2724
460.9036,97.7147
461.8678,98.2181
462.8321,98.7106
463.7963,99.1444
464.7605,99.4938
465.7248,99.7466
466.6890,99.8942
467.6532,99.9278
468.6175,99.8442
469.5817,99.6628
470.5459,99.4409
471.5102,99.2701
472.4744,99.2406
473.4386,99.3903
474.4029,99.6807
475.3671,100.026
476.3313,100.343
477.2956,100.586
478.2598,100.744
479.2240,100.822
480.1883,100.827
481.1525,100.763
482.1167,100.647
483.0810,100.52
484.0452,100.44
485.0094,100.45
485.9737,100.547
486.9379,100.679
487.9021,100.776
488.8664,100.789
489.8306,100.716
490.7948,100.6
491.7591,100.506
492.7233,100.48
493.6875,100.536
494.6518,100.644
495.6160,100.757
496.5802,100.826
497.5445,100.824
498.5087,100.745
