TITLE SAMPLE NAME:,Polyvinyl Chloride (pipe pieces)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,83.5319
400.1569,84.7383
401.1211,85.8898
402.0854,86.9126
403.0496,87.7732
404.0138,88.4099
404.9781,88.7331
405.9423,88.6935
406.9065,88.3682
407.8708,87.9757
408.8350,87.7862
409.7992,87.9745
410.7635,88.4915
411.7277,89.0352
412.6919,89.1918
413.6562,88.6885
414.6204,87.5556
415.5846,86.1006
416.5489,84.7969
417.5131,84.1478
418.4773,84.4358
419.4416,85.4049
420.4058,86.3515
421.3700,86.7305
422.3343,86.5089
423.2985,85.9795
424.2627,85.472
425.2270,85.1997
426.1912,85.2167
427.1554,85.4501
428.1197,85.776
429.0839,86.0927
430.0481,86.3514
431.0124,86.553
431.9766,86.7345
432.9408,86.9569
433.9051,87.2812
434.8693,87.7273
435.8335,88.2344
436.7978,88.6666
437.7620,88.8842
438.7262,88.8386
439.6905,88.6193
440.6547,88.4182
441.6189,88.4362
442.5832,88.7757
443.5474,89.3728
444.5116,90.0239
445.4759,90.5068
446.4401,90.7101
447.4043,90.6758
448.3686,90.5492
449.3328,90.4912
450.2970,90.6022
451.2613,90.8793
452.2255,91.2188
453.1897,91.4641
454.1540,91.4797
455.1182,91.2175
456.0824,90.7524
457.0467,90.2683
458.0109,89.9801
458.9751,90.0175
459.9394,90.3568
460.9036,90.8595
461.8678,91.3643
462.8321,91.7527
463.7963,91.9654
464.7605,91.9918
465.7248,91.8516
466.6890,91.5779
467.6532,91.2071
468.6175,90.7833
469.5817,90.3708
470.5459,90.0573
471.5102,89.9294
472.4744,90.0207
473.4386,90.273
474.4029,90.5599
475.3671,90.7626
476.3313,90.8323
477.2956,90.7935
478.2598,90.7001
479.2240,90.5833
480.1883,90.4291
481.1525,90.2024
482.1167,89.8982
483.0810,89.5776
484.0452,89.3487
485.0094,89.2972
485.9737,89.4228
486.9379,89.6331
487.9021,89.8011
488.8664,89.8378
489.8306,89.7337
490.7948,89.5531
491.7591,89.3914
492.7233,89.3232
493.6875,89.3708
494.6518,89.505
495.6160,89.6679
496.5802,89.7988
