TITLE SAMPLE NAME:,Polyvinyl Chloride (pipe pieces)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,93.3945
400.1569,94.8119
401.1211,95.8843
402.0854,96.5484
403.0496,96.8404
404.0138,96.8125
404.9781,96.5269
405.9423,96.0902
406.9065,95.6736
407.8708,95.4793
408.8350,95.6604
409.7992,96.231
410.7635,97.0023
411.7277,97.6034
412.6919,97.6416
413.6562,96.9269
414.6204,95.5755
415.5846,93.9465
416.5489,92.5323
417.5131,91.8445
418.4773,92.1737
419.4416,93.2609
420.4058,94.3684
421.3700,94.8972
422.3343,94.7726
423.2985,94.272
424.2627,93.7346
425.2270,93.4006
426.1912,93.3581
427.1554,93.5574
428.1197,93.8751
429.0839,94.1875
430.0481,94.4169
431.0124,94.5453
431.9766,94.6105
432.9408,94.6881
433.9051,94.8547
434.8693,95.1367
435.8335,95.472
436.7978,95.7254
437.7620,95.7676
438.7262,95.5682
439.6905,95.2328
440.6547,94.9612
441.6189,94.9507
442.5832,95.2909
443.5474,95.8983
444.5116,96.5461
445.4759,96.9915
446.4401,97.1118
447.4043,96.9536
448.3686,96.683
449.3328,96.4916
450.2970,96.5062
451.2613,96.7317
452.2255,97.0466
453.1897,97.2615
454.1540,97.2154
455.1182,96.8617
456.0824,96.3085
457.0467,95.7868
458.0109,95.5376
458.9751,95.6717
459.9394,96.112
460.9036,96.6703
461.8678,97.1688
462.8321,97.508
463.7963,97.6678
464.7605,97.6749
465.7248,97.5654
466.6890,97.3607
467.6532,97.0662
468.6175,96.692
469.5817,96.2802
470.5459,95.9181
471.5102,95.7167
472.4744,95.751
473.4386,96.0014
474.4029,96.3545
475.3671,96.673
476.3313,96.8721
477.2956,96.9442
478.2598,96.9304
479.2240,96.8706
480.1883,96.7718
481.1525,96.6151
482.1167,96.3963
483.0810,96.1607
484.0452,95.9951
485.0094,95.9721
485.9737,96.0899
486.9379,96.2626
487.9021,96.3697
488.8664,96.3264
489.8306,96.1309
490.7948,95.8635
491.7591,95.6414
492.7233,95.5559
493.6875,95.6291
494.6518,95.8117
495.6160,96.0165
496.5802,96.1589
