TITLE SAMPLE NAME:,Polyvinyl Chloride (pipe pieces)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,83.0212
400.1569,84.2971
401.1211,85.3625
402.0854,86.1674
403.0496,86.7401
404.0138,87.088
404.9781,87.1789
405.9423,86.9965
406.9065,86.6188
407.8708,86.2418
408.8350,86.106
409.7992,86.3611
410.7635,86.9395
411.7277,87.5258
412.6919,87.7042
413.6562,87.2188
414.6204,86.1329
415.5846,84.7913
416.5489,83.6891
417.5131,83.3105
418.4773,83.8575
419.4416,84.9673
420.4058,85.8953
421.3700,86.1582
422.3343,85.8173
423.2985,85.2224
424.2627,84.7105
425.2270,84.4701
426.1912,84.522
427.1554,84.769
428.1197,85.0819
429.0839,85.367
430.0481,85.5848
431.0124,85.7355
431.9766,85.8418
432.9408,85.9407
433.9051,86.0722
434.8693,86.2546
435.8335,86.456
436.7978,86.5961
437.7620,86.5928
438.7262,86.4277
439.6905,86.176
440.6547,85.9788
441.6189,85.9736
442.5832,86.2179
443.5474,86.6438
444.5116,87.0852
445.4759,87.3723
446.4401,87.4265
447.4043,87.2895
448.3686,87.0842
449.3328,86.9473
450.2970,86.9667
451.2613,87.14
452.2255,87.3694
453.1897,87.5031
454.1540,87.4087
455.1182,87.0448
456.0824,86.5006
457.0467,85.9762
458.0109,85.6909
458.9751,85.7562
459.9394,86.1158
460.9036,86.6028
461.8678,87.046
462.8321,87.3337
463.7963,87.4232
464.7605,87.3219
465.7248,87.0659
466.6890,86.7014
467.6532,86.2762
468.6175,85.8425
469.5817,85.4672
470.5459,85.234
471.5102,85.2212
472.4744,85.4561
473.4386,85.8806
474.4029,86.3725
475.3671,86.8131
476.3313,87.1445
477.2956,87.3749
478.2598,87.5424
479.2240,87.6699
480.1883,87.743
481.1525,87.7262
482.1167,87.6063
483.0810,87.4266
484.0452,87.278
485.0094,87.2455
485.9737,87.3489
486.9379,87.5284
487.9021,87.6842
488.8664,87.7374
489.8306,87.6717
490.7948,87.5383
491.7591,87.4245
492.7233,87.4058
493.6875,87.5095
494.6518,87.7057
495.6160,87.9263
496.5802,88.0959
