TITLE SAMPLE NAME:,Polyvinyl Chloride (pipe pieces)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,83.6995
400.1569,84.8711
401.1211,85.738
402.0854,86.3438
403.0496,86.7711
404.0138,87.0402
404.9781,87.104
405.9423,86.9212
406.9065,86.5525
407.8708,86.1944
408.8350,86.1031
409.7992,86.4452
410.7635,87.1537
411.7277,87.8874
412.6919,88.1831
413.6562,87.7402
414.6204,86.603
415.5846,85.1279
416.5489,83.8476
417.5131,83.3036
418.4773,83.7585
419.4416,84.8715
420.4058,85.8574
421.3700,86.1686
422.3343,85.8349
423.2985,85.2153
424.2627,84.6735
425.2270,84.4195
426.1912,84.4788
427.1554,84.743
428.1197,85.0669
429.0839,85.3494
430.0481,85.5587
431.0124,85.7127
431.9766,85.8514
432.9408,86.0178
433.9051,86.2436
434.8693,86.5264
435.8335,86.8107
436.7978,86.9977
437.7620,86.9998
438.7262,86.808
439.6905,86.5185
440.6547,86.2981
441.6189,86.307
442.5832,86.6107
443.5474,87.1278
444.5116,87.6585
445.4759,87.9959
446.4401,88.0426
447.4043,87.8495
448.3686,87.5687
449.3328,87.3697
450.2970,87.3597
451.2613,87.5341
452.2255,87.7759
453.1897,87.9112
454.1540,87.798
455.1182,87.4036
456.0824,86.8389
457.0467,86.3247
458.0109,86.085
458.9751,86.2143
459.9394,86.6263
460.9036,87.128
461.8678,87.5349
462.8321,87.7375
463.7963,87.7096
464.7605,87.4898
465.7248,87.1527
466.6890,86.7788
467.6532,86.43
468.6175,86.1451
469.5817,85.9529
470.5459,85.8838
471.5102,85.9646
472.4744,86.1931
473.4386,86.5194
474.4029,86.8601
475.3671,87.1434
476.3313,87.3437
477.2956,87.4817
478.2598,87.5931
479.2240,87.693
480.1883,87.7606
481.1525,87.7578
482.1167,87.6708
483.0810,87.5395
484.0452,87.4467
485.0094,87.4657
485.9737,87.6067
486.9379,87.8072
487.9021,87.9717
488.8664,88.0289
489.8306,87.9673
490.7948,87.8365
491.7591,87.7161
492.7233,87.6739
493.6875,87.7361
494.6518,87.8828
495.6160,88.0631
496.5802,88.2174
