TITLE SAMPLE NAME:,Polyvinyl Chloride (pipe pieces)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,81.4208
400.1569,81.0445
401.1211,80.6017
402.0854,80.1968
403.0496,79.8819
404.0138,79.6782
404.9781,79.5892
405.9423,79.6032
406.9065,79.6963
407.8708,79.8395
408.8350,80.003
409.7992,80.1516
410.7635,80.2412
411.7277,80.2289
412.6919,80.0993
413.6562,79.8818
414.6204,79.6428
415.5846,79.465
416.5489,79.4256
417.5131,79.5612
418.4773,79.8148
419.4416,80.0336
420.4058,80.0861
421.3700,79.9652
422.3343,79.7485
423.2985,79.5169
424.2627,79.321
425.2270,79.1813
426.1912,79.0977
427.1554,79.0609
428.1197,79.0638
429.0839,79.1068
430.0481,79.1948
431.0124,79.3302
431.9766,79.5071
432.9408,79.7107
433.9051,79.9215
434.8693,80.1198
435.8335,80.2911
436.7978,80.4286
437.7620,80.5365
438.7262,80.6294
439.6905,80.7299
440.6547,80.8625
441.6189,81.0431
442.5832,81.266
443.5474,81.4969
444.5116,81.6829
445.4759,81.7786
446.4401,81.7718
447.4043,81.6902
448.3686,81.5878
449.3328,81.519
450.2970,81.5139
451.2613,81.5657
452.2255,81.6383
453.1897,81.6909
454.1540,81.7006
455.1182,81.6707
456.0824,81.6215
457.0467,81.574
458.0109,81.5352
458.9751,81.499
459.9394,81.4592
460.9036,81.4212
461.8678,81.398
462.8321,81.3982
463.7963,81.415
464.7605,81.4263
465.7248,81.4061
466.6890,81.3426
467.6532,81.2488
468.6175,81.1561
469.5817,81.0977
470.5459,81.0911
471.5102,81.1303
472.4744,81.1892
473.4386,81.2385
474.4029,81.2626
475.3671,81.2626
476.3313,81.2475
477.2956,81.2251
478.2598,81.1974
479.2240,81.1631
480.1883,81.1207
481.1525,81.0715
482.1167,81.0203
483.0810,80.9762
484.0452,80.9505
485.0094,80.9527
485.9737,80.9842
486.9379,81.0348
487.9021,81.085
488.8664,81.1125
489.8306,81.101
490.7948,81.0465
491.7591,80.9595
492.7233,80.8603
493.6875,80.7686
494.6518,80.6952
495.6160,80.6387
496.5802,80.5895
