TITLE SAMPLE NAME:,Polyvinyl Chloride (pipe pieces)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,79.7848
400.1569,79.4139
401.1211,79.0989
402.0854,78.8704
403.0496,78.7235
404.0138,78.6447
404.9781,78.6195
405.9423,78.6299
406.9065,78.6517
407.8708,78.6581
408.8350,78.6263
409.7992,78.544
410.7635,78.4134
411.7277,78.2533
412.6919,78.0962
413.6562,77.9784
414.6204,77.9306
415.5846,77.9708
416.5489,78.093
417.5131,78.2456
418.4773,78.3243
419.4416,78.2335
420.4058,77.98
421.3700,77.6611
422.3343,77.3726
423.2985,77.1604
424.2627,77.027
425.2270,76.9521
426.1912,76.9129
427.1554,76.9027
428.1197,76.936
429.0839,77.0375
430.0481,77.2219
431.0124,77.4777
431.9766,77.7676
432.9408,78.0454
433.9051,78.2804
434.8693,78.4694
435.8335,78.632
436.7978,78.7913
437.7620,78.9586
438.7262,79.1292
439.6905,79.2909
440.6547,79.4352
441.6189,79.5647
442.5832,79.6935
443.5474,79.8396
444.5116,80.0132
445.4759,80.208
446.4401,80.4036
447.4043,80.5738
448.3686,80.6968
449.3328,80.7617
450.2970,80.7718
451.2613,80.7442
452.2255,80.7043
453.1897,80.6784
454.1540,80.6837
455.1182,80.7214
456.0824,80.7732
457.0467,80.8044
458.0109,80.7801
458.9751,80.6893
459.9394,80.5547
460.9036,80.4178
461.8678,80.3155
462.8321,80.2656
463.7963,80.2654
464.7605,80.2962
465.7248,80.3323
466.6890,80.3524
467.6532,80.3467
468.6175,80.3163
469.5817,80.2679
470.5459,80.2072
471.5102,80.1381
472.4744,80.0644
473.4386,79.9923
474.4029,79.9297
475.3671,79.883
476.3313,79.8545
477.2956,79.8429
478.2598,79.8451
479.2240,79.8586
480.1883,79.8827
481.1525,79.9165
482.1167,79.9566
483.0810,79.9938
484.0452,80.0153
485.0094,80.0094
485.9737,79.9726
486.9379,79.9109
487.9021,79.8361
488.8664,79.7588
489.8306,79.6839
490.7948,79.6094
491.7591,79.5288
492.7233,79.4361
493.6875,79.3315
494.6518,79.2219
495.6160,79.117
496.5802,79.0232
