TITLE SAMPLE NAME:,Polyvinyl Chloride (pipe pieces)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,97.0865
400.1569,98.2642
401.1211,99.069
402.0854,99.5866
403.0496,99.932
404.0138,100.137
404.9781,100.155
405.9423,99.9447
406.9065,99.5729
407.8708,99.2447
408.8350,99.2135
409.7992,99.6227
410.7635,100.364
411.7277,101.053
412.6919,101.209
413.6562,100.552
414.6204,99.1703
415.5846,97.4775
416.5489,96.0635
417.5131,95.5261
418.4773,96.1571
419.4416,97.5725
420.4058,98.8732
421.3700,99.4087
422.3343,99.1753
423.2985,98.5515
424.2627,97.9402
425.2270,97.5949
426.1912,97.5807
427.1554,97.8156
428.1197,98.1575
429.0839,98.4846
430.0481,98.7309
431.0124,98.8851
431.9766,98.9795
432.9408,99.0761
433.9051,99.2385
434.8693,99.4874
435.8335,99.7626
436.7978,99.9348
437.7620,99.8812
438.7262,99.5758
439.6905,99.1264
440.6547,98.7311
441.6189,98.5846
442.5832,98.7759
443.5474,99.2286
444.5116,99.7335
445.4759,100.07
446.4401,100.132
447.4043,99.9683
448.3686,99.7312
449.3328,99.5865
450.2970,99.6326
451.2613,99.855
452.2255,100.13
453.1897,100.282
454.1540,100.17
455.1182,99.7563
456.0824,99.1446
457.0467,98.5513
458.0109,98.2161
458.9751,98.2762
459.9394,98.6984
460.9036,99.3241
461.8678,99.9655
462.8321,100.472
463.7963,100.755
464.7605,100.786
465.7248,100.601
466.6890,100.273
467.6532,99.8858
468.6175,99.5033
469.5817,99.1725
470.5459,98.9389
471.5102,98.8513
472.4744,98.9387
473.4386,99.1755
474.4029,99.4791
475.3671,99.7541
476.3313,99.945
477.2956,100.053
478.2598,100.109
479.2240,100.135
480.1883,100.114
481.1525,100.013
482.1167,99.8247
483.0810,99.6033
484.0452,99.4501
485.0094,99.4466
485.9737,99.5885
486.9379,99.7796
487.9021,99.8901
488.8664,99.8343
489.8306,99.6167
490.7948,99.3252
491.7591,99.0799
492.7233,98.97
493.6875,99.0157
494.6518,99.1722
495.6160,99.3618
496.5802,99.5084
497.5445,99.56
498.5087,99.4985
