TITLE SAMPLE NAME:,Polyvinyl Chloride (pipe pieces)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,99.0592
400.1569,100.244
401.1211,101.161
402.0854,101.837
403.0496,102.331
404.0138,102.64
404.9781,102.707
405.9423,102.5
406.9065,102.107
407.8708,101.757
408.8350,101.726
409.7992,102.171
410.7635,102.985
411.7277,103.765
412.6919,103.999
413.6562,103.382
414.6204,102.01
415.5846,100.329
416.5489,98.9847
417.5131,98.6148
418.4773,99.4946
419.4416,101.14
420.4058,102.538
421.3700,103.009
422.3343,102.618
423.2985,101.831
424.2627,101.118
425.2270,100.755
426.1912,100.788
427.1554,101.09
428.1197,101.472
429.0839,101.789
430.0481,101.981
431.0124,102.06
431.9766,102.084
432.9408,102.128
433.9051,102.244
434.8693,102.434
435.8335,102.621
436.7978,102.674
437.7620,102.489
438.7262,102.069
439.6905,101.549
440.6547,101.142
441.6189,101.038
442.5832,101.306
443.5474,101.834
444.5116,102.378
445.4759,102.692
446.4401,102.663
447.4043,102.353
448.3686,101.936
449.3328,101.609
450.2970,101.509
451.2613,101.658
452.2255,101.955
453.1897,102.221
454.1540,102.29
455.1182,102.081
456.0824,101.649
457.0467,101.168
458.0109,100.849
458.9751,100.829
459.9394,101.099
460.9036,101.541
461.8678,102.016
462.8321,102.412
463.7963,102.657
464.7605,102.717
465.7248,102.589
466.6890,102.309
467.6532,101.942
468.6175,101.568
469.5817,101.268
470.5459,101.114
471.5102,101.145
472.4744,101.35
473.4386,101.657
474.4029,101.965
475.3671,102.198
476.3313,102.336
477.2956,102.406
478.2598,102.452
479.2240,102.489
480.1883,102.5
481.1525,102.449
482.1167,102.328
483.0810,102.183
484.0452,102.096
485.0094,102.133
485.9737,102.29
486.9379,102.483
487.9021,102.599
488.8664,102.56
489.8306,102.363
490.7948,102.082
491.7591,101.827
492.7233,101.692
493.6875,101.712
494.6518,101.855
495.6160,102.047
496.5802,102.203
497.5445,102.258
498.5087,102.19
499.4729,102.026
500.4372,101.836
501.4014,101.71
502.3656,101.718
503.3299,101.869
504.2941,102.102
505.2583,102.316
506.2226,102.415
