TITLE SAMPLE NAME:,Polyvinyl Chloride (pipe pieces)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,102.849
400.1569,102.228
401.1211,101.55
402.0854,100.981
403.0496,100.607
404.0138,100.452
404.9781,100.495
405.9423,100.672
406.9065,100.911
407.8708,101.148
408.8350,101.353
409.7992,101.501
410.7635,101.56
411.7277,101.493
412.6919,101.291
413.6562,101.005
414.6204,100.733
415.5846,100.594
416.5489,100.689
417.5131,101.039
418.4773,101.509
419.4416,101.838
420.4058,101.848
421.3700,101.577
422.3343,101.176
423.2985,100.779
424.2627,100.456
425.2270,100.237
426.1912,100.119
427.1554,100.087
428.1197,100.119
429.0839,100.193
430.0481,100.282
431.0124,100.36
431.9766,100.404
432.9408,100.408
433.9051,100.383
434.8693,100.352
435.8335,100.34
436.7978,100.354
437.7620,100.386
438.7262,100.414
439.6905,100.421
440.6547,100.403
441.6189,100.373
442.5832,100.353
443.5474,100.359
444.5116,100.39
445.4759,100.428
446.4401,100.451
447.4043,100.45
448.3686,100.434
449.3328,100.422
450.2970,100.428
451.2613,100.451
452.2255,100.478
453.1897,100.492
454.1540,100.484
455.1182,100.46
456.0824,100.434
457.0467,100.417
458.0109,100.414
458.9751,100.423
459.9394,100.442
460.9036,100.476
461.8678,100.53
462.8321,100.599
463.7963,100.664
464.7605,100.699
465.7248,100.686
466.6890,100.631
467.6532,100.56
468.6175,100.504
469.5817,100.482
470.5459,100.485
471.5102,100.483
472.4744,100.452
473.4386,100.39
474.4029,100.314
475.3671,100.249
476.3313,100.204
477.2956,100.172
478.2598,100.14
479.2240,100.104
480.1883,100.074
481.1525,100.06
482.1167,100.072
483.0810,100.099
484.0452,100.127
485.0094,100.143
485.9737,100.148
486.9379,100.153
487.9021,100.168
488.8664,100.195
489.8306,100.219
490.7948,100.224
491.7591,100.202
492.7233,100.158
493.6875,100.109
494.6518,100.074
495.6160,100.06
496.5802,100.063
497.5445,100.071
498.5087,100.075
499.4729,100.073
500.4372,100.068
501.4014,100.07
502.3656,100.085
503.3299,100.109
504.2941,100.135
505.2583,100.154
506.2226,100.16
