TITLE SAMPLE NAME:,Polyvinyl Chloride (pipe pieces)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,80.8716
400.1569,82.0609
401.1211,82.9318
402.0854,83.5636
403.0496,84.0458
404.0138,84.3996
404.9781,84.5899
405.9423,84.5939
406.9065,84.4764
407.8708,84.4027
408.8350,84.5634
409.7992,85.0518
410.7635,85.7605
411.7277,86.3737
412.6919,86.5162
413.6562,85.988
414.6204,84.8917
415.5846,83.5837
416.5489,82.556
417.5131,82.2904
418.4773,82.9872
419.4416,84.2646
420.4058,85.3343
421.3700,85.6697
422.3343,85.3163
423.2985,84.6392
424.2627,84.0121
425.2270,83.6698
426.1912,83.6727
427.1554,83.9421
428.1197,84.3395
429.0839,84.7439
430.0481,85.0877
431.0124,85.3561
431.9766,85.5749
432.9408,85.7961
433.9051,86.0732
434.8693,86.4219
435.8335,86.7874
436.7978,87.0554
437.7620,87.1212
438.7262,86.9711
439.6905,86.7133
440.6547,86.5344
441.6189,86.6075
442.5832,86.9961
443.5474,87.6032
444.5116,88.2122
445.4759,88.6099
446.4401,88.7026
447.4043,88.5433
448.3686,88.2768
449.3328,88.0582
450.2970,87.988
451.2613,88.0777
452.2255,88.2509
453.1897,88.3831
454.1540,88.363
455.1182,88.15
456.0824,87.8035
457.0467,87.4676
458.0109,87.3032
458.9751,87.3951
459.9394,87.7071
460.9036,88.1212
461.8678,88.5132
462.8321,88.7979
463.7963,88.9353
464.7605,88.9196
465.7248,88.7672
466.6890,88.5072
467.6532,88.1766
468.6175,87.8206
469.5817,87.4987
470.5459,87.2848
471.5102,87.2476
472.4744,87.4104
473.4386,87.7208
474.4029,88.0704
475.3671,88.3562
476.3313,88.533
477.2956,88.6185
478.2598,88.6585
479.2240,88.6816
480.1883,88.676
481.1525,88.6043
482.1167,88.4467
483.0810,88.2383
484.0452,88.0633
485.0094,88.0038
485.9737,88.0809
486.9379,88.2382
487.9021,88.3785
488.8664,88.4225
489.8306,88.3511
490.7948,88.2115
491.7591,88.0882
492.7233,88.0583
493.6875,88.1549
494.6518,88.3568
495.6160,88.6023
496.5802,88.815
