TITLE SAMPLE NAME:,Polyvinyl Chloride (pipe pieces)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,94.6112
400.1569,95.6911
401.1211,96.4514
402.0854,96.9636
403.0496,97.3343
404.0138,97.592
404.9781,97.6817
405.9423,97.5442
406.9065,97.2233
407.8708,96.9037
408.8350,96.8312
409.7992,97.1557
410.7635,97.789
411.7277,98.3786
412.6919,98.4785
413.6562,97.8337
414.6204,96.5443
415.5846,95.0127
416.5489,93.7987
417.5131,93.4393
418.4773,94.1397
419.4416,95.4543
420.4058,96.5117
421.3700,96.7618
422.3343,96.2926
423.2985,95.5255
424.2627,94.8657
425.2270,94.5423
426.1912,94.581
427.1554,94.8599
428.1197,95.214
429.0839,95.5255
430.0481,95.7559
431.0124,95.928
431.9766,96.0925
432.9408,96.2993
433.9051,96.5734
434.8693,96.8907
435.8335,97.1671
436.7978,97.2863
437.7620,97.1678
438.7262,96.8324
439.6905,96.4138
440.6547,96.1058
441.6189,96.0738
442.5832,96.3682
443.5474,96.8821
444.5116,97.3987
445.4759,97.7145
446.4401,97.7536
447.4043,97.5917
448.3686,97.3936
449.3328,97.3209
450.2970,97.4539
451.2613,97.7508
452.2255,98.0624
453.1897,98.1999
454.1540,98.0285
455.1182,97.5414
456.0824,96.8831
457.0467,96.3038
458.0109,96.0423
458.9751,96.1907
459.9394,96.6534
460.9036,97.2355
461.8678,97.7639
462.8321,98.1471
463.7963,98.365
464.7605,98.4331
465.7248,98.3695
466.6890,98.1822
467.6532,97.8792
468.6175,97.489
469.5817,97.0781
470.5459,96.7468
471.5102,96.5949
472.4744,96.6646
473.4386,96.9041
474.4029,97.1957
475.3671,97.4326
476.3313,97.5749
477.2956,97.6461
478.2598,97.6859
479.2240,97.7015
480.1883,97.6553
481.1525,97.4992
482.1167,97.2311
483.0810,96.9259
484.0452,96.7063
485.0094,96.6645
485.9737,96.7956
486.9379,96.9979
487.9021,97.1384
488.8664,97.1297
489.8306,96.9715
490.7948,96.7413
491.7591,96.5462
492.7233,96.4672
493.6875,96.5252
494.6518,96.6829
495.6160,96.8706
496.5802,97.0145
