TITLE SAMPLE NAME:,Polyvinyl Chloride (pipe pieces)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,79.0135
400.1569,79.142
401.1211,79.2527
402.0854,79.4208
403.0496,79.6682
404.0138,79.9739
404.9781,80.2904
405.9423,80.5659
406.9065,80.7714
407.8708,80.9134
408.8350,81.0233
409.7992,81.1294
410.7635,81.2367
411.7277,81.3298
412.6919,81.3974
413.6562,81.4567
414.6204,81.5586
415.5846,81.7723
416.5489,82.1513
417.5131,82.6716
418.4773,83.1703
419.4416,83.4153
420.4058,83.3158
421.3700,82.9914
422.3343,82.6284
423.2985,82.3576
424.2627,82.229
425.2270,82.2251
426.1912,82.2851
427.1554,82.342
428.1197,82.3597
429.0839,82.3474
430.0481,82.3491
431.0124,82.4164
431.9766,82.581
432.9408,82.8392
433.9051,83.1528
434.8693,83.4658
435.8335,83.7281
436.7978,83.917
437.7620,84.0437
438.7262,84.1415
439.6905,84.2462
440.6547,84.3776
441.6189,84.5313
442.5832,84.6797
443.5474,84.7857
444.5116,84.8235
445.4759,84.7951
446.4401,84.7283
447.4043,84.6599
448.3686,84.6174
449.3328,84.6083
450.2970,84.6217
451.2613,84.6417
452.2255,84.6638
453.1897,84.7038
454.1540,84.7893
455.1182,84.936
456.0824,85.1204
457.0467,85.2692
458.0109,85.2868
458.9751,85.1202
459.9394,84.8044
460.9036,84.4395
461.8678,84.1284
462.8321,83.9345
463.7963,83.8717
464.7605,83.914
465.7248,84.0162
466.6890,84.1383
467.6532,84.2644
468.6175,84.4023
469.5817,84.5678
470.5459,84.7626
471.5102,84.9599
472.4744,85.1101
473.4386,85.1656
474.4029,85.1097
475.3671,84.964
476.3313,84.7737
477.2956,84.5876
478.2598,84.4442
479.2240,84.3642
480.1883,84.3472
481.1525,84.3754
482.1167,84.4199
483.0810,84.4516
484.0452,84.4503
485.0094,84.4124
485.9737,84.3516
486.9379,84.2928
487.9021,84.2632
488.8664,84.2833
489.8306,84.3607
490.7948,84.4846
491.7591,84.6261
492.7233,84.7465
493.6875,84.8146
494.6518,84.8221
495.6160,84.7881
496.5802,84.7493
