TITLE SAMPLE NAME:,Polyethylene Low Density (bags, packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,94.096
400.1569,95.1649
401.1211,96.322
402.0854,97.3426
403.0496,98.1005
404.0138,98.554
404.9781,98.7338
405.9423,98.7283
406.9065,98.6481
407.8708,98.5802
408.8350,98.5633
409.7992,98.5956
410.7635,98.658
411.7277,98.7237
412.6919,98.753
413.6562,98.6868
414.6204,98.4547
415.5846,98.0016
416.5489,97.334
417.5131,96.5843
418.4773,96.0158
419.4416,95.856
420.4058,96.0805
421.3700,96.4658
422.3343,96.8169
423.2985,97.0718
424.2627,97.2669
425.2270,97.4644
426.1912,97.6929
427.1554,97.9269
428.1197,98.1093
429.0839,98.1927
430.0481,98.1671
431.0124,98.0614
431.9766,97.9264
432.9408,97.8142
433.9051,97.7657
434.8693,97.8043
435.8335,97.9296
436.7978,98.1105
437.7620,98.2896
438.7262,98.4045
439.6905,98.4174
440.6547,98.3371
441.6189,98.222
442.5832,98.1598
443.5474,98.2233
444.5116,98.4279
445.4759,98.7206
446.4401,99.0098
447.4043,99.2127
448.3686,99.2896
449.3328,99.255
450.2970,99.1636
451.2613,99.0773
452.2255,99.0291
453.1897,99.0058
454.1540,98.9636
455.1182,98.8672
456.0824,98.73
457.0467,98.6283
458.0109,98.6658
458.9751,98.8971
459.9394,99.2789
460.9036,99.6987
461.8678,100.046
462.8321,100.259
463.7963,100.34
464.7605,100.325
465.7248,100.26
466.6890,100.166
467.6532,100.032
468.6175,99.8397
469.5817,99.5968
470.5459,99.3615
471.5102,99.2322
472.4744,99.2959
473.4386,99.5665
474.4029,99.9673
475.3671,100.378
476.3313,100.699
477.2956,100.888
478.2598,100.951
479.2240,100.918
480.1883,100.819
481.1525,100.676
482.1167,100.518
483.0810,100.386
484.0452,100.33
485.0094,100.377
485.9737,100.508
486.9379,100.655
487.9021,100.741
488.8664,100.722
489.8306,100.608
490.7948,100.458
491.7591,100.35
492.7233,100.34
493.6875,100.438
494.6518,100.608
495.6160,100.789
496.5802,100.918
497.5445,100.95
498.5087,100.866
499.4729,100.676
500.4372,100.426
501.4014,100.181
502.3656,100.006
503.3299,99.9353
504.2941,99.958
505.2583,100.033
506.2226,100.114
507.1868,100.173
508.1510,100.211
509.1153,100.245
510.0795,100.294
511.0437,100.354
512.0080,100.397
512.9722,100.381
513.9365,100.271
514.9007,100.064
515.8649,99.8065
516.8292,99.5845
517.7934,99.4874
518.7576,99.5565
519.7219,99.7561
520.6861,99.9933
521.6503,100.17
522.6146,100.232
523.5788,100.185
524.5430,100.086
525.5073,100.012
526.4715,100.021
527.4357,100.117
528.4000,100.259
529.3642,100.39
530.3284,100.471
531.2927,100.495
532.2569,100.477
533.2211,100.441
534.1854,100.407
535.1496,100.383
536.1138,100.371
537.0781,100.369
538.0423,100.376
539.0065,100.39
539.9708,100.405
540.9350,100.41
541.8992,100.394
542.8635,100.354
543.8277,100.296
544.7919,100.232
545.7562,100.178
546.7204,100.145
547.6846,100.141
548.6489,100.168
549.6131,100.229
550.5773,100.324
551.5416,100.45
552.5058,100.598
553.4700,100.756
554.4343,100.913
555.3985,101.065
556.3627,101.211
557.3270,101.346
558.2912,101.464
559.2554,101.552
560.2197,101.604
561.1839,101.618
562.1481,101.603
563.1124,101.564
564.0766,101.502
565.0408,101.411
566.0051,101.293
566.9693,101.164
567.9335,101.054
568.8978,100.991
569.8620,100.982
570.8262,101.004
571.7905,101.019
572.7547,100.994
573.7189,100.917
574.6832,100.801
575.6474,100.673
576.6116,100.555
577.5759,100.462
578.5401,100.393
579.5043,100.347
580.4686,100.326
581.4328,100.335
582.3970,100.374
583.3613,100.438
584.3255,100.513
585.2897,100.579
586.2540,100.619
587.2182,100.618
588.1824,100.57
589.1467,100.482
590.1109,100.38
591.0751,100.301
592.0394,100.277
593.0036,100.319
593.9678,100.406
594.9321,100.496
595.8963,100.553
596.8605,100.564
597.8248,100.545
598.7890,100.526
599.7532,100.536
600.7175,100.581
601.6817,100.646
602.6459,100.708
603.6102,100.747
604.5744,100.758
605.5386,100.752
606.5029,100.743
607.4671,100.746
608.4313,100.766
609.3956,100.8
610.3598,100.832
611.3240,100.841
612.2883,100.805
613.2525,100.716
614.2167,100.584
