TITLE SAMPLE NAME:,Polyethylene Low Density (bags, packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,98.7052
400.1569,99.8049
401.1211,100.598
402.0854,101.093
403.0496,101.403
404.0138,101.636
404.9781,101.851
405.9423,102.046
406.9065,102.194
407.8708,102.281
408.8350,102.332
409.7992,102.401
410.7635,102.515
411.7277,102.627
412.6919,102.614
413.6562,102.337
414.6204,101.717
415.5846,100.787
416.5489,99.7243
417.5131,98.8518
418.4773,98.5214
419.4416,98.8223
420.4058,99.4461
421.3700,99.9748
422.3343,100.21
423.2985,100.2
424.2627,100.103
425.2270,100.07
426.1912,100.168
427.1554,100.379
428.1197,100.632
429.0839,100.868
430.0481,101.055
431.0124,101.188
431.9766,101.273
432.9408,101.316
433.9051,101.328
434.8693,101.326
435.8335,101.313
436.7978,101.27
437.7620,101.157
438.7262,100.947
439.6905,100.657
440.6547,100.365
441.6189,100.183
442.5832,100.2
443.5474,100.428
444.5116,100.785
445.4759,101.141
446.4401,101.398
447.4043,101.525
448.3686,101.553
449.3328,101.535
450.2970,101.51
451.2613,101.482
452.2255,101.43
453.1897,101.32
454.1540,101.136
455.1182,100.896
456.0824,100.659
457.0467,100.518
458.0109,100.559
458.9751,100.809
459.9394,101.208
460.9036,101.652
461.8678,102.038
462.8321,102.299
463.7963,102.41
464.7605,102.377
465.7248,102.228
466.6890,102
467.6532,101.724
468.6175,101.425
469.5817,101.137
470.5459,100.914
471.5102,100.829
472.4744,100.936
473.4386,101.234
474.4029,101.657
475.3671,102.104
476.3313,102.495
477.2956,102.78
478.2598,102.946
479.2240,102.994
480.1883,102.932
481.1525,102.781
482.1167,102.58
483.0810,102.391
484.0452,102.28
485.0094,102.281
485.9737,102.371
486.9379,102.481
487.9021,102.535
488.8664,102.493
489.8306,102.37
490.7948,102.227
491.7591,102.139
492.7233,102.156
493.6875,102.276
494.6518,102.449
495.6160,102.603
496.5802,102.671
497.5445,102.62
498.5087,102.459
499.4729,102.233
500.4372,102.006
501.4014,101.838
502.3656,101.76
503.3299,101.757
504.2941,101.792
505.2583,101.829
506.2226,101.856
507.1868,101.889
508.1510,101.954
509.1153,102.064
510.0795,102.209
511.0437,102.349
512.0080,102.431
512.9722,102.408
513.9365,102.259
514.9007,102.003
515.8649,101.707
516.8292,101.467
517.7934,101.375
518.7576,101.463
519.7219,101.679
520.6861,101.919
521.6503,102.078
522.6146,102.107
523.5788,102.025
524.5430,101.907
525.5073,101.842
526.4715,101.885
527.4357,102.03
528.4000,102.224
529.3642,102.403
530.3284,102.527
531.2927,102.581
532.2569,102.573
533.2211,102.52
534.1854,102.439
535.1496,102.352
536.1138,102.285
537.0781,102.259
538.0423,102.282
539.0065,102.345
539.9708,102.416
540.9350,102.464
541.8992,102.465
542.8635,102.416
543.8277,102.333
544.7919,102.244
545.7562,102.178
546.7204,102.156
547.6846,102.185
548.6489,102.26
549.6131,102.365
550.5773,102.481
551.5416,102.597
552.5058,102.709
553.4700,102.821
554.4343,102.941
555.3985,103.07
556.3627,103.199
557.3270,103.313
558.2912,103.395
559.2554,103.439
560.2197,103.447
561.1839,103.428
562.1481,103.39
563.1124,103.333
564.0766,103.254
565.0408,103.152
566.0051,103.035
566.9693,102.923
567.9335,102.839
568.8978,102.797
569.8620,102.79
570.8262,102.792
571.7905,102.772
572.7547,102.711
573.7189,102.612
574.6832,102.497
575.6474,102.396
576.6116,102.326
577.5759,102.285
578.5401,102.26
579.5043,102.237
580.4686,102.214
581.4328,102.201
582.3970,102.209
583.3613,102.246
584.3255,102.305
585.2897,102.371
586.2540,102.422
587.2182,102.44
588.1824,102.414
589.1467,102.351
590.1109,102.273
591.0751,102.21
592.0394,102.193
593.0036,102.231
593.9678,102.306
594.9321,102.383
595.8963,102.424
596.8605,102.417
597.8248,102.378
598.7890,102.346
599.7532,102.352
600.7175,102.411
601.6817,102.503
602.6459,102.598
603.6102,102.666
604.5744,102.696
605.5386,102.694
606.5029,102.679
607.4671,102.668
608.4313,102.672
609.3956,102.69
610.3598,102.711
611.3240,102.713
612.2883,102.667
613.2525,102.552
614.2167,102.372
615.1810,102.165
616.1452,101.993
617.1094,101.92
618.0737,101.972
619.0379,102.124
620.0021,102.311
620.9664,102.466
