TITLE SAMPLE NAME:,Polyethylene Low Density (bags, packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,97.3847
400.1569,97.7978
401.1211,98.2754
402.0854,98.6607
403.0496,98.8951
404.0138,98.9887
404.9781,98.9834
405.9423,98.9236
406.9065,98.8324
407.8708,98.7032
408.8350,98.5111
409.7992,98.2403
410.7635,97.9123
411.7277,97.5916
412.6919,97.3569
413.6562,97.2591
414.6204,97.302
415.5846,97.4552
416.5489,97.6758
417.5131,97.922
418.4773,98.1576
419.4416,98.3516
420.4058,98.4766
421.3700,98.5096
422.3343,98.4355
423.2985,98.2577
424.2627,98.0086
425.2270,97.7488
426.1912,97.5463
427.1554,97.4458
428.1197,97.4526
429.0839,97.5407
430.0481,97.6732
431.0124,97.8165
431.9766,97.9443
432.9408,98.0352
433.9051,98.0737
434.8693,98.0545
435.8335,97.9871
436.7978,97.8935
437.7620,97.7974
438.7262,97.7152
439.6905,97.6549
440.6547,97.6221
441.6189,97.6211
442.5832,97.6478
443.5474,97.6805
444.5116,97.6846
445.4759,97.6335
446.4401,97.5312
447.4043,97.4157
448.3686,97.3395
449.3328,97.34
450.2970,97.4161
451.2613,97.5234
452.2255,97.5954
453.1897,97.5768
454.1540,97.4505
455.1182,97.2444
456.0824,97.0237
457.0467,96.8702
458.0109,96.8489
458.9751,96.9718
459.9394,97.1914
460.9036,97.4326
461.8678,97.6323
462.8321,97.7574
463.7963,97.8055
464.7605,97.7958
465.7248,97.758
466.6890,97.7178
467.6532,97.6881
468.6175,97.6694
469.5817,97.6586
470.5459,97.6569
471.5102,97.6712
472.4744,97.7088
473.4386,97.7694
474.4029,97.8439
475.3671,97.9204
476.3313,97.9925
477.2956,98.0628
478.2598,98.1412
479.2240,98.2399
480.1883,98.3662
481.1525,98.5159
482.1167,98.6717
483.0810,98.8077
484.0452,98.9011
485.0094,98.9431
485.9737,98.9422
486.9379,98.9134
487.9021,98.8648
488.8664,98.7923
489.8306,98.6888
490.7948,98.5614
491.7591,98.4423
492.7233,98.3813
493.6875,98.4199
494.6518,98.5634
495.6160,98.7724
496.5802,98.9787
497.5445,99.1154
498.5087,99.1435
499.4729,99.0625
500.4372,98.9053
501.4014,98.7198
502.3656,98.5498
503.3299,98.4233
504.2941,98.3534
505.2583,98.3457
506.2226,98.4011
507.1868,98.5105
508.1510,98.6493
509.1153,98.7806
510.0795,98.8717
511.0437,98.9097
512.0080,98.9058
512.9722,98.8838
513.9365,98.8626
514.9007,98.8472
515.8649,98.831
516.8292,98.8084
517.7934,98.7847
518.7576,98.7728
519.7219,98.7791
520.6861,98.7931
521.6503,98.7925
522.6146,98.7594
523.5788,98.694
524.5430,98.6185
525.5073,98.566
526.4715,98.5601
527.4357,98.5996
528.4000,98.6613
529.3642,98.7176
530.3284,98.7511
531.2927,98.757
532.2569,98.7365
533.2211,98.6901
534.1854,98.6183
535.1496,98.5275
536.1138,98.4368
537.0781,98.3746
538.0423,98.3669
539.0065,98.4228
539.9708,98.5274
540.9350,98.6473
541.8992,98.7454
542.8635,98.7964
543.8277,98.7946
544.7919,98.752
545.7562,98.6907
546.7204,98.6339
547.6846,98.6003
548.6489,98.6016
549.6131,98.6412
550.5773,98.7126
551.5416,98.8009
552.5058,98.8857
553.4700,98.9492
554.4343,98.9827
555.3985,98.9881
556.3627,98.9751
557.3270,98.9531
558.2912,98.9282
559.2554,98.9033
560.2197,98.8825
561.1839,98.8727
562.1481,98.8805
563.1124,98.9075
564.0766,98.9473
565.0408,98.9882
566.0051,99.0199
566.9693,99.0386
567.9335,99.0473
568.8978,99.0519
569.8620,99.0558
570.8262,99.0589
571.7905,99.06
572.7547,99.0607
573.7189,99.0654
574.6832,99.0774
575.6474,99.0944
576.6116,99.1067
577.5759,99.1023
578.5401,99.075
579.5043,99.0304
580.4686,98.9842
581.4328,98.9554
582.3970,98.9561
583.3613,98.9859
584.3255,99.0331
585.2897,99.0824
586.2540,99.1232
587.2182,99.1535
588.1824,99.1772
589.1467,99.1986
590.1109,99.2168
591.0751,99.2254
592.0394,99.2169
593.0036,99.1889
593.9678,99.1472
594.9321,99.1044
595.8963,99.073
596.8605,99.0606
597.8248,99.067
598.7890,99.0852
599.7532,99.1053
600.7175,99.12
