TITLE SAMPLE NAME:,Polyethylene Low Density (bags, packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,97.302
400.1569,98.1206
401.1211,98.9599
402.0854,99.6904
403.0496,100.289
404.0138,100.785
404.9781,101.215
405.9423,101.597
406.9065,101.916
407.8708,102.15
408.8350,102.293
409.7992,102.372
410.7635,102.421
411.7277,102.452
412.6919,102.419
413.6562,102.237
414.6204,101.821
415.5846,101.134
416.5489,100.24
417.5131,99.3431
418.4773,98.7457
419.4416,98.6279
420.4058,98.8632
421.3700,99.1693
422.3343,99.3728
423.2985,99.4778
424.2627,99.5837
425.2270,99.7826
426.1912,100.091
427.1554,100.444
428.1197,100.746
429.0839,100.934
430.0481,101.005
431.0124,101.002
431.9766,100.973
432.9408,100.949
433.9051,100.94
434.8693,100.953
435.8335,101.002
436.7978,101.098
437.7620,101.235
438.7262,101.379
439.6905,101.485
440.6547,101.512
441.6189,101.454
442.5832,101.35
443.5474,101.27
444.5116,101.284
445.4759,101.415
446.4401,101.627
447.4043,101.839
448.3686,101.967
449.3328,101.969
450.2970,101.86
451.2613,101.707
452.2255,101.576
453.1897,101.498
454.1540,101.453
455.1182,101.403
456.0824,101.339
457.0467,101.308
458.0109,101.392
458.9751,101.637
459.9394,102.008
460.9036,102.399
461.8678,102.707
462.8321,102.874
463.7963,102.904
464.7605,102.846
465.7248,102.768
466.6890,102.716
467.6532,102.694
468.6175,102.672
469.5817,102.617
470.5459,102.529
471.5102,102.455
472.4744,102.468
473.4386,102.62
474.4029,102.9
475.3671,103.241
476.3313,103.561
477.2956,103.8
478.2598,103.935
479.2240,103.975
480.1883,103.944
481.1525,103.865
482.1167,103.761
483.0810,103.659
484.0452,103.595
485.0094,103.598
485.9737,103.667
486.9379,103.759
487.9021,103.813
488.8664,103.778
489.8306,103.643
490.7948,103.448
491.7591,103.268
492.7233,103.178
493.6875,103.215
494.6518,103.359
495.6160,103.544
496.5802,103.688
497.5445,103.721
498.5087,103.618
499.4729,103.403
500.4372,103.142
501.4014,102.919
502.3656,102.797
503.3299,102.788
504.2941,102.857
505.2583,102.946
506.2226,103.013
507.1868,103.049
508.1510,103.065
509.1153,103.081
510.0795,103.102
511.0437,103.115
512.0080,103.097
512.9722,103.024
513.9365,102.889
514.9007,102.709
515.8649,102.528
516.8292,102.411
517.7934,102.417
518.7576,102.562
519.7219,102.802
520.6861,103.05
521.6503,103.214
522.6146,103.249
523.5788,103.164
524.5430,103.025
525.5073,102.917
526.4715,102.9
527.4357,102.982
528.4000,103.116
529.3642,103.242
530.3284,103.32
531.2927,103.341
532.2569,103.32
533.2211,103.281
534.1854,103.238
535.1496,103.199
536.1138,103.165
537.0781,103.138
538.0423,103.124
539.0065,103.128
539.9708,103.152
540.9350,103.189
541.8992,103.227
542.8635,103.248
543.8277,103.237
544.7919,103.189
545.7562,103.113
546.7204,103.035
547.6846,102.991
548.6489,103.01
549.6131,103.104
550.5773,103.259
551.5416,103.445
552.5058,103.628
553.4700,103.783
554.4343,103.905
555.3985,104.001
556.3627,104.086
557.3270,104.167
558.2912,104.243
559.2554,104.307
560.2197,104.35
561.1839,104.37
562.1481,104.362
563.1124,104.321
564.0766,104.24
565.0408,104.117
566.0051,103.966
566.9693,103.819
567.9335,103.715
568.8978,103.678
569.8620,103.704
570.8262,103.757
571.7905,103.79
572.7547,103.767
573.7189,103.677
574.6832,103.541
575.6474,103.391
576.6116,103.261
577.5759,103.166
578.5401,103.109
579.5043,103.083
580.4686,103.082
581.4328,103.101
582.3970,103.137
583.3613,103.186
584.3255,103.24
585.2897,103.287
586.2540,103.309
587.2182,103.291
588.1824,103.227
589.1467,103.128
590.1109,103.023
591.0751,102.951
592.0394,102.944
593.0036,103.009
593.9678,103.119
594.9321,103.234
595.8963,103.315
596.8605,103.348
597.8248,103.341
598.7890,103.319
599.7532,103.307
600.7175,103.316
601.6817,103.346
602.6459,103.383
603.6102,103.416
604.5744,103.441
605.5386,103.457
606.5029,103.468
607.4671,103.48
608.4313,103.499
609.3956,103.526
610.3598,103.551
611.3240,103.555
612.2883,103.513
613.2525,103.408
614.2167,103.245
615.1810,103.059
616.1452,102.909
617.1094,102.855
618.0737,102.919
619.0379,103.075
620.0021,103.257
