TITLE SAMPLE NAME:,Polyethylene Low Density (bags, packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,94.9424
400.1569,96.0358
401.1211,97.2649
402.0854,98.3592
403.0496,99.1671
404.0138,99.6476
404.9781,99.8518
405.9423,99.8912
406.9065,99.8832
407.8708,99.8969
408.8350,99.9372
409.7992,99.9747
410.7635,99.9852
411.7277,99.9639
412.6919,99.906
413.6562,99.7793
414.6204,99.5236
415.5846,99.0807
416.5489,98.4515
417.5131,97.7632
418.4773,97.2735
419.4416,97.1997
420.4058,97.508
421.3700,97.972
422.3343,98.3972
423.2985,98.7189
424.2627,98.9637
425.2270,99.1789
426.1912,99.3831
427.1554,99.5532
428.1197,99.6477
429.0839,99.6411
430.0481,99.5423
431.0124,99.391
431.9766,99.2413
432.9408,99.1459
433.9051,99.1461
434.8693,99.2646
435.8335,99.494
436.7978,99.7888
437.7620,100.075
438.7262,100.277
439.6905,100.349
440.6547,100.289
441.6189,100.141
442.5832,99.9801
443.5474,99.8843
444.5116,99.9089
445.4759,100.065
446.4401,100.32
447.4043,100.61
448.3686,100.864
449.3328,101.026
450.2970,101.075
451.2613,101.022
452.2255,100.897
453.1897,100.725
454.1540,100.51
455.1182,100.261
456.0824,100.017
457.0467,99.8685
458.0109,99.919
458.9751,100.21
459.9394,100.67
460.9036,101.158
461.8678,101.541
462.8321,101.752
463.7963,101.795
464.7605,101.729
465.7248,101.62
466.6890,101.507
467.6532,101.391
468.6175,101.252
469.5817,101.086
470.5459,100.924
471.5102,100.827
472.4744,100.85
473.4386,101.004
474.4029,101.247
475.3671,101.516
476.3313,101.761
477.2956,101.956
478.2598,102.091
479.2240,102.158
480.1883,102.146
481.1525,102.055
482.1167,101.909
483.0810,101.763
484.0452,101.681
485.0094,101.702
485.9737,101.806
486.9379,101.928
487.9021,101.985
488.8664,101.929
489.8306,101.765
490.7948,101.554
491.7591,101.385
492.7233,101.33
493.6875,101.416
494.6518,101.607
495.6160,101.828
496.5802,102.003
497.5445,102.076
498.5087,102.032
499.4729,101.896
500.4372,101.716
501.4014,101.547
502.3656,101.426
503.3299,101.36
504.2941,101.334
505.2583,101.325
506.2226,101.319
507.1868,101.317
508.1510,101.333
509.1153,101.382
510.0795,101.469
511.0437,101.578
512.0080,101.678
512.9722,101.725
513.9365,101.683
514.9007,101.543
515.8649,101.336
516.8292,101.135
517.7934,101.022
518.7576,101.047
519.7219,101.197
520.6861,101.404
521.6503,101.588
522.6146,101.699
523.5788,101.728
524.5430,101.712
525.5073,101.702
526.4715,101.738
527.4357,101.821
528.4000,101.92
529.3642,101.993
530.3284,102.012
531.2927,101.974
532.2569,101.902
533.2211,101.827
534.1854,101.778
535.1496,101.766
536.1138,101.789
537.0781,101.833
538.0423,101.88
539.0065,101.917
539.9708,101.931
540.9350,101.916
541.8992,101.873
542.8635,101.808
543.8277,101.737
544.7919,101.676
545.7562,101.639
546.7204,101.634
547.6846,101.661
548.6489,101.717
549.6131,101.797
550.5773,101.892
551.5416,101.995
552.5058,102.095
553.4700,102.188
554.4343,102.272
555.3985,102.355
556.3627,102.445
557.3270,102.541
558.2912,102.635
559.2554,102.713
560.2197,102.765
561.1839,102.792
562.1481,102.798
563.1124,102.784
564.0766,102.747
565.0408,102.679
566.0051,102.579
566.9693,102.464
567.9335,102.361
568.8978,102.295
569.8620,102.274
570.8262,102.283
571.7905,102.291
572.7547,102.271
573.7189,102.21
574.6832,102.115
575.6474,102.004
576.6116,101.897
577.5759,101.807
578.5401,101.739
579.5043,101.697
580.4686,101.683
581.4328,101.699
582.3970,101.743
583.3613,101.81
584.3255,101.886
585.2897,101.957
586.2540,102.005
587.2182,102.014
588.1824,101.975
589.1467,101.895
590.1109,101.8
591.0751,101.726
592.0394,101.704
593.0036,101.744
593.9678,101.824
594.9321,101.906
595.8963,101.957
596.8605,101.964
597.8248,101.942
598.7890,101.918
599.7532,101.919
600.7175,101.953
601.6817,102.009
602.6459,102.063
603.6102,102.097
604.5744,102.105
605.5386,102.093
606.5029,102.079
607.4671,102.074
608.4313,102.086
609.3956,102.112
610.3598,102.137
611.3240,102.147
612.2883,102.125
613.2525,102.066
614.2167,101.976
615.1810,101.878
616.1452,101.802
617.1094,101.774
