TITLE SAMPLE NAME:,Polyethylene Low Density (bags, packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,101.23
400.1569,101.944
401.1211,102.329
402.0854,102.475
403.0496,102.52
404.0138,102.577
404.9781,102.703
405.9423,102.893
406.9065,103.093
407.8708,103.254
408.8350,103.365
409.7992,103.455
410.7635,103.551
411.7277,103.624
412.6919,103.58
413.6562,103.305
414.6204,102.734
415.5846,101.895
416.5489,100.942
417.5131,100.16
418.4773,99.8616
419.4416,100.13
420.4058,100.697
421.3700,101.192
422.3343,101.431
423.2985,101.446
424.2627,101.367
425.2270,101.325
426.1912,101.387
427.1554,101.545
428.1197,101.747
429.0839,101.936
430.0481,102.083
431.0124,102.179
431.9766,102.233
432.9408,102.263
433.9051,102.289
434.8693,102.326
435.8335,102.371
436.7978,102.389
437.7620,102.335
438.7262,102.18
439.6905,101.937
440.6547,101.67
441.6189,101.472
442.5832,101.42
443.5474,101.539
444.5116,101.782
445.4759,102.064
446.4401,102.304
447.4043,102.461
448.3686,102.531
449.3328,102.536
450.2970,102.501
451.2613,102.442
452.2255,102.36
453.1897,102.242
454.1540,102.08
455.1182,101.887
456.0824,101.713
457.0467,101.643
458.0109,101.748
458.9751,102.036
459.9394,102.433
460.9036,102.826
461.8678,103.13
462.8321,103.306
463.7963,103.361
464.7605,103.317
465.7248,103.195
466.6890,102.997
467.6532,102.719
468.6175,102.377
469.5817,102.025
470.5459,101.755
471.5102,101.671
472.4744,101.827
473.4386,102.186
474.4029,102.635
475.3671,103.052
476.3313,103.361
477.2956,103.543
478.2598,103.614
479.2240,103.598
480.1883,103.513
481.1525,103.378
482.1167,103.225
483.0810,103.102
484.0452,103.056
485.0094,103.1
485.9737,103.202
486.9379,103.298
487.9021,103.332
488.8664,103.284
489.8306,103.181
490.7948,103.078
491.7591,103.034
492.7233,103.081
493.6875,103.209
494.6518,103.373
495.6160,103.509
496.5802,103.558
497.5445,103.489
498.5087,103.307
499.4729,103.055
500.4372,102.801
501.4014,102.607
502.3656,102.506
503.3299,102.489
504.2941,102.522
505.2583,102.573
506.2226,102.63
507.1868,102.699
508.1510,102.79
509.1153,102.9
510.0795,103.006
511.0437,103.078
512.0080,103.086
512.9722,103.015
513.9365,102.867
514.9007,102.666
515.8649,102.459
516.8292,102.311
517.7934,102.278
518.7576,102.375
519.7219,102.556
520.6861,102.74
521.6503,102.846
522.6146,102.836
523.5788,102.726
524.5430,102.582
525.5073,102.485
526.4715,102.491
527.4357,102.601
528.4000,102.768
529.3642,102.929
530.3284,103.036
531.2927,103.073
532.2569,103.052
533.2211,102.999
534.1854,102.942
535.1496,102.902
536.1138,102.887
537.0781,102.899
538.0423,102.931
539.0065,102.97
539.9708,103.001
540.9350,103.011
541.8992,102.99
542.8635,102.937
543.8277,102.862
544.7919,102.782
545.7562,102.721
546.7204,102.7
547.6846,102.728
548.6489,102.803
549.6131,102.91
550.5773,103.033
551.5416,103.157
552.5058,103.275
553.4700,103.389
554.4343,103.5
555.3985,103.609
556.3627,103.713
557.3270,103.802
558.2912,103.868
559.2554,103.909
560.2197,103.924
561.1839,103.919
562.1481,103.896
563.1124,103.854
564.0766,103.787
565.0408,103.694
566.0051,103.585
566.9693,103.476
567.9335,103.391
568.8978,103.342
569.8620,103.321
570.8262,103.307
571.7905,103.271
572.7547,103.198
573.7189,103.09
574.6832,102.967
575.6474,102.856
576.6116,102.777
577.5759,102.733
578.5401,102.715
579.5043,102.709
580.4686,102.705
581.4328,102.702
582.3970,102.707
583.3613,102.73
584.3255,102.775
585.2897,102.835
586.2540,102.891
587.2182,102.919
588.1824,102.902
589.1467,102.84
590.1109,102.755
591.0751,102.687
592.0394,102.668
593.0036,102.708
593.9678,102.785
594.9321,102.858
595.8963,102.889
596.8605,102.869
597.8248,102.818
598.7890,102.772
599.7532,102.766
600.7175,102.81
601.6817,102.892
602.6459,102.983
603.6102,103.055
604.5744,103.096
605.5386,103.105
606.5029,103.093
607.4671,103.074
608.4313,103.059
609.3956,103.057
610.3598,103.062
611.3240,103.055
612.2883,103.009
613.2525,102.901
614.2167,102.73
615.1810,102.529
616.1452,102.362
617.1094,102.294
618.0737,102.353
619.0379,102.514
620.0021,102.71
620.9664,102.866
