TITLE SAMPLE NAME:,Polyethylene Low Density (bags, packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,99.2763
400.1569,99.9388
401.1211,100.576
402.0854,101.133
403.0496,101.611
404.0138,102.023
404.9781,102.362
405.9423,102.602
406.9065,102.724
407.8708,102.735
408.8350,102.674
409.7992,102.597
410.7635,102.548
411.7277,102.531
412.6919,102.494
413.6562,102.358
414.6204,102.046
415.5846,101.525
416.5489,100.836
417.5131,100.136
418.4773,99.6572
419.4416,99.5497
420.4058,99.724
421.3700,99.962
422.3343,100.122
423.2985,100.201
424.2627,100.271
425.2270,100.406
426.1912,100.622
427.1554,100.871
428.1197,101.079
429.0839,101.197
430.0481,101.229
431.0124,101.218
431.9766,101.216
432.9408,101.256
433.9051,101.336
434.8693,101.429
435.8335,101.504
436.7978,101.539
437.7620,101.53
438.7262,101.488
439.6905,101.433
440.6547,101.389
441.6189,101.38
442.5832,101.428
443.5474,101.539
444.5116,101.707
445.4759,101.908
446.4401,102.1
447.4043,102.236
448.3686,102.279
449.3328,102.215
450.2970,102.072
451.2613,101.91
452.2255,101.788
453.1897,101.733
454.1540,101.73
455.1182,101.741
456.0824,101.737
457.0467,101.729
458.0109,101.762
458.9751,101.878
459.9394,102.074
460.9036,102.3
461.8678,102.501
462.8321,102.646
463.7963,102.74
464.7605,102.808
465.7248,102.877
466.6890,102.942
467.6532,102.975
468.6175,102.942
469.5817,102.834
470.5459,102.69
471.5102,102.584
472.4744,102.589
473.4386,102.727
474.4029,102.954
475.3671,103.196
476.3313,103.389
477.2956,103.508
478.2598,103.562
479.2240,103.57
480.1883,103.548
481.1525,103.501
482.1167,103.437
483.0810,103.373
484.0452,103.336
485.0094,103.347
485.9737,103.4
486.9379,103.457
487.9021,103.472
488.8664,103.407
489.8306,103.263
490.7948,103.078
491.7591,102.92
492.7233,102.854
493.6875,102.907
494.6518,103.056
495.6160,103.236
496.5802,103.367
497.5445,103.391
498.5087,103.291
499.4729,103.1
500.4372,102.887
501.4014,102.722
502.3656,102.648
503.3299,102.659
504.2941,102.711
505.2583,102.756
506.2226,102.767
507.1868,102.752
508.1510,102.739
509.1153,102.754
510.0795,102.798
511.0437,102.848
512.0080,102.865
512.9722,102.817
513.9365,102.697
514.9007,102.531
515.8649,102.372
516.8292,102.284
517.7934,102.311
518.7576,102.45
519.7219,102.649
520.6861,102.83
521.6503,102.928
522.6146,102.916
523.5788,102.81
524.5430,102.667
525.5073,102.561
526.4715,102.545
527.4357,102.631
528.4000,102.78
529.3642,102.929
530.3284,103.025
531.2927,103.044
532.2569,102.995
533.2211,102.912
534.1854,102.833
535.1496,102.786
536.1138,102.776
537.0781,102.79
538.0423,102.809
539.0065,102.82
539.9708,102.822
540.9350,102.824
541.8992,102.831
542.8635,102.842
543.8277,102.843
544.7919,102.819
545.7562,102.765
546.7204,102.701
547.6846,102.657
548.6489,102.668
549.6131,102.746
550.5773,102.88
551.5416,103.035
552.5058,103.178
553.4700,103.287
554.4343,103.365
555.3985,103.429
556.3627,103.498
557.3270,103.58
558.2912,103.664
559.2554,103.736
560.2197,103.78
561.1839,103.791
562.1481,103.772
563.1124,103.723
564.0766,103.647
565.0408,103.545
566.0051,103.427
566.9693,103.318
567.9335,103.245
568.8978,103.226
569.8620,103.255
570.8262,103.298
571.7905,103.311
572.7547,103.265
573.7189,103.156
574.6832,103.012
575.6474,102.874
576.6116,102.776
577.5759,102.729
578.5401,102.723
579.5043,102.734
580.4686,102.744
581.4328,102.748
582.3970,102.751
583.3613,102.763
584.3255,102.787
585.2897,102.816
586.2540,102.836
587.2182,102.831
588.1824,102.796
589.1467,102.742
590.1109,102.69
591.0751,102.668
592.0394,102.692
593.0036,102.759
593.9678,102.842
594.9321,102.909
595.8963,102.936
596.8605,102.919
597.8248,102.876
598.7890,102.836
599.7532,102.822
600.7175,102.845
601.6817,102.895
602.6459,102.951
603.6102,102.995
604.5744,103.019
605.5386,103.029
606.5029,103.035
607.4671,103.048
608.4313,103.072
609.3956,103.101
610.3598,103.124
611.3240,103.126
612.2883,103.092
613.2525,103.017
614.2167,102.91
615.1810,102.795
616.1452,102.707
617.1094,102.68
618.0737,102.729
619.0379,102.835
620.0021,102.957
620.9664,103.05
