TITLE SAMPLE NAME:,Polyethylene Low Density (bags, packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,96.7561
400.1569,97.6239
401.1211,98.3003
402.0854,98.6712
403.0496,98.7764
404.0138,98.7392
404.9781,98.7017
405.9423,98.7682
406.9065,98.9663
407.8708,99.2516
408.8350,99.5517
409.7992,99.8105
410.7635,99.9974
411.7277,100.084
412.6919,100.026
413.6562,99.765
414.6204,99.2668
415.5846,98.5506
416.5489,97.7259
417.5131,97.0094
418.4773,96.6546
419.4416,96.7516
420.4058,97.1141
421.3700,97.4626
422.3343,97.658
423.2985,97.7302
424.2627,97.788
425.2270,97.9293
426.1912,98.1892
427.1554,98.5343
428.1197,98.8958
429.0839,99.2086
430.0481,99.4329
431.0124,99.5556
431.9766,99.5865
432.9408,99.556
433.9051,99.5081
434.8693,99.4828
435.8335,99.4915
436.7978,99.5056
437.7620,99.4753
438.7262,99.3697
439.6905,99.2085
440.6547,99.0628
441.6189,99.0201
442.5832,99.132
443.5474,99.3737
444.5116,99.6524
445.4759,99.8645
446.4401,99.9588
447.4043,99.9563
448.3686,99.923
449.3328,99.9253
450.2970,99.9917
451.2613,100.099
452.2255,100.184
453.1897,100.18
454.1540,100.051
455.1182,99.814
456.0824,99.5466
457.0467,99.3674
458.0109,99.3849
458.9751,99.6318
459.9394,100.041
460.9036,100.492
461.8678,100.875
462.8321,101.128
463.7963,101.237
464.7605,101.226
465.7248,101.132
466.6890,100.99
467.6532,100.813
468.6175,100.608
469.5817,100.391
470.5459,100.206
471.5102,100.127
472.4744,100.213
473.4386,100.471
474.4029,100.835
475.3671,101.207
476.3313,101.502
477.2956,101.681
478.2598,101.748
479.2240,101.728
480.1883,101.654
481.1525,101.555
482.1167,101.46
483.0810,101.408
484.0452,101.43
485.0094,101.536
485.9737,101.691
486.9379,101.826
487.9021,101.872
488.8664,101.797
489.8306,101.623
490.7948,101.425
491.7591,101.297
492.7233,101.302
493.6875,101.442
494.6518,101.654
495.6160,101.843
496.5802,101.924
497.5445,101.858
498.5087,101.662
499.4729,101.4
500.4372,101.152
501.4014,100.983
502.3656,100.921
503.3299,100.948
504.2941,101.025
505.2583,101.114
506.2226,101.198
507.1868,101.281
508.1510,101.371
509.1153,101.472
510.0795,101.577
511.0437,101.667
512.0080,101.719
512.9722,101.707
513.9365,101.61
514.9007,101.43
515.8649,101.201
516.8292,100.994
517.7934,100.892
518.7576,100.94
519.7219,101.116
520.6861,101.334
521.6503,101.5
522.6146,101.555
523.5788,101.501
524.5430,101.4
525.5073,101.333
526.4715,101.36
527.4357,101.484
528.4000,101.661
529.3642,101.83
530.3284,101.946
531.2927,101.991
532.2569,101.971
533.2211,101.908
534.1854,101.827
535.1496,101.756
536.1138,101.715
537.0781,101.718
538.0423,101.758
539.0065,101.821
539.9708,101.883
540.9350,101.923
541.8992,101.931
542.8635,101.907
543.8277,101.856
544.7919,101.794
545.7562,101.74
546.7204,101.713
547.6846,101.727
548.6489,101.782
549.6131,101.868
550.5773,101.966
551.5416,102.066
552.5058,102.168
553.4700,102.283
554.4343,102.422
555.3985,102.585
556.3627,102.756
557.3270,102.915
558.2912,103.04
559.2554,103.126
560.2197,103.174
561.1839,103.189
562.1481,103.17
563.1124,103.109
564.0766,103
565.0408,102.848
566.0051,102.677
566.9693,102.522
567.9335,102.42
568.8978,102.384
569.8620,102.4
570.8262,102.429
571.7905,102.432
572.7547,102.386
573.7189,102.293
574.6832,102.182
575.6474,102.084
576.6116,102.018
577.5759,101.986
578.5401,101.971
579.5043,101.956
580.4686,101.934
581.4328,101.909
582.3970,101.895
583.3613,101.906
584.3255,101.944
585.2897,102.001
586.2540,102.057
587.2182,102.088
588.1824,102.082
589.1467,102.039
590.1109,101.979
591.0751,101.933
592.0394,101.927
593.0036,101.967
593.9678,102.037
594.9321,102.104
595.8963,102.139
596.8605,102.134
597.8248,102.104
598.7890,102.077
599.7532,102.076
600.7175,102.11
601.6817,102.168
602.6459,102.231
603.6102,102.284
604.5744,102.323
605.5386,102.35
606.5029,102.37
607.4671,102.388
608.4313,102.408
609.3956,102.43
610.3598,102.449
611.3240,102.449
612.2883,102.399
613.2525,102.271
614.2167,102.061
615.1810,101.805
616.1452,101.575
