TITLE SAMPLE NAME:,Polypropylene (medicine containers-plastics caps-containers-makeup packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,99.8987
401.1211,99.9849
403.0496,100.085
404.9781,100.15
406.9065,100.162
408.8350,100.12
410.7635,100.037
412.6919,99.9315
414.6204,99.8229
416.5489,99.728
418.4773,99.6497
420.4058,99.5766
422.3343,99.4936
424.2627,99.3966
426.1912,99.2959
428.1197,99.2094
430.0481,99.1531
431.9766,99.1325
433.9051,99.1378
435.8335,99.1453
437.7620,99.1286
439.6905,99.0715
441.6189,98.9741
443.5474,98.8475
445.4759,98.7013
447.4043,98.5345
449.3328,98.3382
451.2613,98.1086
453.1897,97.8645
455.1182,97.6551
457.0467,97.5482
458.9751,97.5941
460.9036,97.7912
462.8321,98.085
464.7605,98.4006
466.6890,98.6765
468.6175,98.8809
470.5459,99.013
472.4744,99.0935
474.4029,99.148
476.3313,99.1933
478.2598,99.233
480.1883,99.2637
482.1167,99.2828
484.0452,99.2933
485.9737,99.3018
487.9021,99.3141
489.8306,99.3308
491.7591,99.3452
493.6875,99.3461
495.6160,99.3232
497.5445,99.2723
499.4729,99.1992
501.4014,99.1184
503.3299,99.0478
505.2583,99
507.1868,98.9757
509.1153,98.965
511.0437,98.9537
512.9722,98.9309
514.9007,98.8935
516.8292,98.8461
518.7576,98.7973
520.6861,98.755
522.6146,98.7236
524.5430,98.7034
526.4715,98.6926
528.4000,98.6886
530.3284,98.6895
532.2569,98.695
534.1854,98.7052
536.1138,98.7201
538.0423,98.7373
539.9708,98.7517
541.8992,98.7574
543.8277,98.7517
545.7562,98.739
547.6846,98.731
549.6131,98.7414
551.5416,98.7779
553.4700,98.8357
555.3985,98.8988
557.3270,98.9465
559.2554,98.9643
561.1839,98.9498
563.1124,98.9119
565.0408,98.8649
566.9693,98.8206
568.8978,98.7842
570.8262,98.7552
572.7547,98.7306
574.6832,98.7089
576.6116,98.6905
578.5401,98.6766
580.4686,98.6672
582.3970,98.6604
584.3255,98.6544
586.2540,98.6481
588.1824,98.6423
590.1109,98.6375
592.0394,98.6322
593.9678,98.6228
