TITLE SAMPLE NAME:,Polypropylene (medicine containers-plastics caps-containers-makeup packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,91.3549
401.1211,92.1536
403.0496,93.0958
404.9781,93.9202
406.9065,94.4621
408.8350,94.6596
410.7635,94.5274
412.6919,94.1358
414.6204,93.6032
416.5489,93.0871
418.4773,92.7459
420.4058,92.6659
422.3343,92.8172
424.2627,93.0936
426.1912,93.3891
428.1197,93.6391
430.0481,93.8192
431.9766,93.9288
433.9051,93.9784
435.8335,93.9851
437.7620,93.9726
439.6905,93.9688
441.6189,93.9967
443.5474,94.0576
445.4759,94.1207
447.4043,94.1313
449.3328,94.0405
451.2613,93.8386
453.1897,93.5766
455.1182,93.3616
457.0467,93.3151
458.9751,93.5032
460.9036,93.8882
462.8321,94.3521
464.7605,94.771
466.6890,95.0786
468.6175,95.2845
470.5459,95.4502
472.4744,95.6401
474.4029,95.8752
476.3313,96.1244
478.2598,96.3337
480.1883,96.4649
482.1167,96.5146
484.0452,96.5092
485.9737,96.4858
487.9021,96.4725
489.8306,96.4767
491.7591,96.4859
493.6875,96.4764
495.6160,96.4266
497.5445,96.3289
499.4729,96.1973
501.4014,96.0649
503.3299,95.968
505.2583,95.9239
507.1868,95.9168
509.1153,95.9047
511.0437,95.8442
512.9722,95.7169
514.9007,95.5421
516.8292,95.3679
518.7576,95.2458
520.6861,95.2036
522.6146,95.2351
524.5430,95.3102
526.4715,95.3964
528.4000,95.4734
530.3284,95.5352
532.2569,95.5828
534.1854,95.6157
536.1138,95.6296
538.0423,95.6204
539.9708,95.5895
541.8992,95.5472
543.8277,95.5108
545.7562,95.4999
547.6846,95.5304
549.6131,95.6099
551.5416,95.7339
553.4700,95.8859
555.3985,96.0398
557.3270,96.1663
559.2554,96.2422
561.1839,96.2576
563.1124,96.2172
565.0408,96.1368
566.9693,96.0338
568.8978,95.9212
570.8262,95.8055
572.7547,95.6911
574.6832,95.5855
576.6116,95.5008
578.5401,95.4483
580.4686,95.4306
582.3970,95.437
584.3255,95.447
586.2540,95.4407
588.1824,95.4101
590.1109,95.3611
