TITLE SAMPLE NAME:,Polypropylene (medicine containers-plastics caps-containers-makeup packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,95.1804
401.1211,95.8591
403.0496,96.6281
404.9781,97.2752
406.9065,97.6874
408.8350,97.8373
410.7635,97.7481
412.6919,97.4709
414.6204,97.0828
416.5489,96.6901
418.4773,96.4099
420.4058,96.3166
422.3343,96.4001
424.2627,96.5861
426.1912,96.794
428.1197,96.9739
430.0481,97.1084
431.9766,97.1982
433.9051,97.2474
435.8335,97.2572
437.7620,97.2304
439.6905,97.1798
441.6189,97.1276
443.5474,97.091
445.4759,97.0619
447.4043,97.0019
449.3328,96.863
451.2613,96.6229
453.1897,96.3157
455.1182,96.0362
457.0467,95.9056
458.9751,96.0018
460.9036,96.3049
462.8321,96.7102
464.7605,97.0969
466.6890,97.3923
468.6175,97.5944
470.5459,97.7531
472.4744,97.9262
474.4029,98.1361
476.3313,98.3588
478.2598,98.5493
480.1883,98.6763
482.1167,98.74
484.0452,98.7654
485.9737,98.7826
487.9021,98.8069
489.8306,98.8314
491.7591,98.835
493.6875,98.7972
495.6160,98.7112
497.5445,98.5895
499.4729,98.46
501.4014,98.3549
503.3299,98.295
505.2583,98.2772
507.1868,98.2746
509.1153,98.2513
511.0437,98.1832
512.9722,98.0723
514.9007,97.9478
516.8292,97.8515
518.7576,97.8155
520.6861,97.8453
522.6146,97.9193
524.5430,98.0045
526.4715,98.0751
528.4000,98.1229
530.3284,98.1549
532.2569,98.1826
534.1854,98.2121
536.1138,98.2411
538.0423,98.2616
539.9708,98.2665
541.8992,98.2551
543.8277,98.235
545.7562,98.2201
547.6846,98.2262
549.6131,98.2658
551.5416,98.3435
553.4700,98.4524
555.3985,98.5747
557.3270,98.6857
559.2554,98.7616
561.1839,98.7876
563.1124,98.7624
565.0408,98.6971
566.9693,98.6087
568.8978,98.5123
570.8262,98.4171
572.7547,98.3271
574.6832,98.2463
576.6116,98.1812
578.5401,98.1392
580.4686,98.1234
582.3970,98.1273
584.3255,98.1362
586.2540,98.1348
588.1824,98.1159
590.1109,98.0848
592.0394,98.0549
