TITLE SAMPLE NAME:,Polypropylene (medicine containers-plastics caps-containers-makeup packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,98.6911
401.1211,98.8214
403.0496,98.9785
404.9781,99.1042
406.9065,99.1756
408.8350,99.1883
410.7635,99.1419
412.6919,99.0365
414.6204,98.8794
416.5489,98.6962
418.4773,98.529
420.4058,98.4168
422.3343,98.3703
424.2627,98.3712
426.1912,98.3912
428.1197,98.4092
430.0481,98.4134
431.9766,98.3988
433.9051,98.3626
435.8335,98.3036
437.7620,98.2228
439.6905,98.1237
441.6189,98.0105
443.5474,97.8836
445.4759,97.7372
447.4043,97.561
449.3328,97.3479
451.2613,97.1037
453.1897,96.8552
455.1182,96.6508
457.0467,96.5462
458.9751,96.5757
460.9036,96.7308
462.8321,96.9668
464.7605,97.2296
466.6890,97.4779
468.6175,97.6888
470.5459,97.8525
472.4744,97.9673
474.4029,98.036
476.3313,98.066
478.2598,98.0688
480.1883,98.0582
482.1167,98.0478
484.0452,98.0469
485.9737,98.0576
487.9021,98.0742
489.8306,98.086
491.7591,98.0822
493.6875,98.0556
495.6160,98.0053
497.5445,97.9362
499.4729,97.8582
501.4014,97.7839
503.3299,97.7242
505.2583,97.6846
507.1868,97.6624
509.1153,97.6484
511.0437,97.6305
512.9722,97.5988
514.9007,97.549
516.8292,97.4846
518.7576,97.415
520.6861,97.3518
522.6146,97.304
524.5430,97.2737
526.4715,97.2567
528.4000,97.2456
530.3284,97.2348
532.2569,97.2239
534.1854,97.218
536.1138,97.2236
538.0423,97.2436
539.9708,97.2736
541.8992,97.3026
543.8277,97.318
545.7562,97.3131
547.6846,97.2918
549.6131,97.2676
551.5416,97.2579
553.4700,97.2743
555.3985,97.3157
557.3270,97.3685
559.2554,97.4118
561.1839,97.4278
563.1124,97.4088
565.0408,97.3594
566.9693,97.2928
568.8978,97.223
570.8262,97.1603
572.7547,97.1088
574.6832,97.0688
576.6116,97.0397
578.5401,97.0212
580.4686,97.0127
582.3970,97.012
584.3255,97.0151
586.2540,97.0174
588.1824,97.0155
590.1109,97.0088
592.0394,96.9983
