TITLE SAMPLE NAME:,Polypropylene (medicine containers-plastics caps-containers-makeup packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,86.1519
401.1211,88.2092
403.0496,90.1496
404.9781,91.6628
406.9065,92.6107
408.8350,92.9862
410.7635,92.8719
412.6919,92.4223
414.6204,91.8561
416.5489,91.4235
418.4773,91.3171
420.4058,91.5632
422.3343,92.0112
424.2627,92.456
426.1912,92.7659
428.1197,92.9187
430.0481,92.97
431.9766,93.0025
433.9051,93.079
435.8335,93.2109
437.7620,93.3601
439.6905,93.4733
441.6189,93.5234
443.5474,93.5249
445.4759,93.5143
447.4043,93.515
449.3328,93.5176
451.2613,93.4928
453.1897,93.4242
455.1182,93.3384
457.0467,93.3079
458.9751,93.4133
460.9036,93.6874
462.8321,94.0893
464.7605,94.5298
466.6890,94.9201
468.6175,95.2083
470.5459,95.3931
472.4744,95.5121
474.4029,95.6133
476.3313,95.7288
478.2598,95.8703
480.1883,96.0422
482.1167,96.2505
484.0452,96.4984
485.9737,96.7711
487.9021,97.0271
489.8306,97.2079
491.7591,97.2647
493.6875,97.1853
495.6160,97.0045
497.5445,96.7947
499.4729,96.6381
501.4014,96.5919
503.3299,96.6603
505.2583,96.79
507.1868,96.8963
509.1153,96.9053
511.0437,96.7894
512.9722,96.5778
514.9007,96.3401
516.8292,96.1539
518.7576,96.0679
520.6861,96.0835
522.6146,96.1618
524.5430,96.2512
526.4715,96.3156
528.4000,96.3459
530.3284,96.3542
532.2569,96.3596
534.1854,96.3747
536.1138,96.3999
538.0423,96.427
539.9708,96.4456
541.8992,96.4504
543.8277,96.4461
545.7562,96.4464
547.6846,96.4699
549.6131,96.5322
551.5416,96.6391
553.4700,96.7829
555.3985,96.9439
557.3270,97.097
559.2554,97.2198
561.1839,97.299
563.1124,97.3324
565.0408,97.3271
566.9693,97.293
568.8978,97.2393
570.8262,97.1731
572.7547,97.1028
574.6832,97.0415
576.6116,97.0056
578.5401,97.0077
580.4686,97.0473
582.3970,97.106
584.3255,97.1551
586.2540,97.1705
588.1824,97.149
590.1109,97.1109
592.0394,97.0886
