TITLE SAMPLE NAME:,Polypropylene (medicine containers-plastics caps-containers-makeup packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,96.6021
401.1211,97.1853
403.0496,97.8255
404.9781,98.3713
406.9065,98.7177
408.8350,98.8218
410.7635,98.6983
412.6919,98.4096
414.6204,98.0554
416.5489,97.7546
418.4773,97.6054
420.4058,97.634
422.3343,97.7807
424.2627,97.9491
426.1912,98.0665
428.1197,98.1092
430.0481,98.0957
431.9766,98.0681
433.9051,98.068
435.8335,98.1141
437.7620,98.1933
439.6905,98.2707
441.6189,98.3113
443.5474,98.2966
445.4759,98.2264
447.4043,98.1093
449.3328,97.9542
451.2613,97.7734
453.1897,97.5928
455.1182,97.4597
457.0467,97.433
458.9751,97.5535
460.9036,97.8148
462.8321,98.1652
464.7605,98.5358
466.6890,98.8709
468.6175,99.1415
470.5459,99.3448
472.4744,99.4953
474.4029,99.6118
476.3313,99.708
478.2598,99.7906
480.1883,99.8641
482.1167,99.9342
484.0452,100.007
485.9737,100.085
487.9021,100.159
489.8306,100.213
491.7591,100.229
493.6875,100.196
495.6160,100.116
497.5445,100.009
499.4729,99.904
501.4014,99.829
503.3299,99.8003
505.2583,99.8111
507.1868,99.8333
509.1153,99.8317
511.0437,99.7826
512.9722,99.6858
514.9007,99.5658
516.8292,99.4597
518.7576,99.3981
520.6861,99.3894
522.6146,99.4187
524.5430,99.4598
526.4715,99.4918
528.4000,99.5088
530.3284,99.518
532.2569,99.5313
534.1854,99.5554
536.1138,99.5886
538.0423,99.6227
539.9708,99.649
541.8992,99.6636
543.8277,99.6699
545.7562,99.6773
547.6846,99.698
549.6131,99.7419
551.5416,99.8127
553.4700,99.9048
555.3985,100.005
557.3270,100.094
559.2554,100.157
561.1839,100.186
563.1124,100.182
565.0408,100.153
566.9693,100.111
568.8978,100.064
570.8262,100.016
572.7547,99.9685
574.6832,99.9266
576.6116,99.8975
578.5401,99.8893
580.4686,99.905
582.3970,99.9381
584.3255,99.9734
586.2540,99.9943
588.1824,99.9921
590.1109,99.9712
592.0394,99.9474
593.9678,99.9388
595.8963,99.9565
