TITLE SAMPLE NAME:,Polypropylene (medicine containers-plastics caps-containers-makeup packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,94.1646
401.1211,94.7868
403.0496,95.492
404.9781,96.1286
406.9065,96.5956
408.8350,96.8353
410.7635,96.8255
412.6919,96.5859
414.6204,96.1939
416.5489,95.7864
418.4773,95.5176
420.4058,95.4751
422.3343,95.6292
424.2627,95.8744
426.1912,96.1118
428.1197,96.2917
430.0481,96.4093
431.9766,96.4828
433.9051,96.5312
435.8335,96.563
437.7620,96.5768
439.6905,96.5702
441.6189,96.5465
443.5474,96.5085
445.4759,96.4474
447.4043,96.3392
449.3328,96.1579
451.2613,95.9016
453.1897,95.6145
455.1182,95.3882
457.0467,95.3275
458.9751,95.4864
460.9036,95.8241
462.8321,96.2269
464.7605,96.579
466.6890,96.8219
468.6175,96.9705
470.5459,97.0874
472.4744,97.2325
474.4029,97.4197
476.3313,97.6116
478.2598,97.7545
480.1883,97.8167
482.1167,97.8053
484.0452,97.7551
485.9737,97.7059
487.9021,97.6814
489.8306,97.6816
491.7591,97.6888
493.6875,97.68
495.6160,97.6376
497.5445,97.557
499.4729,97.449
501.4014,97.3378
503.3299,97.2507
505.2583,97.2026
507.1868,97.186
509.1153,97.1738
511.0437,97.135
512.9722,97.0529
514.9007,96.9352
516.8292,96.81
518.7576,96.7105
520.6861,96.6582
522.6146,96.6544
524.5430,96.6859
526.4715,96.7366
528.4000,96.7964
530.3284,96.8618
532.2569,96.9311
534.1854,96.9992
536.1138,97.0571
538.0423,97.0949
539.9708,97.1078
541.8992,97.0994
543.8277,97.0825
545.7562,97.0755
547.6846,97.0963
549.6131,97.1555
551.5416,97.2518
553.4700,97.3714
555.3985,97.4912
557.3270,97.5872
559.2554,97.6421
561.1839,97.6498
563.1124,97.6156
565.0408,97.5511
566.9693,97.468
568.8978,97.3745
570.8262,97.2756
572.7547,97.176
574.6832,97.0839
576.6116,97.0107
578.5401,96.9659
580.4686,96.9514
582.3970,96.9577
584.3255,96.9675
586.2540,96.9641
588.1824,96.9409
590.1109,96.9041
592.0394,96.8685
