TITLE SAMPLE NAME:,Polypropylene (medicine containers-plastics caps-containers-makeup packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,93.9836
401.1211,94.7
403.0496,95.5517
404.9781,96.2996
406.9065,96.8025
408.8350,97.018
410.7635,96.9714
412.6919,96.7304
414.6204,96.3919
416.5489,96.0725
418.4773,95.8799
420.4058,95.8631
422.3343,95.9882
424.2627,96.1727
426.1912,96.3425
428.1197,96.4598
430.0481,96.5205
431.9766,96.5392
433.9051,96.5341
435.8335,96.519
437.7620,96.5015
439.6905,96.4879
441.6189,96.4823
443.5474,96.4796
445.4759,96.4555
447.4043,96.3706
449.3328,96.192
451.2613,95.9218
453.1897,95.6157
455.1182,95.3789
457.0467,95.3241
458.9751,95.506
460.9036,95.8788
462.8321,96.3235
464.7605,96.7202
466.6890,97.0056
468.6175,97.1868
470.5459,97.3189
472.4744,97.4608
474.4029,97.6367
476.3313,97.8267
478.2598,97.9904
480.1883,98.0978
482.1167,98.1452
484.0452,98.1524
485.9737,98.1477
487.9021,98.152
489.8306,98.17
491.7591,98.1899
493.6875,98.1919
495.6160,98.1592
497.5445,98.0875
499.4729,97.9912
501.4014,97.8992
503.3299,97.8414
505.2583,97.83
507.1868,97.8493
509.1153,97.8623
511.0437,97.8321
512.9722,97.7428
514.9007,97.6095
516.8292,97.4719
518.7576,97.3732
520.6861,97.3392
522.6146,97.368
524.5430,97.4375
526.4715,97.5203
528.4000,97.5961
530.3284,97.6551
532.2569,97.6949
534.1854,97.7163
536.1138,97.7217
538.0423,97.7154
539.9708,97.7042
541.8992,97.6965
543.8277,97.7004
545.7562,97.7225
547.6846,97.7683
549.6131,97.8409
551.5416,97.9402
553.4700,98.0592
555.3985,98.1826
557.3270,98.2889
559.2554,98.3579
561.1839,98.378
563.1124,98.35
565.0408,98.2855
566.9693,98.1994
568.8978,98.1039
570.8262,98.0061
572.7547,97.9115
574.6832,97.8277
576.6116,97.7649
578.5401,97.7319
580.4686,97.7286
582.3970,97.7432
584.3255,97.7562
586.2540,97.751
588.1824,97.7234
590.1109,97.6834
592.0394,97.6486
