TITLE SAMPLE NAME:,Polypropylene (medicine containers-plastics caps-containers-makeup packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,79.7669
401.1211,81.5386
403.0496,83.3011
404.9781,84.7778
406.9065,85.8053
408.8350,86.3226
410.7635,86.3569
412.6919,86.0232
414.6204,85.5284
416.5489,85.1449
418.4773,85.1115
420.4058,85.492
422.3343,86.1333
424.2627,86.7906
426.1912,87.287
428.1197,87.5782
430.0481,87.731
431.9766,87.8668
433.9051,88.0936
435.8335,88.4461
437.7620,88.8686
439.6905,89.256
441.6189,89.5258
443.5474,89.6678
445.4759,89.7406
447.4043,89.8198
449.3328,89.9456
451.2613,90.1061
453.1897,90.2622
455.1182,90.3887
457.0467,90.5077
458.9751,90.6854
460.9036,90.9896
462.8321,91.4405
464.7605,91.9933
466.6890,92.5601
468.6175,93.0485
470.5459,93.4024
472.4744,93.6277
474.4029,93.7855
476.3313,93.9529
478.2598,94.1826
480.1883,94.489
482.1167,94.858
484.0452,95.2607
485.9737,95.6591
487.9021,96.0066
489.8306,96.2524
491.7591,96.3569
493.6875,96.313
495.6160,96.1591
497.5445,95.9736
499.4729,95.8473
501.4014,95.843
503.3299,95.962
505.2583,96.1397
507.1868,96.2791
509.1153,96.3023
511.0437,96.188
512.9722,95.9782
514.9007,95.7541
516.8292,95.5964
518.7576,95.5483
520.6861,95.6003
522.6146,95.7044
524.5430,95.8059
526.4715,95.8715
528.4000,95.8979
530.3284,95.9024
532.2569,95.9067
534.1854,95.923
536.1138,95.951
538.0423,95.9819
539.9708,96.0058
541.8992,96.0182
543.8277,96.0225
545.7562,96.0298
547.6846,96.0549
549.6131,96.1122
551.5416,96.2103
553.4700,96.349
555.3985,96.5175
557.3270,96.6961
559.2554,96.8618
561.1839,96.9942
563.1124,97.0811
565.0408,97.1204
566.9693,97.1174
568.8978,97.0815
570.8262,97.0237
572.7547,96.9577
574.6832,96.9008
576.6116,96.872
578.5401,96.8847
580.4686,96.9369
582.3970,97.0083
584.3255,97.0675
586.2540,97.0895
588.1824,97.0719
590.1109,97.038
592.0394,97.0241
593.9678,97.057
