TITLE SAMPLE NAME:,Polypropylene (medicine containers-plastics caps-containers-makeup packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,89.5669
401.1211,90.6437
403.0496,91.8107
404.9781,92.8309
406.9065,93.5487
408.8350,93.9008
410.7635,93.9004
412.6919,93.6242
414.6204,93.2068
416.5489,92.827
418.4773,92.6551
420.4058,92.7644
422.3343,93.0878
424.2627,93.4783
426.1912,93.8081
428.1197,94.0202
430.0481,94.1261
431.9766,94.1794
433.9051,94.2401
435.8335,94.3412
437.7620,94.4734
439.6905,94.5995
441.6189,94.6833
443.5474,94.7098
445.4759,94.6812
447.4043,94.6004
449.3328,94.4626
451.2613,94.2674
453.1897,94.0424
455.1182,93.8572
457.0467,93.8051
458.9751,93.9512
460.9036,94.2837
462.8321,94.7178
464.7605,95.148
466.6890,95.5019
468.6175,95.7638
470.5459,95.9657
472.4744,96.156
474.4029,96.3645
476.3313,96.5861
478.2598,96.7935
480.1883,96.9613
482.1167,97.0824
484.0452,97.1682
485.9737,97.237
487.9021,97.2992
489.8306,97.3498
491.7591,97.3713
493.6875,97.3453
495.6160,97.2653
497.5445,97.1444
499.4729,97.014
501.4014,96.9119
503.3299,96.8632
505.2583,96.8641
507.1868,96.8806
509.1153,96.8672
511.0437,96.7915
512.9722,96.6538
514.9007,96.4875
516.8292,96.343
518.7576,96.2615
520.6861,96.2543
522.6146,96.3021
524.5430,96.3707
526.4715,96.4324
528.4000,96.4779
530.3284,96.5131
532.2569,96.5492
534.1854,96.5924
536.1138,96.6402
538.0423,96.6845
539.9708,96.7169
541.8992,96.7337
543.8277,96.7381
545.7562,96.7398
547.6846,96.7523
549.6131,96.7884
551.5416,96.8554
553.4700,96.951
555.3985,97.0623
557.3270,97.1692
559.2554,97.2514
561.1839,97.2953
563.1124,97.2979
565.0408,97.2665
566.9693,97.2128
568.8978,97.1479
570.8262,97.0795
572.7547,97.0134
574.6832,96.9565
576.6116,96.9179
578.5401,96.9057
580.4686,96.921
582.3970,96.9545
584.3255,96.9884
586.2540,97.0062
588.1824,97.0018
590.1109,96.9843
592.0394,96.9718
