TITLE SAMPLE NAME:,Polypropylene (medicine containers-plastics caps-containers-makeup packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,106.627
401.1211,105.626
403.0496,104.895
404.9781,104.486
406.9065,104.36
408.8350,104.426
410.7635,104.577
412.6919,104.704
414.6204,104.722
416.5489,104.596
418.4773,104.368
420.4058,104.137
422.3343,103.999
424.2627,103.982
426.1912,104.054
428.1197,104.151
430.0481,104.214
431.9766,104.204
433.9051,104.117
435.8335,103.981
437.7620,103.843
439.6905,103.739
441.6189,103.676
443.5474,103.62
445.4759,103.509
447.4043,103.282
449.3328,102.911
451.2613,102.422
453.1897,101.895
455.1182,101.447
457.0467,101.192
458.9751,101.175
460.9036,101.347
462.8321,101.603
464.7605,101.844
466.6890,102.026
468.6175,102.162
470.5459,102.293
472.4744,102.447
474.4029,102.615
476.3313,102.756
478.2598,102.824
480.1883,102.787
482.1167,102.648
484.0452,102.437
485.9737,102.205
487.9021,102.009
489.8306,101.889
491.7591,101.852
493.6875,101.87
495.6160,101.892
497.5445,101.867
499.4729,101.767
501.4014,101.606
503.3299,101.43
505.2583,101.293
507.1868,101.229
509.1153,101.236
511.0437,101.277
512.9722,101.31
514.9007,101.306
516.8292,101.259
518.7576,101.187
520.6861,101.117
522.6146,101.072
524.5430,101.063
526.4715,101.088
528.4000,101.135
530.3284,101.188
532.2569,101.236
534.1854,101.27
536.1138,101.289
538.0423,101.298
539.9708,101.305
541.8992,101.316
543.8277,101.331
545.7562,101.35
547.6846,101.37
549.6131,101.391
551.5416,101.416
553.4700,101.445
555.3985,101.475
557.3270,101.495
559.2554,101.494
561.1839,101.461
563.1124,101.395
565.0408,101.303
566.9693,101.2
568.8978,101.101
570.8262,101.018
572.7547,100.953
574.6832,100.904
576.6116,100.864
578.5401,100.83
580.4686,100.801
582.3970,100.782
584.3255,100.775
586.2540,100.778
588.1824,100.782
590.1109,100.776
592.0394,100.752
593.9678,100.713
595.8963,100.671
597.8248,100.644
599.7532,100.645
601.6817,100.676
603.6102,100.727
605.5386,100.778
607.4671,100.813
609.3956,100.821
611.3240,100.799
