TITLE SAMPLE NAME:,Polypropylene (medicine containers-plastics caps-containers-makeup packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,98.0367
401.1211,98.0759
403.0496,98.1353
404.9781,98.1815
406.9065,98.1915
408.8350,98.1506
410.7635,98.053
412.6919,97.9053
414.6204,97.7282
416.5489,97.553
418.4773,97.4084
420.4058,97.3042
422.3343,97.2286
424.2627,97.1636
426.1912,97.1004
428.1197,97.0419
430.0481,96.9956
431.9766,96.9653
433.9051,96.944
435.8335,96.9155
437.7620,96.8623
439.6905,96.7777
441.6189,96.6716
443.5474,96.5644
445.4759,96.4726
447.4043,96.3972
449.3328,96.3243
451.2613,96.2385
453.1897,96.1396
455.1182,96.0523
457.0467,96.0189
458.9751,96.0722
460.9036,96.2099
462.8321,96.392
464.7605,96.5655
466.6890,96.6911
468.6175,96.7576
470.5459,96.7817
472.4744,96.7938
474.4029,96.8185
476.3313,96.8616
478.2598,96.9131
480.1883,96.9594
482.1167,96.9926
484.0452,97.0135
485.9737,97.0278
487.9021,97.0414
489.8306,97.0562
491.7591,97.0691
493.6875,97.0727
495.6160,97.0582
497.5445,97.0188
499.4729,96.9551
501.4014,96.8771
503.3299,96.802
505.2583,96.7463
507.1868,96.716
509.1153,96.7036
511.0437,96.6928
512.9722,96.6677
514.9007,96.6213
516.8292,96.5588
518.7576,96.4937
520.6861,96.4395
522.6146,96.4031
524.5430,96.3824
526.4715,96.3705
528.4000,96.3606
530.3284,96.3497
532.2569,96.3389
534.1854,96.3312
536.1138,96.3281
538.0423,96.328
539.9708,96.3263
541.8992,96.3181
543.8277,96.3019
545.7562,96.2825
547.6846,96.2703
549.6131,96.2758
551.5416,96.304
553.4700,96.3498
555.3985,96.3993
557.3270,96.4363
559.2554,96.4496
561.1839,96.4367
563.1124,96.403
565.0408,96.3561
566.9693,96.3023
568.8978,96.2448
570.8262,96.1853
572.7547,96.1265
574.6832,96.0726
576.6116,96.0277
578.5401,95.9933
580.4686,95.9667
582.3970,95.942
584.3255,95.913
586.2540,95.8757
588.1824,95.8303
590.1109,95.7799
592.0394,95.7289
