TITLE SAMPLE NAME:,Polypropylene (medicine containers-plastics caps-containers-makeup packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,91.3124
401.1211,92.0368
403.0496,92.9422
404.9781,93.7879
406.9065,94.4036
408.8350,94.7005
410.7635,94.6575
412.6919,94.314
414.6204,93.7753
416.5489,93.211
418.4773,92.8108
420.4058,92.6905
422.3343,92.8276
424.2627,93.1016
426.1912,93.3879
428.1197,93.6141
430.0481,93.7626
431.9766,93.849
433.9051,93.9003
435.8335,93.9391
437.7620,93.9796
439.6905,94.0312
441.6189,94.0998
443.5474,94.1796
445.4759,94.2431
447.4043,94.2437
449.3328,94.139
451.2613,93.9225
453.1897,93.6477
455.1182,93.4249
457.0467,93.3789
458.9751,93.5752
460.9036,93.9718
462.8321,94.4453
464.7605,94.8703
466.6890,95.1842
468.6175,95.4016
470.5459,95.5839
472.4744,95.7872
474.4029,96.0206
476.3313,96.2462
478.2598,96.4157
480.1883,96.5068
482.1167,96.5334
484.0452,96.5311
485.9737,96.5327
487.9021,96.551
489.8306,96.5775
491.7591,96.5918
493.6875,96.5745
495.6160,96.515
497.5445,96.4154
499.4729,96.292
501.4014,96.1712
503.3299,96.0792
505.2583,96.0269
507.1868,96.0006
509.1153,95.9683
511.0437,95.8976
512.9722,95.7769
514.9007,95.6243
516.8292,95.4794
518.7576,95.3827
520.6861,95.3532
522.6146,95.3816
524.5430,95.4408
526.4715,95.5051
528.4000,95.562
530.3284,95.612
532.2569,95.6591
534.1854,95.7022
536.1138,95.7332
538.0423,95.7432
539.9708,95.7293
541.8992,95.6995
543.8277,95.6698
545.7562,95.6581
547.6846,95.6774
549.6131,95.7335
551.5416,95.8235
553.4700,95.9379
555.3985,96.0601
557.3270,96.1683
559.2554,96.2405
561.1839,96.2612
563.1124,96.228
565.0408,96.1522
566.9693,96.0523
568.8978,95.9451
570.8262,95.8395
572.7547,95.7384
574.6832,95.6443
576.6116,95.565
578.5401,95.5111
580.4686,95.4885
582.3970,95.4912
584.3255,95.5012
586.2540,95.4977
588.1824,95.4685
590.1109,95.4165
592.0394,95.3558
