TITLE SAMPLE NAME:,Polypropylene (medicine containers-plastics caps-containers-makeup packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,90.4998
401.1211,91.1022
403.0496,91.8178
404.9781,92.4542
406.9065,92.8926
408.8350,93.0927
410.7635,93.0708
412.6919,92.8799
414.6204,92.597
416.5489,92.3146
418.4773,92.1223
420.4058,92.0723
422.3343,92.1575
424.2627,92.3283
426.1912,92.5276
428.1197,92.712
430.0481,92.8529
431.9766,92.9326
433.9051,92.9449
435.8335,92.8985
437.7620,92.8186
439.6905,92.7406
441.6189,92.6944
443.5474,92.6869
445.4759,92.6917
447.4043,92.6581
449.3328,92.5381
451.2613,92.3169
453.1897,92.0347
455.1182,91.7845
457.0467,91.6783
458.9751,91.783
460.9036,92.0731
462.8321,92.4465
464.7605,92.7905
466.6890,93.0422
468.6175,93.2089
470.5459,93.3482
472.4744,93.5215
474.4029,93.7487
476.3313,93.9963
478.2598,94.2056
480.1883,94.332
482.1167,94.367
484.0452,94.3368
485.9737,94.2838
487.9021,94.2439
489.8306,94.23
491.7591,94.231
493.6875,94.2218
495.6160,94.1793
497.5445,94.0969
499.4729,93.989
501.4014,93.886
503.3299,93.8165
505.2583,93.7885
507.1868,93.7824
509.1153,93.7623
511.0437,93.6987
512.9722,93.5878
514.9007,93.4553
516.8292,93.3427
518.7576,93.2845
520.6861,93.2899
522.6146,93.3414
524.5430,93.4103
526.4715,93.4741
528.4000,93.5251
530.3284,93.567
532.2569,93.6051
534.1854,93.6383
536.1138,93.6597
538.0423,93.6617
539.9708,93.643
541.8992,93.6116
543.8277,93.5837
545.7562,93.5786
547.6846,93.6116
549.6131,93.689
551.5416,93.8052
553.4700,93.944
555.3985,94.0828
557.3270,94.199
559.2554,94.2757
561.1839,94.305
563.1124,94.2884
565.0408,94.234
566.9693,94.1522
568.8978,94.053
570.8262,93.9449
572.7547,93.8368
574.6832,93.7396
576.6116,93.6654
578.5401,93.6231
580.4686,93.613
582.3970,93.6237
584.3255,93.6358
586.2540,93.6315
588.1824,93.6033
590.1109,93.5572
592.0394,93.5079
593.9678,93.4692
